chrom	start	end	min_p	n_probes	z_p	z_sidak_p	genes	genes_flanking	genes_type
chr10	97222532	97222646	0.01063	7	4.734e-05	0.5022	ARHGAP19-SLIT1,ARHGAP19	ARHGAP19-SLIT1,ARHGAP19	HAVANA,HAVANA
chr19	38385975	38386027	0.008453	6	0.0007741	1	GGN,AC005789.1	PSMD8,GGN,AC005789.1,SPRED3	HAVANA,HAVANA,HAVANA,HAVANA
chr10	31650116	31650149	0.002864	7	5.609e-06	0.2484	.	.	.
chr9	66269649	66269750	0.0008683	5	1.069e-06	0.01763	.	.	.
chr5	16539393	16539525	0.001527	15	2.501e-06	0.03133	RETREG1	RETREG1	HAVANA
chr17	4809162	4809163	0.04412	1	0.07782	1	PLD2	AC233723.1,PLD2	HAVANA,HAVANA
chr10	13972652	13972653	0.008578	1	0.005551	1	FRMD4A	FRMD4A	HAVANA
chr4	23890860	23890919	0.03128	5	0.0004086	1	PPARGC1A	PPARGC1A	HAVANA
chr2	69291954	69292013	0.004552	6	1.107e-05	0.2703	.	.	.
chr9	115098765	115098828	0.04721	2	0.0004054	1	DEC1,TNC	DEC1,TNC	HAVANA,HAVANA
chr20	32480593	32480730	0.007426	6	3.171e-05	0.3221	NOL4L	NOL4L,AL034550.3	HAVANA,HAVANA
chr16	82062976	82063033	0.001061	7	1.413e-06	0.04079	HSD17B2,AC092142.1	HSD17B2,AC092142.1	HAVANA,HAVANA
chr2	209784079	209784080	0.03845	1	0.000288	1	UNC80	UNC80	HAVANA
chr13	46211289	46211366	0.004504	5	0.0003948	0.9998	LCP1	LCP1,LRRC63	HAVANA,HAVANA
chr11	95150566	95150686	0.0006366	9	7.562e-07	0.01053	AP000787.1	AP000787.2,AP000787.1	HAVANA,HAVANA
chr18	47250528	47250589	0.03819	7	0.0003889	1	SKOR2	SKOR2	HAVANA
chr4	112356523	112356524	0.02752	1	0.0003295	1	ALPK1,RTEL1P1	ALPK1,RTEL1P1	HAVANA,HAVANA
chr16	920249	920267	0.01759	2	0.02157	1	LMF1	LMF1,LMF1-AS1	HAVANA,HAVANA
chr17	9959457	9959459	0.01195	2	7.406e-06	0.998	AC005747.1	AC005747.1	HAVANA
chr2	95427265	95427356	0.03953	6	0.01023	1	.	.	.
chr1	2290780	2290982	0.0007595	11	4.022e-05	0.2843	SKI	SKI	HAVANA
chr17	82339356	82339495	0.01222	16	8.452e-05	0.6399	.	.	.
chr6	169167672	169167858	0.002671	28	5.661e-05	0.4002	.	LINC01615	HAVANA
chr7	101915150	101915318	0.03455	5	0.0001103	0.6679	CUX1	CUX1	HAVANA
chr16	87604376	87604433	0.04721	8	0.002321	1	JPH3	AC092720.1,AC092720.2,JPH3	HAVANA,HAVANA,HAVANA
chr7	229225	229778	5.185e-06	36	1.732e-11	5.262e-08	FAM20C,AC145676.1	FAM20C,AC145676.1	HAVANA,HAVANA
chr17	6652194	6652267	0.03029	24	0.0002121	0.9924	C17orf100	MED31,C17orf100,AC004706.1,MIR4520-1,MIR4520-2,ALOX15P1	HAVANA,HAVANA,HAVANA,ENSEMBL,ENSEMBL,HAVANA
chr10	8056366	8056404	0.007998	3	2.565e-05	0.6782	GATA3	GATA3,GATA3-AS1,AL390294.1	HAVANA,HAVANA,HAVANA
chr7	29478697	29478788	0.008587	6	0.0001932	0.9717	AC004593.3,CHN2	AC004593.3,CHN2	HAVANA,HAVANA
chr17	6652951	6653004	0.01419	2	6.137e-05	0.857	C17orf100	MED31,C17orf100,AC004706.1,MIR4520-1,MIR4520-2,ALOX15P1	HAVANA,HAVANA,HAVANA,ENSEMBL,ENSEMBL,HAVANA
chr11	72686320	72686502	0.0005504	6	3.14e-07	0.002894	ARAP1,ARAP1-AS1	ARAP1,ARAP1-AS1,AP003065.2	HAVANA,HAVANA,HAVANA
chr8	1829246	1829312	0.0106	4	0.0006381	1	AC019257.8,ARHGEF10	AC019257.8,ARHGEF10	HAVANA,HAVANA
chr7	946009	946117	0.003408	15	2.999e-05	0.3728	ADAP1,COX19	ADAP1,COX19	HAVANA,HAVANA
chr4	4791365	4791366	0.04619	1	0.005389	1	.	STX18-AS1	HAVANA
chr3	75503986	75504076	0.02606	10	0.0007088	1	LINC02018	LINC02018	HAVANA
chr4	140092492	140092572	0.03942	15	0.0002991	0.9981	MAML3	MAML3	HAVANA
chr21	42656032	42656128	0.03029	7	0.0001671	0.9463	PDE9A	AP001626.1,PDE9A	HAVANA,HAVANA
chr1	161443455	161443527	0.03214	17	0.0001747	0.983	AL592295.3	AL592295.3,AL831711.1	HAVANA,HAVANA
chr7	50789938	50789948	0.01527	4	6.839e-05	1	GRB10	GRB10	HAVANA
chr16	3092207	3092208	0.03474	1	0.01219	1	ZSCAN10	ZSCAN10	HAVANA
chr19	3984278	3984327	0.02869	7	1.476e-05	0.3971	EEF2	EEF2,SNORD37	HAVANA,ENSEMBL
chr2	9376796	9376797	0.02715	1	0.01716	1	ASAP2	ASAP2	HAVANA
chr16	84836598	84836599	0.008155	1	0.4504	1	AC025280.3,CRISPLD2	AC025280.3,CRISPLD2	HAVANA,HAVANA
chr7	102933958	102934080	0.008303	21	6.539e-05	0.5936	FBXL13,LRRC17	FBXL13,LRRC17	HAVANA,HAVANA
chr6	42339055	42339106	0.01267	7	5.278e-05	0.8242	TRERF1	TRERF1	HAVANA
chr2	172253656	172253804	9.396e-06	14	6.083e-09	6.903e-05	AC104088.1	AC104088.1	HAVANA
chr1	1167453	1167554	0.02378	8	3.03e-05	0.3958	.	MIR200B,MIR200A,MIR429,AL390719.2	ENSEMBL,ENSEMBL,ENSEMBL,HAVANA
chr1	198205373	198205389	0.02069	4	0.0001083	1	NEK7	NEK7	HAVANA
chr8	141102557	141102578	0.04168	2	0.09453	1	.	.	.
chr6	37663504	37663540	0.04835	6	0.0004196	1	MDGA1	MDGA1	HAVANA
chr4	53591632	53591944	0.01573	9	1.033e-06	0.005547	AC058822.1,LNX1	AC058822.1,LNX1,LNX1-AS2	HAVANA,HAVANA,HAVANA
chr17	40449057	40449058	0.02971	1	0.009308	1	IGFBP4	IGFBP4	HAVANA
chr17	604210	604455	6.494e-09	15	6.893e-11	4.726e-07	VPS53	VPS53	HAVANA
chr3	197022447	197022469	0.02504	2	0.0001451	1	MELTF	MELTF	HAVANA
chr1	228617363	228617366	0.04405	2	0.02937	1	.	RNA5S2,RNA5S3,RNA5S4,RNA5S5,RNA5S6	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr1	161458156	161458266	0.01354	17	0.000486	0.9994	AL592295.3	AL592295.3	HAVANA
chr2	215930020	215930112	0.01901	4	0.0001606	0.9467	.	.	.
chr3	11558139	11558200	0.026	7	0.005464	1	VGLL4	ATG7,VGLL4	HAVANA,HAVANA
chr19	847986	848027	0.0186	5	0.0009337	1	PRTN3	PRTN3,ELANE	HAVANA,HAVANA
chr14	104223989	104223990	0.03189	1	0.3263	1	LINC02691	LINC02691	HAVANA
chr6	166953195	166953197	0.02504	2	0.02696	1	AL159163.1,RNASET2	AL159163.1,RNASET2	HAVANA,HAVANA
chr1	19664235	19664354	0.0011	10	1.966e-06	0.02737	.	HTR6	HAVANA
chr6	27557856	27557975	0.004952	9	3.35e-05	0.3768	.	CD83P1	HAVANA
chr9	38055203	38055205	0.02888	2	0.005142	1	AL138752.2,SHB	AL138752.2,SHB	HAVANA,HAVANA
chr17	887836	888112	0.001716	17	5.606e-06	0.03354	NXN	NXN	HAVANA
chr12	54052721	54052814	0.007223	8	2.183e-05	0.3259	HOXC4	HOXC4	HAVANA
chr15	55589347	55589411	0.01172	7	4.592e-05	0.7004	AC012378.2	PYGO1,AC012378.2	HAVANA,HAVANA
chr2	38534895	38534958	0.007557	4	2.337e-05	0.4637	.	AC011247.2	HAVANA
chr17	2390141	2390185	0.03138	8	0.00133	1	MNT	MNT,AC006435.1	HAVANA,HAVANA
chr2	10126822	10126902	0.01575	3	7.238e-05	0.7813	RRM2	RRM2	HAVANA
chr17	81839266	81839525	0.0003825	27	8.224e-07	0.00532	.	PPP1R27,P4HB,AC145207.3	HAVANA,HAVANA,HAVANA
chr17	81187726	81187796	0.02987	6	0.0001923	0.9901	.	PVALEF,CEP131	HAVANA,HAVANA
chr2	199303769	199303856	0.02847	5	0.0001781	0.9679	SATB2	SATB2	HAVANA
chr12	51269527	51269528	0.04515	1	0.0508	1	DAZAP2,SMAGP	DAZAP2,SMAGP	HAVANA,HAVANA
chr2	71071753	71071823	0.00564	10	1.514e-05	0.3046	NAGK	NAGK,AC007881.3	HAVANA,HAVANA
chr17	79399755	79399866	0.004552	20	4.906e-05	0.5241	RBFOX3	RBFOX3	HAVANA
chr10	21494335	21494361	0.0303	2	0.4318	1	MIR1915HG	MIR1915HG,MIR1915	HAVANA,ENSEMBL
chr7	35262186	35262343	0.001618	17	6.002e-06	0.06219	.	AC009531.1	HAVANA
chr11	16827377	16827379	0.03407	2	0.0002359	1	PLEKHA7	PLEKHA7	HAVANA
chr4	8199399	8199435	0.03481	5	0.0002448	1	SH3TC1	SH3TC1	HAVANA
chr1	244614318	244614319	0.02514	1	0.004611	1	CATSPERE	CATSPERE	HAVANA
chr7	106269787	106269842	0.02887	6	0.0001815	0.9961	NAMPT	NAMPT	HAVANA
chr20	31801673	31801786	0.008955	9	3.484e-05	0.4043	TPX2	TPX2	HAVANA
chr2	239078036	239078129	0.03321	12	0.008047	1	HDAC4	HDAC4	HAVANA
chr2	30193117	30193164	0.002439	5	4.548e-06	0.15	.	.	.
chr4	6105480	6105616	0.001063	19	4.309e-05	0.4127	C4orf50,JAKMIP1	C4orf50,JAKMIP1	HAVANA,HAVANA
chr11	924639	924728	0.01845	6	9.073e-05	0.8196	.	AP2A2	HAVANA
chr15	98927144	98927211	0.006948	6	2.058e-05	0.4031	IGF1R	IGF1R	HAVANA
chr12	2112047	2112209	0.01124	9	4.793e-05	0.3917	CACNA1C	CACNA1C	HAVANA
chr20	62134944	62134981	0.02893	4	0.008599	1	LSM14B	LSM14B,PSMA7	HAVANA,HAVANA
chr12	57893360	57893427	0.03549	4	0.0002526	0.9982	AC083805.1	AC083805.1,AC083805.3	HAVANA,HAVANA
chr12	132524573	132524669	0.01462	6	0.0001792	0.9565	FBRSL1	FBRSL1	HAVANA
chr6	42138644	42138706	0.03813	3	0.0002833	0.9995	C6orf132	C6orf132	HAVANA
chr2	232315652	232315771	0.02488	13	0.0001515	0.8821	DIS3L2	DIS3L2	HAVANA
chr1	2406138	2406148	0.04503	2	0.09159	1	PEX10	RER1,PEX10	HAVANA,HAVANA
chr16	3520645	3520660	0.0115	2	0.0003038	1	CLUAP1	CLUAP1	HAVANA
chr16	84853345	84853427	0.02344	7	0.0001304	0.9308	AC025280.3,CRISPLD2	AC025280.3,CRISPLD2	HAVANA,HAVANA
chr3	52703594	52703596	0.02638	2	0.01139	1	GLT8D1	GLT8D1,SPCS1,NEK4	HAVANA,HAVANA,HAVANA
chr16	49491754	49491755	0.03638	1	0.04934	1	ZNF423	ZNF423	HAVANA
chr16	83814440	83814462	0.03321	4	0.01463	1	HSBP1	HSBP1	HAVANA
chr16	1746810	1747153	0.0001423	36	2.138e-08	0.0001047	MAPK8IP3	MAPK8IP3,AL031717.1	HAVANA,HAVANA
chr22	44687235	44687256	0.02469	3	0.0001418	1	PRR5	PRR5	HAVANA
chr2	149180653	149180765	0.001143	7	2.007e-06	0.02965	LYPD6B,AC009230.1	LYPD6B,AC009230.1	HAVANA,HAVANA
chr4	183723390	183723540	0.01357	11	9.619e-05	0.6594	.	AC108477.2	HAVANA
chr17	66644445	66644484	0.04535	2	0.0003819	1	PRKCA	PRKCA	HAVANA
chr20	63453244	63453347	0.01832	19	0.0001223	0.8639	KCNQ2	KCNQ2,AL353658.1	HAVANA,HAVANA
chr8	141292138	141292152	0.03704	4	0.002052	1	SLC45A4,AC011676.3	SLC45A4,AC011676.3	HAVANA,HAVANA
chr14	89164656	89164734	0.01969	6	9.996e-05	0.8838	FOXN3	FOXN3	HAVANA
chr14	44798513	44798783	4.012e-05	46	5.929e-08	0.0003688	.	.	.
chr11	76314139	76314225	0.02738	4	0.0001673	0.9619	.	.	.
chr2	96761490	96761491	0.04604	1	0.009593	1	CNNM4	CNNM4	HAVANA
chr1	18283186	18283243	0.0003638	4	3.19e-07	0.009358	IGSF21	IGSF21	HAVANA
chr1	205672414	205672483	0.02003	8	0.0001026	0.9178	SLC45A3	SLC45A3	HAVANA
chr8	8141662	8141809	0.01175	19	0.000247	0.9406	AC105233.5	AC105233.5	HAVANA
chr7	95804148	95804236	0.04056	8	0.0003149	0.9976	DYNC1I1	DYNC1I1	HAVANA
chr19	15511848	15511998	0.0001173	11	1.182e-06	0.01315	CYP4F22	CYP4F22,AC011492.1	HAVANA,HAVANA
chr5	181221563	181221636	0.03321	5	0.05891	1	.	AC008443.9,TRIM41,MIR4638,AC008443.2	HAVANA,HAVANA,ENSEMBL,HAVANA
chr7	134527868	134527921	0.01415	3	6.104e-05	0.8555	AKR1B10	AKR1B10	HAVANA
chr1	238485503	238485562	0.02035	4	0.0001058	0.9508	LINC01139,AL359551.1	LINC01139,AL359551.1	HAVANA,HAVANA
chr6	31717615	31717719	0.006961	12	0.0003165	0.994	LY6G6F-LY6G6D,LY6G6D	AL662899.1,LY6G6F-LY6G6D,LY6G6E,LY6G6D,MPIG6B,LY6G6C	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr1	200368330	200368417	0.0232	5	0.000128	0.9155	LINC00862,AC104461.1	LINC00862,AC104461.1	HAVANA,HAVANA
chr10	110157171	110157296	6.756e-05	5	5.469e-07	0.007322	.	.	.
chr16	89402172	89402304	0.006735	13	2.258e-05	0.2497	ANKRD11	ANKRD11	HAVANA
chr2	189172693	189172712	0.04868	4	0.0004235	1	COL5A2	COL5A2	HAVANA
chr17	7631702	7631704	0.01547	2	0.005339	1	SHBG	SHBG,SAT2	HAVANA,HAVANA
chr2	120934149	120934248	0.003748	10	8.259e-06	0.1308	GLI2	GLI2	HAVANA
chr1	114089062	114089164	0.01023	5	4.284e-05	0.5061	.	SYT6	HAVANA
chr13	110330249	110330272	0.01601	2	0.007458	1	COL4A2	COL4A2	HAVANA
chr7	45027051	45027141	0.03443	6	0.0002406	0.9888	CCM2	CCM2	HAVANA
chr7	27124142	27124143	0.02286	1	0.0179	1	HOXA3,HOXA-AS2	HOXA3,HOXA-AS2,HOXA4,AC004080.6	HAVANA,HAVANA,HAVANA,HAVANA
chr13	47210951	47210960	0.01669	2	7.877e-05	1	.	.	.
chr1	228626164	228626452	0.0104	38	2.645e-05	0.1429	.	RNA5S6,RNA5S7,RNA5S8,RNA5S9,RNA5S10	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr1	6143940	6143942	0.02957	2	0.3197	1	CHD5	CHD5	HAVANA
chr16	283219	283247	0.04785	2	0.001357	1	PDIA2	Z69667.1,ARHGDIG,PDIA2,AXIN1	HAVANA,HAVANA,HAVANA,HAVANA
chr16	29149128	29149135	0.03175	4	0.02559	1	AC009093.8,AC009093.10,AC009093.2	AC009093.8,AC009093.10,AC009093.2	HAVANA,HAVANA,HAVANA
chr18	23871512	23871712	6.662e-06	11	9.008e-09	7.565e-05	LAMA3	LAMA3	HAVANA
chr2	63047355	63047472	0.004105	10	4.028e-05	0.4391	AC007098.1	EHBP1,AC007098.1,OTX1	HAVANA,HAVANA,HAVANA
chr14	77000883	77000884	0.04788	1	0.06764	1	.	AC007686.4	HAVANA
chr15	30923573	30923706	0.005729	11	2.568e-05	0.277	FAN1	FAN1	HAVANA
chr1	8328480	8328499	0.03764	3	0.000538	1	SLC45A1	SLC45A1,RF00019	HAVANA,ENSEMBL
chr6	13395777	13395864	0.01984	6	0.0002641	0.9939	GFOD1	GFOD1	HAVANA
chr15	59276569	59276585	0.03232	2	0.004306	1	MYO1E	MYO1E	HAVANA
chr4	166527678	166527680	0.03752	2	0.01913	1	.	AC097487.1	HAVANA
chr2	109615971	109615972	0.01958	1	0.02176	1	SOWAHC	SEPT10,SOWAHC	HAVANA,HAVANA
chr10	96271368	96271446	0.003521	8	1.99e-05	0.3485	BLNK	BLNK	HAVANA
chr8	22691016	22691017	0.04076	1	0.04016	1	EGR3,AC055854.1	EGR3,AC055854.1	HAVANA,HAVANA
chr1	243421559	243421606	0.02286	8	0.000564	1	SDCCAG8	SDCCAG8	HAVANA
chr12	1932450	1932585	0.000688	13	6.017e-06	0.07213	LINC00940	LINC00940	HAVANA
chr8	141235006	141235089	0.003744	7	8.228e-06	0.1534	SLC45A4	SLC45A4	HAVANA
chr2	232609849	232609909	0.01035	3	0.0003143	0.9998	AC073254.1,EFHD1	AC073254.1,EFHD1	HAVANA,HAVANA
chr1	110069716	110069755	0.0315	7	0.05486	1	STRIP1,ALX3	STRIP1,ALX3	HAVANA,HAVANA
chr17	4635777	4635781	0.004291	2	1.014e-05	0.9859	ALOX15	ALOX15	HAVANA
chr2	23419995	23420119	0.004678	11	8.509e-05	0.6842	KLHL29	KLHL29	HAVANA
chr17	43400084	43400102	0.03798	6	0.04796	1	ARL4D	RNU6-1137P,ARL4D	ENSEMBL,HAVANA
chr5	98963364	98963376	0.007181	2	2.165e-05	0.9517	LINC02062	LINC02062	HAVANA
chr6	42131578	42131716	0.0004142	8	5.932e-07	0.007194	C6orf132	C6orf132	HAVANA
chr16	88103752	88103783	0.01651	3	0.000691	1	.	AC134312.1	HAVANA
chr2	241666921	241666922	0.04464	1	0.5346	1	ATG4B	ATG4B	HAVANA
chr22	41238382	41238476	0.01843	7	9.322e-06	0.1534	CHADL	CHADL	HAVANA
chr10	133241215	133241368	0.00171	10	1.355e-05	0.1382	VENTX	VENTX	HAVANA
chr16	81632961	81633088	0.0009645	7	1.574e-06	0.02061	CMIP	CMIP,AC092135.3	HAVANA,HAVANA
chr4	8548451	8548526	0.009102	3	3.162e-05	0.5075	.	.	.
chr3	171842334	171842335	0.01051	1	0.005545	1	TMEM212-AS1	TMEM212-AS1,TMEM212	HAVANA,HAVANA
chr8	22163909	22163910	0.03253	1	0.1581	1	SFTPC	SFTPC,BMP1	HAVANA,HAVANA
chr6	32093014	32093041	2.854e-05	6	8.818e-09	0.0005484	TNXB	TNXB	HAVANA
chr19	48716878	48716939	0.04138	5	0.0003259	0.9999	MAMSTR	MAMSTR,RASIP1	HAVANA,HAVANA
chr2	207827483	207827604	8.173e-05	14	6.726e-08	0.0009333	PLEKHM3	PLEKHM3	HAVANA
chr16	10840494	10840579	0.0232	3	0.0006955	1	AC133065.2	AC133065.2	HAVANA
chr7	867112	867262	0.003972	19	9.009e-06	0.09596	SUN1	SUN1	HAVANA
chr4	148026357	148026359	0.03292	2	9.637e-05	1	ARHGAP10	ARHGAP10	HAVANA
chr15	91694701	91694785	0.03483	6	0.0003972	0.9996	.	.	.
chr1	204287091	204287092	0.0137	1	0.006698	1	PLEKHA6	PLEKHA6	HAVANA
chr15	73682836	73682897	0.041	5	0.0003199	0.9999	.	CD276	HAVANA
chr7	149720599	149720632	0.04774	2	0.02994	1	KRBA1	KRBA1	HAVANA
chr1	234564998	234564999	0.04588	1	0.0003875	1	.	AL161640.1	HAVANA
chr1	2299484	2299528	0.03094	9	0.001087	1	SKI	SKI	HAVANA
chr4	3893461	3893547	0.02332	8	0.0001914	0.9762	.	OR7E163P	HAVANA
chr4	53278	53394	0.03508	20	0.0002719	0.9805	ZNF595	BNIP3P41,ZNF595	HAVANA,HAVANA
chr12	49261851	49261886	0.01109	4	4.238e-05	0.8692	TUBA1C,AC010173.1	TUBA1C,AC010173.1,AC125611.3	HAVANA,HAVANA,HAVANA
chr7	86943162	86943206	0.008894	4	3.026e-05	0.685	KIAA1324L	KIAA1324L	HAVANA
chr19	4455142	4455244	9.747e-05	7	5.381e-08	0.0008857	UBXN6,AC011498.6	UBXN6,AC011498.7,AC011498.6,AC011498.1	HAVANA,HAVANA,HAVANA,HAVANA
chr10	2099505	2099511	0.04679	4	0.04281	1	.	RNU6-889P	ENSEMBL
chr19	46466592	46466691	0.021	8	0.0002025	0.9678	PNMA8A	PNMA8A	HAVANA
chr8	9151780	9151893	0.01045	16	6.801e-05	0.6362	AC022784.1	PPP1R3B,AC022784.1	HAVANA,HAVANA
chr2	235868387	235868514	0.009257	17	5.642e-05	0.5259	AGAP1	AGAP1	HAVANA
chr22	35302880	35302882	0.02543	2	0.0001485	1	TOM1	AL008635.1,TOM1	HAVANA,HAVANA
chr16	383416	383557	0.007998	20	0.0001297	0.7867	TMEM8A,Z97634.1	TMEM8A,Z97634.1	HAVANA,HAVANA
chr3	69012416	69012615	0.002103	16	1.424e-05	0.1133	EOGT	EOGT,AC109587.1	HAVANA,HAVANA
chr11	2167080	2167081	0.03478	1	0.2571	1	TH	TH	HAVANA
chr22	17982234	17982339	0.00947	9	3.817e-05	0.457	MICAL3	MICAL3,MIR648,AC016027.3	HAVANA,ENSEMBL,HAVANA
chr5	296967	297080	0.03054	13	0.0004518	0.9988	AC021087.5,PDCD6,AHRR	AC021087.5,PDCD6,AHRR	HAVANA,HAVANA,HAVANA
chr12	9240341	9240353	0.01871	4	0.1218	1	A2MP1,LINC00987	A2MP1,MIR1244-3,PTMAP4,LINC00987,AC010175.1	HAVANA,ENSEMBL,HAVANA,HAVANA,HAVANA
chr16	84709992	84710008	5.957e-05	3	2.588e-08	0.002714	USP10	USP10	HAVANA
chr4	7984718	7984723	0.03398	2	0.0995	1	ABLIM2	ABLIM2	HAVANA
chr17	1493594	1493732	0.0004182	6	1.49e-06	0.01797	.	MYO1C,INPP5K	HAVANA,HAVANA
chr2	52867084	52867108	0.02603	4	0.0001546	1	AC010967.1	AC010967.1,AC010967.2	HAVANA,HAVANA
chr5	147661287	147661288	0.04403	1	0.02077	1	JAKMIP2-AS1,JAKMIP2	JAKMIP2-AS1,JAKMIP2	HAVANA,HAVANA
chr10	100248757	100248782	0.01045	2	3.872e-05	0.9258	CWF19L1,PHBP9	CWF19L1,PHBP9	HAVANA,HAVANA
chr2	221458746	221458774	0.008298	3	2.714e-05	0.8038	EPHA4	EPHA4	HAVANA
chr17	41587096	41587097	0.04899	1	0.008782	1	.	KRT14	HAVANA
chr20	62841953	62841955	0.03602	2	0.09262	1	TCFL5	COL9A3,TCFL5,DPH3P1	HAVANA,HAVANA,HAVANA
chr13	114162590	114162667	0.01246	10	0.0001009	0.8893	CFAP97D2	CFAP97D2	HAVANA
chr3	187914531	187914572	0.02012	8	0.0001036	0.9857	.	.	.
chr21	33265731	33265885	0.02137	2	0.001748	1	AP000295.1,IL10RB-DT	IFNAR2,AP000295.1,IL10RB-DT,IL10RB	HAVANA,HAVANA,HAVANA,HAVANA
chr13	22086982	22087030	0.01898	2	0.02488	1	AL136962.1	AL136962.1	HAVANA
chr20	37344695	37344697	0.03963	2	0.08123	1	SRC	AL034422.1,SRC	HAVANA,HAVANA
chr6	166863131	166863164	0.04952	5	0.07051	1	RPS6KA2,AL159163.1	RPS6KA2,AL159163.1	HAVANA,HAVANA
chr2	9407406	9407440	0.03099	4	0.0002042	1	ITGB1BP1	ASAP2,ITGB1BP1	HAVANA,HAVANA
chr18	48859963	48860111	0.006329	27	0.0003202	0.9736	CTIF	CTIF	HAVANA
chr1	38001006	38001026	0.01442	2	0.0004299	1	FHL3	FHL3	HAVANA
chr2	27083778	27083913	0.009039	6	3.454e-05	0.3494	EMILIN1	EMILIN1,KHK	HAVANA,HAVANA
chr11	6281173	6281271	0.0005392	8	5.541e-07	0.009453	.	.	.
chr17	78890672	78890860	0.003635	18	1.03e-05	0.0879	TIMP2,CEP295NL	TIMP2,CEP295NL	HAVANA,HAVANA
chr1	204997016	204997197	1.136e-05	11	3.964e-08	0.0003678	NFASC	NFASC	HAVANA
chr19	50969737	50969833	0.01934	3	9.74e-05	0.8181	AC011483.1	KLK6,AC011483.1	HAVANA,HAVANA
chr16	84967896	84967995	0.04423	8	0.0003649	0.998	.	.	.
chr10	11824890	11825070	0.01005	13	5.388e-05	0.3952	PROSER2	PROSER2	HAVANA
chr15	57685796	57685887	0.008983	9	3.096e-05	0.4353	GCOM1	MYZAP,GCOM1	HAVANA,HAVANA
chr1	115286135	115286245	0.02137	7	0.0003011	0.9899	NGF-AS1,NGF	AL049825.1,NGF-AS1,NGF	HAVANA,HAVANA,HAVANA
chr12	1547107	1547149	0.03756	6	0.006591	1	WNT5B	WNT5B	HAVANA
chr18	23872966	23873064	0.0001355	7	1.746e-07	0.002988	LAMA3	LAMA3	HAVANA
chr7	5494988	5495132	0.03795	13	0.0006273	0.9993	FBXL18	FBXL18,MIR589	HAVANA,ENSEMBL
chr2	1551021	1551144	0.0006592	12	5.536e-05	0.5305	AC105450.1,AC141930.1	AC105450.1,AC141930.1,AC141930.2	HAVANA,HAVANA,HAVANA
chr4	150580471	150580656	0.002179	13	7.641e-06	0.06703	LRBA,AC110813.1	LRBA,AC110813.1,MAB21L2	HAVANA,HAVANA,HAVANA
chr16	86552187	86552275	0.01486	8	6.595e-05	0.716	MTHFSD	MTHFSD,AC009108.5	HAVANA,HAVANA
chr8	60413776	60413777	0.04909	1	0.03059	1	LINC01301	LINC01301	HAVANA
chr7	66740211	66740212	0.02623	1	0.000157	1	AC027644.4,RABGEF1,AC027644.3	AC027644.4,RABGEF1,AC027644.3	HAVANA,HAVANA,HAVANA
chr1	202437956	202437994	0.01054	6	3.947e-05	0.8253	PPP1R12B	PPP1R12B,AC099336.1	HAVANA,HAVANA
chr14	77322038	77322129	0.01087	3	4.104e-05	0.5312	GSTZ1	POMT2,GSTZ1	HAVANA,HAVANA
chr20	17614670	17614772	0.005942	7	0.0001863	0.9535	RRBP1	DSTN,RRBP1	HAVANA,HAVANA
chr11	3153753	3153786	0.03799	3	0.07219	1	OSBPL5	OSBPL5	HAVANA
chr1	228628241	228628513	0.001938	61	1.059e-05	0.06331	RNA5S9	RNA5S7,RNA5S8,RNA5S9,RNA5S10,RNA5S11	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr7	5218827	5218900	0.0302	7	6.035e-06	0.1296	WIPI2	WIPI2	HAVANA
chr7	148606146	148606187	0.04515	4	0.0003792	1	AC005229.5,C7orf33	AC005229.5,C7orf33	HAVANA,HAVANA
chr10	52315768	52315857	0.001253	6	1.79e-06	0.03322	DKK1	PRKG1-AS1,DKK1	HAVANA,HAVANA
chr17	1783295	1783440	0.005401	22	2.806e-05	0.2775	SMYD4	SMYD4	HAVANA
chr4	102599397	102599506	0.0005041	5	2.228e-06	0.03375	NFKB1	NFKB1	HAVANA
chr12	123042567	123042611	0.01192	4	4.727e-05	0.8355	PITPNM2	PITPNM2	HAVANA
chr6	167141233	167141319	0.002207	7	3.941e-06	0.07409	.	Z94721.2,CCR6	HAVANA,HAVANA
chr6	1615559	1615632	0.04098	11	0.0003197	0.9994	.	FOXC1	HAVANA
chr1	8848770	8848786	0.0451	4	0.00297	1	RERE	RERE	HAVANA
chr1	27343220	27343317	0.01252	6	5.127e-05	0.5885	SYTL1	SYTL1	HAVANA
chr2	97728333	97728457	2.922e-05	6	1.118e-08	0.0001514	ZAP70	ZAP70	HAVANA
chr5	151063108	151063130	0.02795	2	0.05048	1	TNIP1	TNIP1	HAVANA
chr6	158311225	158311226	0.03202	1	0.0002147	1	TULP4,AL360169.2	TULP4,AL360169.2	HAVANA,HAVANA
chr6	28525724	28525826	0.01667	5	7.859e-05	0.7259	GPX6	GPX6,GPX5	HAVANA,HAVANA
chr1	228634249	228634405	0.0004379	19	9.572e-07	0.01025	.	RNA5S10,RNA5S11,RNA5S12,RNA5S13,RNA5S14	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
