chrom	start	end	min_p	n_probes	z_p	z_sidak_p	genes	genes_flanking	genes_type
chr2	40451055	40451103	0.01521	3	6.2e-05	0.8805	SLC8A1	SLC8A1	HAVANA
chr16	10385930	10385976	0.01479	5	5.99e-05	0.8823	ATF7IP2	ATF7IP2	HAVANA
chr9	89676295	89676442	0.02258	20	0.0001914	0.8824	AL606807.1	AL606807.1	HAVANA
chr13	111893089	111893217	0.02845	5	0.0001666	0.8825	LINC00354	LINC00354	HAVANA
chr20	45255064	45255107	0.01418	4	5.63e-05	0.8839	.	SLPI	HAVANA
chr1	161447217	161447325	0.008359	18	0.0001418	0.8845	AL592295.3	AL592295.3	HAVANA
chr19	46513628	46513720	0.002256	2	0.0001208	0.8846	PPP5D1	PPP5D1	HAVANA
chr6	139369614	139369675	0.01813	2	8.02e-05	0.8849	AL592429.2	AL592429.2,CITED2	HAVANA,HAVANA
chr2	113541574	113541630	0.01142	4	7.42e-05	0.8867	PGM5P4-AS1	PGM5P4-AS1,PGM5P4	HAVANA,HAVANA
chr2	69895120	69895251	0.002426	16	0.000174	0.8875	SNRNP27	SNRNP27,MXD1	HAVANA,HAVANA
chr5	70585999	70586093	0.0245	7	0.0001252	0.8881	.	.	.
chr13	110475278	110475373	0.01855	6	0.0001275	0.8899	COL4A2	COL4A2	HAVANA
chr13	22736263	22736345	0.01058	5	0.0001102	0.8904	.	.	.
chr1	16914589	16914686	0.02525	5	0.0001306	0.8908	CROCC	CROCC	HAVANA
chr4	2559806	2559941	0.003547	9	0.0001829	0.8923	RNF4,FAM193A	RNF4,FAM193A	HAVANA,HAVANA
chr6	111607948	111608098	0.01021	13	0.0002046	0.8938	.	TRAF3IP2	HAVANA
chr1	1140960	1141061	0.009045	13	0.0001391	0.8961	LINC01342	LINC01342	HAVANA
chr6	36387483	36387567	0.02335	5	0.0001169	0.8986	ETV7,Z84484.1	ETV7,Z84484.1,PXT1	HAVANA,HAVANA,HAVANA
chr19	523167	523302	0.008412	11	0.0001899	0.901	.	TPGS1	HAVANA
chr3	112086090	112086138	0.01609	3	6.76e-05	0.9013	.	TMPRSS7,C3orf52	HAVANA,HAVANA
chr5	57693569	57693629	0.01876	5	8.46e-05	0.9015	.	.	.
chr9	133121768	133121826	0.01837	4	8.2e-05	0.9023	RALGDS,AL162417.1	RALGDS,AL162417.1	HAVANA,HAVANA
chr11	2401278	2401299	0.009211	3	2.98e-05	0.903	TSSC4	CD81,TSSC4,AC124057.1,TRPM5	HAVANA,HAVANA,HAVANA,HAVANA
chr7	161610	161665	0.01815	6	8.04e-05	0.9095	.	AC093627.7	HAVANA
chr7	867027	867164	0.008048	15	0.0002007	0.9101	SUN1	SUN1	HAVANA
chr17	73164681	73164726	0.0159	3	6.64e-05	0.9117	.	POLR3KP2,AC097641.1,SSTR2	HAVANA,HAVANA,HAVANA
chr7	76627436	76627520	0.02448	4	0.0001249	0.9132	AC004980.1	AC004980.1,POMZP3	HAVANA,HAVANA
chr8	2054435	2054521	0.025	9	0.0001287	0.9147	MYOM2	MYOM2	HAVANA
chr4	305515	305551	0.01379	3	5.39e-05	0.9147	.	ZNF732,AC079140.6	HAVANA,HAVANA
chr3	160225046	160225073	0.01127	2	4.05e-05	0.915	IL12A-AS1	IL12A-AS1,C3orf80,AC079594.2	HAVANA,HAVANA,HAVANA
chr14	64599096	64599141	0.01606	6	6.75e-05	0.915	.	AL049869.2,AL049869.1	HAVANA,HAVANA
chr10	117132981	117133079	0.01774	17	0.0001471	0.9152	VAX1	VAX1	HAVANA
chr14	68789073	68789117	0.01587	4	6.61e-05	0.9155	ZFP36L1	ZFP36L1	HAVANA
chr2	206253481	206253590	0.02874	10	0.0001654	0.9176	GPR1-AS	GPR1-AS	HAVANA
chr7	2641667	2641737	0.008757	9	0.0001065	0.918	TTYH3	TTYH3	HAVANA
chr6	108165799	108165861	0.02028	4	9.47e-05	0.9189	OSTM1	OSTM1,NR2E1	HAVANA,HAVANA
chr2	47370015	47370194	0.02763	11	0.0002776	0.922	EPCAM	EPCAM	HAVANA
chr22	30802505	30802605	0.02808	2	0.0001553	0.9222	OSBP2	OSBP2	HAVANA
chr8	91249232	91249311	0.0242	2	0.000123	0.9228	SLC26A7	SLC26A7	HAVANA
chr10	124461003	124461063	0.02016	3	9.38e-05	0.9236	.	LHPP	HAVANA
chr10	104268829	104268929	0.02498	8	0.0001569	0.9243	GSTO2	GSTO1,MIR4482,GSTO2	HAVANA,ENSEMBL,HAVANA
chr7	116182402	116182448	0.01194	7	7.28e-05	0.9258	.	.	.
chr6	10887425	10887524	0.02829	3	0.0001571	0.9264	AL024498.2,SYCP2L	AL024498.2,AL357497.1,SYCP2L	HAVANA,HAVANA,HAVANA
chr3	120285441	120285448	0.004735	2	1.11e-05	0.9268	.	GPR156	HAVANA
chr1	112854792	112854928	0.01051	36	0.0002162	0.9268	LINC01357	LINC01356,LINC01357	HAVANA,HAVANA
chr7	139482735	139482818	0.02555	7	0.000134	0.9297	KLRG2	KLRG2	HAVANA
chr18	2913077	2913224	0.006	21	0.0002405	0.9321	EMILIN2	EMILIN2,LPIN2	HAVANA,HAVANA
chr8	81280284	81280325	0.01604	6	6.73e-05	0.9327	AC009902.2	AC009902.3,AC009902.2,FABP5	HAVANA,HAVANA,HAVANA
chr9	97221913	97222015	0.01458	3	0.0001685	0.9339	AL590705.1	ANKRD18CP,AL590705.1,AL590705.2	HAVANA,HAVANA,HAVANA
chr4	1114154	1114256	0.0296	9	0.0001687	0.9342	AC092535.3	RNF212,AC092535.3,TMED11P,RF00554	HAVANA,HAVANA,HAVANA,ENSEMBL
chr9	27109484	27109520	0.01478	4	5.97e-05	0.9345	TEK	AL355432.1,TEK	HAVANA,HAVANA
chr7	101166106	101166164	0.02054	3	9.64e-05	0.935	.	AP1S1,VGF,NAT16	HAVANA,HAVANA,HAVANA
chr6	136923526	136923605	0.02534	5	0.0001315	0.9353	SLC35D3	SLC35D3	HAVANA
chr13	61339319	61339381	0.01155	16	0.000104	0.9367	.	.	.
chr7	553243	553343	0.02313	8	0.0001679	0.9368	PRKAR1B	PRKAR1B	HAVANA
chr6	26043319	26043446	0.01863	11	0.0002148	0.938	HIST1H2BB	HIST1H2BB,HIST1H2APS5,HIST1H3C	HAVANA,HAVANA,HAVANA
chr8	143716434	143716519	0.0104	13	0.0001456	0.9402	MAPK15	ZNF707,AC105219.3,MAPK15,AC105219.2	HAVANA,HAVANA,HAVANA,HAVANA
chr7	513016	513116	0.02988	8	0.0001715	0.9404	PDGFA	PDGFA	HAVANA
chr15	59997128	59997142	0.008013	3	2.41e-05	0.9408	.	.	.
chr7	149261428	149261448	0.01021	3	3.47e-05	0.9425	.	ZNF783	HAVANA
chr6	7728655	7728666	0.004773	3	1.91e-05	0.9426	BMP6	BMP6	HAVANA
chr2	9378575	9378645	0.02407	12	0.0001221	0.9432	ASAP2	ASAP2	HAVANA
chr7	20791184	20791214	0.001357	4	5.24e-05	0.9436	.	SP8	HAVANA
chr1	85578421	85578495	0.006375	5	0.0001299	0.9442	.	DDAH1,AC092807.3,AC092807.2,CCN1	HAVANA,HAVANA,HAVANA,HAVANA
chr6	136551007	136551096	0.0282	2	0.0001564	0.9444	AL024508.2	MAP7,AL024508.2	HAVANA,HAVANA
chr19	19514429	19514547	0.008248	12	0.0002077	0.9447	TSSK6	TSSK6,NDUFA13,AC011448.1	HAVANA,HAVANA,HAVANA
chr19	996642	996726	0.02172	13	0.0001488	0.9457	WDR18	WDR18,AC004528.1,GRIN3B	HAVANA,HAVANA,HAVANA
chr19	22784115	22784206	0.01567	12	0.0001612	0.9457	ZNF99	ZNF99	HAVANA
chr2	201806569	201806638	0.02416	2	0.0001227	0.9463	CDK15	CDK15,RF00019	HAVANA,ENSEMBL
chr21	43720951	43721052	0.0245	7	0.0001802	0.9469	PDXK	PDXK	HAVANA
chr7	144318778	144318861	0.02546	4	0.0001493	0.948	AC074386.1,OR2A1-AS1,OR2A1	AC074386.1,OR2A1-AS1,OR2A1	HAVANA,HAVANA,HAVANA
chr3	179942436	179942530	0.02971	10	0.0001701	0.949	PEX5L	PEX5L	HAVANA
chr19	47243010	47243084	0.02559	6	0.0001343	0.9495	.	.	.
chr1	87131790	87131862	0.02526	3	0.0001308	0.9496	AC093155.3,LINC01140	AC093155.3,LINC01140	HAVANA,HAVANA
chr7	101170537	101170633	0.03068	9	0.0001777	0.9524	NAT16	VGF,NAT16	HAVANA,HAVANA
chr2	176151693	176151849	0.02174	35	0.0002901	0.9531	HOXD3,HOXD4	HOXD3,MIR10B,HOXD4	HAVANA,ENSEMBL,HAVANA
chr11	76206207	76206310	0.03231	12	0.0001925	0.9537	WNT11	WNT11,AP000785.2	HAVANA,HAVANA
chr10	368049	368149	0.01251	8	0.0001876	0.9543	DIP2C	DIP2C	HAVANA
chr19	10634785	10634867	0.02797	7	0.0001544	0.9548	SLC44A2	SLC44A2	HAVANA
chr15	60344710	60344734	0.01215	2	4.52e-05	0.9549	.	ANXA2	HAVANA
chr6	170552632	170552652	0.01071	2	3.78e-05	0.9554	PSMB1	PSMB1,TBP	HAVANA,HAVANA
chr14	64703913	64703973	0.0231	3	0.0001144	0.9566	.	PLEKHG3	HAVANA
chr11	34174673	34174771	0.03104	13	0.0001877	0.9571	ABTB2	ABTB2	HAVANA
chr7	97025207	97025237	0.0144	3	5.74e-05	0.9571	.	DLX5	HAVANA
chr3	149971856	149971940	0.01067	3	0.0001633	0.9591	PFN2	ANKUB1,PFN2,AC117395.1	HAVANA,HAVANA,HAVANA
chr1	159780515	159780572	0.005681	3	0.0001109	0.9592	.	DUSP23	HAVANA
chr3	66039912	66039921	0.006448	2	1.75e-05	0.9593	.	MAGI1	HAVANA
chr10	62770830	62770925	0.03147	6	0.0001853	0.9595	AC067751.1	AC067751.1	HAVANA
chr4	110622026	110622042	0.009625	3	3.18e-05	0.9617	PITX2	PITX2	HAVANA
chr7	157313794	157313866	0.02684	10	0.0001438	0.9626	.	.	.
chr5	99410571	99410578	0.04177	3	1.42e-05	0.964	.	.	.
chr19	1121304	1121391	0.02301	9	0.0001785	0.9658	SBNO2	SBNO2	HAVANA
chr10	16523013	16523060	0.02055	2	9.66e-05	0.9659	AL353576.1	C1QL3,AL353576.1	HAVANA,HAVANA
chr7	151706024	151706080	0.02317	4	0.0001154	0.9662	PRKAG2	PRKAG2	HAVANA
chr17	77285969	77286082	0.004	7	0.0002329	0.9663	SEPT9	AC068594.1,SEPT9	HAVANA,HAVANA
chr7	5596323	5596360	0.0176	2	7.64e-05	0.9665	FSCN1	FSCN1	HAVANA
chr7	158317394	158317497	0.02711	21	0.0002132	0.9668	PTPRN2	PTPRN2	HAVANA
chr8	144685419	144685420	0.001476	1	2.08e-06	0.9672	.	RF00017	ENSEMBL
chr19	13959320	13959407	0.03107	7	0.0001816	0.9677	DCAF15	DCAF15,RFX1	HAVANA,HAVANA
chr6	159000496	159000497	0.001484	1	2.1e-06	0.9681	AL035530.2	RSPH3,AL035530.2	HAVANA,HAVANA
chr10	49762464	49762604	0.01504	9	0.0002953	0.9688	.	OGDHL	HAVANA
chr20	35093142	35093296	0.01036	15	0.0003251	0.9689	.	TRPC4AP	HAVANA
chr17	65137019	65137115	0.03345	4	0.0002037	0.9695	RGS9	RGS9	HAVANA
chr9	134593530	134593560	0.01558	4	6.41e-05	0.9703	.	.	.
chr6	27312185	27312271	0.004424	7	0.0001853	0.9711	.	POM121L2	HAVANA
chr1	45499283	45499349	0.02671	2	0.0001429	0.9716	CCDC163	CCDC163,MMACHC	HAVANA,HAVANA
chr5	88684462	88684534	0.02819	8	0.0001563	0.9718	LINC00461,MEF2C-AS2	LINC00461,MEF2C-AS2	HAVANA,HAVANA
chr17	82000377	82000493	0.02172	10	0.0002519	0.9719	ASPSCR1	ASPSCR1	HAVANA
chr10	49612968	49613033	0.02658	3	0.0001415	0.9722	CHAT	CHAT,SLC18A3	HAVANA,HAVANA
chr1	12231246	12231338	0.03326	4	0.0002008	0.9724	VPS13D	VPS13D	HAVANA
chr6	27668572	27668647	0.007881	6	0.0001641	0.9726	.	.	.
chr16	56972201	56972267	0.02697	8	0.0001447	0.9728	CETP	CETP	HAVANA
chr2	43676020	43676119	0.0348	5	0.0002173	0.9729	PLEKHH2,C1GALT1C1L	PLEKHH2,C1GALT1C1L,AC011242.1	HAVANA,HAVANA,HAVANA
chr12	26810525	26810590	0.02671	6	0.0001429	0.9731	ITPR2	ITPR2	HAVANA
chr5	110738530	110738574	0.02056	2	9.67e-05	0.9731	TMEM232,SLC25A46	TMEM232,SLC25A46	HAVANA,HAVANA
chr15	30044815	30044933	0.02343	12	0.0002609	0.9736	AC111152.2,AC111152.3	AC111152.2,AC111152.3	HAVANA,HAVANA
chr8	12437587	12437730	0.01019	5	0.0003179	0.9742	.	FAM86B2	HAVANA
chr5	181170246	181170312	0.02727	2	0.0001483	0.9751	.	.	.
chr4	6693388	6693478	0.00956	7	0.0002031	0.9756	.	LINC002481,AC093323.2,S100P,AC093323.3	HAVANA,HAVANA,HAVANA,HAVANA
chr12	122836725	122836827	0.00623	2	0.0002337	0.9769	HIP1R	HIP1R	HAVANA
chr10	75431903	75431986	0.03207	5	0.0001905	0.9771	LRMDA	AC010997.2,LRMDA	HAVANA,HAVANA
chr1	28438290	28438344	0.02438	2	0.0001241	0.9771	PHACTR4	PHACTR4	HAVANA
chr2	113276232	113276302	0.01126	4	0.0001614	0.9774	PAX8-AS1,PAX8	PAX8-AS1,PAX8	HAVANA,HAVANA
chr13	109744789	109744869	0.03168	8	0.0001871	0.9786	.	.	.
chr16	57736478	57736542	0.02757	6	0.000151	0.9794	KATNB1	DRC7,KATNB1	HAVANA,HAVANA
chr18	11148720	11148786	0.02816	4	0.0001559	0.9794	PIEZO2	PIEZO2	HAVANA
chr3	194871689	194871766	0.03111	3	0.0001822	0.9796	.	.	.
chr17	45131344	45131428	0.03307	6	0.0001989	0.9796	PLCD3	PLCD3,ACBD4	HAVANA,HAVANA
chr12	69360425	69360476	0.02389	8	0.0001207	0.9796	YEATS4	YEATS4	HAVANA
chr3	124835212	124835295	0.03279	2	0.0001966	0.9797	ITGB5	ITGB5	HAVANA
chr18	7011218	7011373	0.0158	20	0.0003676	0.9798	LAMA1	LAMA1	HAVANA
chr11	20601335	20601426	0.009373	5	0.0002162	0.9799	SLC6A5	AC090707.2,SLC6A5	HAVANA,HAVANA
chr1	216723890	216723891	0.001624	1	2.38e-06	0.9799	ESRRG	ESRRG	HAVANA
chr5	173234813	173234959	0.01065	13	0.0003479	0.9801	NKX2-5	NKX2-5	HAVANA
chr15	101295856	101295944	0.03415	7	0.0002096	0.9801	AC023024.1	SNRPA1,AC023024.1,PCSK6,AC023024.2	HAVANA,HAVANA,HAVANA,HAVANA
chr17	32496120	32496193	0.01479	12	0.0001746	0.9804	MYO1D,AC079336.5	CDK5R1,MYO1D,AC079336.5	HAVANA,HAVANA,HAVANA
chr2	74530698	74530750	0.02442	7	0.0001244	0.9804	HTRA2	DQX1,AUP1,HTRA2,LOXL3	HAVANA,HAVANA,HAVANA,HAVANA
chr14	75546541	75546627	0.03401	10	0.0002083	0.9814	BATF	BATF	HAVANA
chr1	143651824	143651956	0.00309	14	0.00032	0.9814	.	RNU1-114P	ENSEMBL
chr12	114683410	114683479	0.02851	2	0.0001672	0.9814	TBX3,AC026765.2	TBX3,AC026765.2	HAVANA,HAVANA
chr1	37765847	37765872	0.01496	4	6.07e-05	0.9815	.	EPHA10	HAVANA
chr2	27442683	27442789	0.0235	20	0.000258	0.9817	KRTCAP3	NRBP1,KRTCAP3,IFT172	HAVANA,HAVANA,HAVANA
chr6	121682798	121682908	0.03524	28	0.0002675	0.9817	.	RPL23AP48,AL603865.1	HAVANA,HAVANA
chr7	99142136	99142217	0.02406	16	0.0001972	0.9818	SMURF1	SMURF1	HAVANA
chr19	42324884	42324970	0.03421	10	0.0002103	0.9821	TMEM145	TMEM145,MEGF8	HAVANA,HAVANA
chr16	87588954	87588985	0.03308	6	7.62e-05	0.9824	AC092720.1	AC092720.1	HAVANA
chr8	9041003	9041092	0.02874	12	0.0002205	0.983	ERI1	ERI1	HAVANA
chr12	114697186	114697366	0.005756	26	0.000447	0.9832	AC026765.2	AC026765.2	HAVANA
chr15	51982277	51982281	0.00439	2	1e-05	0.9836	MAPK6	MAPK6	HAVANA
chr2	89583708	89583779	0.02057	4	0.000179	0.9842	AC006453.2	AC006453.2	HAVANA
chr18	54959294	54959347	0.02557	4	0.0001342	0.9844	CCDC68	CCDC68,MAP1LC3P	HAVANA,HAVANA
chr7	129796628	129796720	0.03627	3	0.0002333	0.9846	.	.	.
chr12	124348649	124348691	0.02206	3	0.000107	0.9849	NCOR2	NCOR2	HAVANA
chr16	21820549	21820623	0.03181	3	0.0001885	0.9849	.	RRN3P1	HAVANA
chr4	112520384	112520515	0.01418	7	0.0003354	0.9852	AC023886.1	NEUROG2,AC023886.1	HAVANA,HAVANA
chr12	122703302	122703374	0.01456	8	0.000186	0.9857	AC026333.3,HCAR2	AC026333.3,HCAR2	HAVANA,HAVANA
chr16	10181482	10181523	0.0219	3	0.0001058	0.9857	GRIN2A	GRIN2A	HAVANA
chr5	164832808	164832895	0.03555	8	0.000226	0.986	AC109466.1	AC109466.1	HAVANA
chr12	57611005	57611048	0.0227	2	0.0001118	0.9861	ARHGEF25	DTX3,ARHGEF25,AC025165.1,AC025165.6	HAVANA,HAVANA,HAVANA,HAVANA
chr17	79836704	79836796	0.03662	7	0.0002408	0.9865	CBX4	CBX4	HAVANA
chr3	10115341	10115417	0.03308	7	0.0001992	0.9866	.	BRK1	HAVANA
chr2	176079160	176079208	0.02481	4	0.0001272	0.9872	EVX2	EVX2	HAVANA
chr3	128725903	128725971	0.0294	2	0.0001819	0.9877	.	RAB7A	HAVANA
chr7	2617680	2617770	0.03701	12	0.0002416	0.9879	.	IQCE	HAVANA
chr6	27050241	27050347	0.0153	21	0.0002857	0.9881	LINC00240	LINC00240	HAVANA
chr21	32592287	32592367	0.03486	4	0.0002179	0.9887	C21orf59-TCP10L,CFAP298	TCP10L,C21orf59-TCP10L,CFAP298	HAVANA,HAVANA,HAVANA
chr17	81161246	81161346	0.04013	8	0.0002732	0.9888	AATK	AATK,PVALEF	HAVANA,HAVANA
chr6	26273028	26273129	0.02763	6	0.0002766	0.9889	HIST1H2BI	HIST1H3G,HIST1H2APS4,HIST1H2BI,HIST1H4H	HAVANA,HAVANA,HAVANA,HAVANA
chr2	130756959	130757073	0.02575	4	0.0003134	0.9891	AMER3	AC140481.1,AMER3	HAVANA,HAVANA
chr14	74611581	74611644	0.03014	6	0.0001735	0.9892	LTBP2	LTBP2,AC013451.2	HAVANA,HAVANA
chr7	47786747	47786823	0.03415	3	0.0002095	0.9893	PKD1L1	PKD1L1	HAVANA
chr17	78526771	78526856	0.03196	6	0.0002355	0.9895	DNAH17	DNAH17,AC016182.1	HAVANA,HAVANA
chr12	67066178	67066256	0.03468	4	0.0002161	0.9895	GRIP1,AC073530.1	GRIP1,AC073530.1,AC073530.2	HAVANA,HAVANA,HAVANA
chr2	221574258	221574277	0.01355	3	5.27e-05	0.9895	AC079834.2	EPHA4,AC079834.2	HAVANA,HAVANA
chr13	33285459	33285555	0.0134	9	0.0002672	0.9897	STARD13	STARD13,STARD13-AS,AL627232.1	HAVANA,HAVANA,HAVANA
chr11	17389723	17389735	0.01007	2	3.39e-05	0.9903	.	KCNJ11,ABCC8	HAVANA,HAVANA
chr17	36938831	36938935	0.0345	6	0.0002952	0.9906	LHX1	LHX1-DT,LHX1,AC243773.1	HAVANA,HAVANA,HAVANA
chr8	66430203	66430304	0.0386	2	0.0002864	0.9906	AC009879.4,RRS1,AC009879.2	AC009879.4,RRS1-AS1,RRS1,AC009879.2,AC009879.3,ADHFE1	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr19	57709289	57709339	0.01241	3	0.0001446	0.9914	ZNF551,AC003006.1	ZNF551,AC003006.1,ZNF154	HAVANA,HAVANA,HAVANA
chr2	159250159	159250173	0.01127	4	4.06e-05	0.9915	WDSUB1	WDSUB1	HAVANA
chr17	36937153	36937246	0.02548	9	0.0002711	0.9917	LHX1	LHX1-DT,LHX1,AC243773.1	HAVANA,HAVANA,HAVANA
chr18	59268705	59268783	0.03573	5	0.000228	0.9918	RAX	RAX	HAVANA
chr12	120438492	120438527	0.02141	3	0.0001024	0.9919	COX6A1,AL021546.1	COX6A1,AL021546.1	HAVANA,HAVANA
chr14	24148034	24148071	0.02228	3	0.0001085	0.992	RNF31,AL136295.5	PSME2,MIR7703,RNF31,AL136295.5	HAVANA,ENSEMBL,HAVANA,HAVANA
chr6	142846123	142846185	0.03123	7	0.0001831	0.9922	HIVEP2	HIVEP2	HAVANA
chr11	10375322	10375377	0.02893	2	0.0001623	0.9922	AMPD3	AMPD3	HAVANA
chr11	65121461	65121513	0.02797	2	0.0001544	0.9924	FAU	ZNHIT2,AP003068.3,AP003068.4,FAU,SYVN1,MRPL49	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr19	13758905	13758973	0.0333	8	0.0002016	0.9924	CCDC130	CCDC130	HAVANA
chr11	65047667	65047769	0.0272	7	0.0003079	0.993	NAALADL1	SAC3D1,NAALADL1	HAVANA,HAVANA
chr11	89864240	89864389	0.006207	18	0.0004511	0.9931	AP005435.1	TRIM51BP,AP005435.1,TRIM64B	HAVANA,HAVANA,HAVANA
chr4	1722171	1722272	0.0141	2	0.0003064	0.9932	TACC3	TACC3,TMEM129	HAVANA,HAVANA
chr10	86970680	86970800	0.01347	6	0.0003662	0.9934	ADIRF-AS1,ADIRF,AL136982.7,AGAP11	MMRN2,ADIRF-AS1,ADIRF,AL136982.7,AGAP11	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr7	56447969	56448364	0.006957	18	0.00121	0.9935	AC092447.7	AC092447.7	HAVANA
chr3	54123818	54123915	0.04233	3	0.0002972	0.9935	AC115282.1,CACNA2D3	AC115282.1,CACNA2D3	HAVANA,HAVANA
chr9	841450	841617	0.004827	5	0.0005111	0.9935	.	DMRT1	HAVANA
chr2	64873401	64873470	0.03429	6	0.0002114	0.9935	.	.	.
chr14	68628346	68628461	0.02	14	0.0003541	0.9937	RAD51B,AL121820.2	RAD51B,AL121820.2	HAVANA,HAVANA
chr17	42337467	42337582	0.03103	15	0.0003542	0.9937	STAT3	STAT3	HAVANA
chr11	131688070	131688088	0.009329	4	5.57e-05	0.9938	NTM	NTM	HAVANA
chr12	65169123	65169218	0.04206	6	0.0002946	0.9939	.	LEMD3,AC026124.2	HAVANA,HAVANA
chr17	19363068	19363069	0.001933	1	3.11e-06	0.994	B9D1,AC124066.1	B9D1,AC124066.1	HAVANA,HAVANA
chr2	23939698	23939785	0.03998	4	0.0002713	0.9941	UBXN2A	UBXN2A,SDHCP3	HAVANA,HAVANA
chr9	95046600	95046625	0.01782	3	7.81e-05	0.9941	AOPEP	AOPEP	HAVANA
chr20	57092309	57092362	0.02909	4	0.0001652	0.9941	.	.	.
chr1	120180350	120180450	0.02848	7	0.0003164	0.9945	.	SEC22B	HAVANA
chr17	49994866	49994928	0.03274	2	0.0001963	0.9945	DLX3	DLX3,AC009720.1	HAVANA,HAVANA
chr2	72149949	72149991	0.01388	6	0.0001332	0.9946	.	CYP26B1	HAVANA
chr21	26965654	26965667	0.006082	3	4.12e-05	0.9946	ADAMTS5	ADAMTS5	HAVANA
chr19	18007040	18007102	0.03288	2	0.0001975	0.9947	ARRDC2	ARRDC2,AC020904.3	HAVANA,HAVANA
chr2	44100498	44100600	0.04492	3	0.0003245	0.9947	.	.	.
chr11	121451747	121451867	0.03465	8	0.0003878	0.9951	AP000977.1	AP000977.1,SORL1	HAVANA,HAVANA
chr12	75209451	75209482	0.02126	6	0.0001014	0.9954	KCNC2	KCNC2	HAVANA
chr7	38370084	38370126	0.02597	4	0.0001372	0.9954	TRG-AS1	TRG-AS1,TRGV1	HAVANA,HAVANA
chr8	12193495	12193591	0.01656	8	0.0003166	0.9956	FAM86B1	FAM86B1,AC145124.1	HAVANA,HAVANA
chr19	10289130	10289177	0.005502	2	0.0001554	0.9956	.	AC011511.2,ICAM1,AC011511.5,ICAM4,ICAM5	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr16	89228603	89228688	0.04078	4	0.0002811	0.9957	ZNF778,AC009113.2	ZNF778,AC009113.2	HAVANA,HAVANA
chr10	96090285	96090393	0.02371	11	0.0003591	0.9958	.	ENTPD1-AS1	HAVANA
chr8	63085649	63085694	0.02752	6	0.0001503	0.9959	TTPA	TTPA	HAVANA
chr20	50186294	50186375	0.0401	4	0.0002729	0.9961	CEBPB-AS1	CEBPB-AS1,CEBPB	HAVANA,HAVANA
chr5	125559242	125559300	0.0327	4	0.0001959	0.9961	LINC02240,AC116362.1,AC116362.2	LINC02240,AC116362.1,AC116362.2	HAVANA,HAVANA,HAVANA
chr19	51001568	51001617	0.02931	2	0.0001658	0.9962	AC011483.1,KLK8,AC011473.4	AC011483.1,KLK8,AC011473.4,KLK9	HAVANA,HAVANA,HAVANA,HAVANA
chr17	57892562	57892639	0.03916	5	0.0002623	0.9963	CUEDC1	CUEDC1	HAVANA
chr8	17614415	17614490	0.03846	4	0.0002553	0.9963	PDGFRL	PDGFRL,AP006248.6	HAVANA,HAVANA
chr14	91059570	91059637	0.03572	6	0.0002277	0.9963	RPS6KA5	RPS6KA5,DGLUCY	HAVANA,HAVANA
chr19	55640569	55640622	0.03094	5	0.0001802	0.9963	ZNF580,ZNF581	ZNF580,ZNF581,CCDC106	HAVANA,HAVANA,HAVANA
chr13	26658367	26658447	0.04013	3	0.0002733	0.9964	WASF3	WASF3	HAVANA
chr16	81823231	81823290	0.03339	3	0.000203	0.9965	PLCG2	PLCG2	HAVANA
chr14	75579029	75579129	0.01388	18	0.0003454	0.9966	AC007182.1,FLVCR2	AC007182.1,FLVCR2	HAVANA,HAVANA
chr1	207051165	207051205	0.03878	5	0.0001393	0.9967	PFKFB2,YOD1	PFKFB2,YOD1	HAVANA,HAVANA
chr10	133230578	133230666	0.02815	10	0.000305	0.9967	UTF1	KNDC1,UTF1	HAVANA,HAVANA
chr7	97021356	97021420	0.03524	7	0.0002224	0.9967	DLX5	DLX5	HAVANA
chr22	45414185	45414221	0.02447	2	0.0001248	0.9967	RIBC2	SMC1B,RIBC2	HAVANA,HAVANA
chr22	20704435	20704465	0.006816	4	0.0001056	0.9969	TMEM191A	TMEM191A,PI4KA	HAVANA,HAVANA
chr2	240906862	240906991	0.02373	5	0.0004524	0.9969	CROCC2	CROCC2	HAVANA
chr4	139084234	139084247	0.01226	3	4.58e-05	0.9969	ELF2	ELF2	HAVANA
chr6	887725	887825	0.01454	12	0.000354	0.997	.	.	.
chr17	72727247	72727300	0.03164	6	0.0001867	0.997	SLC39A11	SLC39A11	HAVANA
chr6	3849078	3849179	0.01957	16	0.0003619	0.9972	AL391422.3,AL391422.2	AL391422.3,AL391422.2,FAM50B	HAVANA,HAVANA,HAVANA
chr10	34526900	34526917	0.02481	2	6.09e-05	0.9972	PARD3	PARD3	HAVANA
chr7	63926363	63926429	0.02335	12	0.0002368	0.9973	AC092634.9	AC092634.3,AC092634.4,AC092634.9,SLC25A1P3	HAVANA,HAVANA,HAVANA,HAVANA
chr3	125054190	125054264	0.03751	4	0.0002661	0.9973	HEG1	HEG1,RNA5SP137	HAVANA,ENSEMBL
chr17	82409373	82409439	0.03685	4	0.0002392	0.9974	OGFOD3	OGFOD3	HAVANA
chr4	10110551	10110564	0.01259	2	4.75e-05	0.9976	WDR1	WDR1	HAVANA
chr7	129503122	129503198	0.04059	12	0.0002789	0.9976	SMKR1	SMKR1	HAVANA
