methyl	methyl.p	arm2.p	arm3.p	BMI.p	age.p	expose.p	PC1.p	methyl.beta	arm2.beta	arm3.beta	BMI.beta	age.beta	expose.beta	PC1.beta	NAs	outliers	total.NAs	zeros	non.zeros	ones	non.ones	diff.miss	ME	genes	genes_flanking	genes_type	methyl.fdr
chr17.3660449	6.25303161885933e-05	0.536341850114419	0.848703902888207	0.210124716404451	0.00695144622117807	0.00251382134849962	0.000396059994404789	2.25259704744495	-0.11085249951036	0.0348351033866158	-0.0237967380652591	0.043084828082745	-0.488119453083719	3.06423984588375	2	0	2	0	81	1	80	0.539817807816624	.	CTNS	CTNS,AC027796.4,TAX1BP3,P2RX5-TAX1BP3,AC132942.1	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA	0.180498091393139
chr17.78802772	6.03444202858619e-05	0.826783840054204	0.694385760674977	0.709547469763951	0.00980930506409492	0.0101320323859366	0.0139362724377958	5.20295214975518	-0.0407673201541554	0.0744102154488658	-0.00742839345235839	0.0427700512178857	-0.428246923603041	2.6894365086015	9	0	9	0	74	26	48	0.904889362799062	.	AC022966.1	AC022966.1	HAVANA	0.180418865637997
chr17.72540099	8.40125635833946e-05	0.833911680179303	0.764650568073829	0.160470635731835	0.0845819049819766	0.00105864015789031	0.000254225287345109	-3.81352868114858	0.0383865151620387	0.0531165307312696	-0.0264351867212847	0.0268508075576687	-0.531797892029932	3.08131207481601	1	0	1	22	60	0	82	0.65060240963856	.	LINC00511	LINC00511	HAVANA	0.188812397875814
chr17.73028306	6.28121207675607e-05	0.829946370469269	0.908584954862877	0.18603194953343	0.0369558387233001	0.0439651362976653	0.117872027183344	2.8882318165169	0.0387564235203148	-0.0208038440618775	-0.0248588022601048	0.0329298200172267	-0.322570614912161	1.37739972425939	3	0	3	0	80	11	69	0.769908903908311	.	SLC39A11	SLC39A11	HAVANA	0.180498091393139
chr17.66786982	8.89725502067487e-05	0.322349712364334	0.33366858201975	0.468393547948136	0.04007455775881	0.0226437774498094	0.00295385705199998	5.99938254258777	-0.197774383210869	-0.197628053465319	-0.0146654245702353	0.0348807142476465	-0.389730201409649	2.57481287391229	0	8	8	0	75	18	57	0.0799677480171396	.	PRKCA	PRKCA,MIR634	HAVANA,ENSEMBL	0.189293832741352
chr17.6652241	0.000100796305234333	0.808874930045367	0.826187438729102	0.233481187796978	0.0259345171219517	0.0110002972384849	0.0141820675754079	-2.70336013670485	0.0454403399829829	-0.0422155928988653	-0.0236330694111856	0.0360418832976236	-0.41939909847907	2.10503987387312	5	0	5	3	75	0	78	0.274048029103129	.	C17orf100	MED31,C17orf100,AC004706.1,MIR4520-1,MIR4520-2,ALOX15P1	HAVANA,HAVANA,HAVANA,ENSEMBL,ENSEMBL,HAVANA	0.194968975886573
chr17.19409712	0.000113723077338354	0.226921085886058	0.807538373736284	0.273957634394536	0.0777118442601615	0.012340669142983	0.00446987773566249	1.90143722676268	-0.236694243672734	-0.0465019464933933	-0.0217944269541007	0.0289113709350311	-0.423831922565326	2.45730642836825	6	0	6	0	77	0	77	0.86747917883326	.	.	RNF112,AC004448.3	HAVANA,HAVANA	0.200323667577901
chr17.82056747	8.51633956489642e-05	0.355455996249334	0.746036855937144	0.228486566264882	0.0705569702152759	0.00165101258802919	0.0255467109030018	3.02668163271315	-0.171385489678474	-0.0600222324028814	-0.0231486373215282	0.0296714500355987	-0.51125785629838	1.87919288656207	3	0	3	0	80	3	77	0.769908903908311	.	GPS1	RFNG,GPS1,DUS1L	HAVANA,HAVANA,HAVANA	0.18900289620935
chr17.604266	6.56423713338329e-06	0.480253150961228	0.356751273705739	0.402721245341584	0.237429888617657	0.00786070070936334	0.00144202150799535	2.38202712813284	-0.121611797958412	-0.162839083188495	-0.0153339197221337	0.0183882337041504	-0.405788040816467	2.54527329321337	0	0	0	0	83	1	82	1	.	VPS53	VPS53	HAVANA	0.138121209193557
chr17.81992546	1.65333003933264e-05	0.347186995916509	0.414438855189393	0.0792272000215614	0.00471389113141147	0.00508083120611276	0.000671598471358977	2.41440553755649	-0.168136553537377	-0.150104181935774	-0.0336471301719275	0.0451002658085059	-0.445493601951179	2.89129930981249	3	0	3	0	80	3	77	0.531295915368786	.	ASPSCR1	ASPSCR1	HAVANA	0.150891578642487
chr17.81500066	3.62889426432073e-05	0.942429154566992	0.349930964257983	0.104185782664302	0.100556841785614	0.0010164665409373	0.00264846763928657	-3.15762580247631	0.013162351042368	0.17036816922941	-0.0305779597081404	0.0262804070783534	-0.530979470164297	2.5408411659619	3	2	5	6	72	0	78	0.611903309440286	.	.	.	.	0.171491505425127
chr17.21200110	5.92646069241346e-05	0.954121747921897	0.210148264043211	0.210654055337313	0.058641613491272	0.00322541199645772	0.0152111337177564	2.53807312029432	0.010623710337303	0.237472872105958	-0.0238301579045123	0.0315051324580261	-0.485192850795573	2.23150071164196	5	0	5	0	78	0	78	1	.	TMEM11	TMEM11	HAVANA	0.180418865637997
chr17.6754879	5.85211144107022e-05	0.916731238042976	0.836153317712622	0.330193495439749	0.0111684295548352	0.00260613925158279	0.000339241281686664	1.88337276303263	0.0189244317376111	0.0376488228585699	-0.0183529653064572	0.0398152173355929	-0.489936124196059	3.04033912608518	2	0	2	0	81	1	80	0.539817807816624	.	.	AC004706.2,RPL23AP73,XAF1	HAVANA,HAVANA,HAVANA	0.180418865637997
chr17.604242	9.20700508790592e-06	0.451114073467332	0.404436757865696	0.26930887449408	0.139725589699799	0.00487992161500711	0.00190246862808137	1.99944155027235	-0.130390402471954	-0.145420069083337	-0.0203157627262799	0.022459420150042	-0.431569491118254	2.45147740224054	1	0	1	0	82	2	80	0.65060240963856	.	VPS53	VPS53	HAVANA	0.142471413528148
chr17.45262464	6.42068720662402e-05	0.572834984143323	0.772136848808487	0.172512424927421	0.00648632884467146	0.0193223694617997	0.000314150343373481	-4.01713878281134	-0.10140186848659	-0.0524715048970444	-0.0263347657396037	0.0437321833257661	-0.373278074783273	3.14865182953452	2	0	2	8	73	0	81	0.539817807816624	.	MAP3K14-AS1	MAP3K14-AS1,SPATA32,MAP3K14	HAVANA,HAVANA,HAVANA	0.180657165900509
chr17.5022190	1.79870120429282e-05	0.219354546173354	0.513081859599863	0.169933689677447	0.0665251483081989	0.00943919614062061	0.00830671994524284	4.19206758241561	-0.220149330881014	-0.118039127880382	-0.0254856165473711	0.0285229898068921	-0.409545113587007	2.12459254874799	2	0	2	0	81	15	66	0.999999999999975	.	KIF1C	KIF1C,AC004771.1	HAVANA,HAVANA	0.150891578642487
chr17.2995402	2.20515788165856e-05	0.812731816425751	0.431943897406979	0.139271645097269	0.0180717312735062	0.0463790934966697	0.00092246945801135	-2.43004158250311	-0.0437561185391572	0.14268301831076	-0.0284382063634922	0.0393731590383594	-0.319101135670414	2.72846875210771	8	1	9	1	73	0	74	0.904889362799062	.	RAP1GAP2	RAP1GAP2	HAVANA	0.154704088012225
chr17.382541	0.000107438270170986	0.501630582188521	0.810459434740144	0.263852565708472	0.205616974222427	0.0277742192288147	0.000967948243059662	-3.34817514841332	-0.123363745477648	-0.0438845378203597	-0.0217763017264427	0.0204421962094655	-0.355673610805282	2.76473699861627	1	2	3	4	76	0	80	0.999999999999993	.	RPH3AL	RPH3AL	HAVANA	0.1983138819103
chr17.82230011	7.7156387491735e-06	0.82335987780032	0.926977516338377	0.338696929910196	0.371819467536958	0.00684238308666858	0.856828815399218	2.18207382586487	-0.0413267016643003	-0.0172072113917074	-0.0180349731556022	0.0150153606551917	-0.440700264240395	-0.188588335798621	14	0	14	5	64	0	69	1	.	SLC16A3	SLC16A3	HAVANA	0.140022059941477
chr17.41397426	5.94416386383736e-05	0.817499220063341	0.803202417243226	0.245170077911255	0.00188853218171917	0.0127869554508258	0.161961747960659	-2.57384358741156	0.0423472173575113	-0.0507434801518486	-0.023429459361834	0.0544778872503547	-0.420802311950538	1.29456255900148	13	1	14	0	69	4	65	0.00446177020383999	.	KRT31	KRT31,AC003958.2	HAVANA,HAVANA	0.180418865637997
chr17.71327891	1.91241718891085e-05	0.392309592475377	0.277003167432731	0.822242198133532	0.203654487757877	0.0421817803692807	0.228642982227851	2.2763208879327	-0.15059443440315	-0.198481155874974	-0.00433445842943889	0.020030308617786	-0.322164266466525	1.17409587509861	7	0	7	0	76	2	74	0.290920199363775	.	.	.	.	0.151920511935905
chr17.73028292	2.5434898841081e-05	0.89060966942099	0.659977331658697	0.72655487910382	0.0365344382409788	0.00195414411321959	0.202685439125659	2.74839802935954	-0.024551768586852	-0.0795918647720077	-0.00667145432947856	0.0330879449396924	-0.499363572642415	1.2502619599936	7	0	7	0	76	5	71	0.99999999999998	.	SLC39A11	SLC39A11	HAVANA	0.162633642764902
chr17.81250349	0.000114055978659232	0.80942671607659	0.65234489121935	0.27321164738471	0.0295494687696854	0.000682432107551074	0.00192130549419183	6.20424888938383	-0.0435321545942072	-0.082222714161327	-0.0209467398176933	0.0347255652384702	-0.562761241782284	2.58095714178252	1	0	1	0	82	19	63	0.999999999999994	.	SLC38A10	SLC38A10,AC027601.4	HAVANA,HAVANA	0.200323667577901
chr17.80950234	5.21232623137412e-05	0.985341243926398	0.792462570905594	0.163022518522558	0.0267770264682137	0.092872660766311	0.000830812243797321	3.43305353017784	-0.00337590085108223	0.0506143725507148	-0.02641844381449	0.0352693796307874	-0.28443940717049	2.83436625237482	13	0	13	0	70	10	60	0.482613098375984	.	RPTOR	RPTOR	HAVANA	0.179313741878997
chr17.59852008	6.09995952367435e-05	0.171945564681536	0.481036444991572	0.117930410851406	0.100087613235245	0.00452453424818331	0.00544230799065848	1.88029839339342	-0.24995127402656	-0.128719526356314	-0.0295456931713398	0.0262102803023437	-0.449924531291351	2.27691662292453	1	0	1	0	82	1	81	0.65060240963856	.	.	RNU6-450P	ENSEMBL	0.180418865637997
chr17.78130334	6.37205178326535e-05	0.855042587581587	0.522252229192996	0.076905876406221	0.00645001613242179	0.0184919838556802	0.00214773047405969	-2.57560423755708	0.0326690129247602	0.116360107303649	-0.0333720945684446	0.0427533548429348	-0.374390291481427	2.62470911609318	3	0	3	1	79	0	80	0.769908903908311	.	TMC6	TMC6,TMC8	HAVANA,HAVANA	0.180498091393139
chr17.58200245	9.78279622743226e-05	0.297540841163455	0.107146509176585	0.282819183292186	0.00654251431468301	0.000400742844837036	0.00994015482657866	2.47193473459353	-0.202727493379032	-0.314010872824674	-0.0210489626319176	0.0447544643068585	-0.609494625903905	2.41059585691011	14	0	14	5	64	0	69	0.503035854943154	.	EPX	EPX,AC005962.1	HAVANA,HAVANA	0.192839727041184
chr17.73349400	4.96356460505747e-05	0.805087496233286	0.221572608753243	0.215988105436632	0.00414167184674746	0.0119355525205123	0.0124938500291783	2.43346084401388	-0.0466847243996794	-0.243747730430419	-0.0237459819046576	0.0467453175036881	-0.432945679705307	2.29227181715981	14	0	14	0	69	6	63	0.286700046103677	.	SDK2	SDK2	HAVANA	0.178628083792608
chr17.27552224	1.79118068532647e-06	0.83327051523573	0.689662621277106	0.638587940056886	0.0181326820248938	0.00252754288330022	8.44688986098799e-05	-2.79572804062821	0.0365772531983847	0.06797446562998	-0.00858844150601524	0.0353819900449406	-0.459322492920976	3.1859022151556	0	1	1	2	80	0	82	0.65060240963856	.	KSR1	KSR1	HAVANA	0.11143552005652
chr17.41967808	2.00780429440171e-05	0.937272048255507	0.0626856110373228	0.459866686418207	0.00456347595508918	0.0275159931346817	0.0224943257123159	2.72518470221099	-0.0140736856252065	-0.360986152419848	-0.014017073238341	0.0450261541646417	-0.362463987101673	2.0627689708261	12	0	12	0	71	6	65	0.311327621408154	.	CNP	TTC25,CNP	HAVANA,HAVANA	0.151920511935905
chr17.79777251	5.84713872514786e-05	0.536801730437622	0.890586647806269	0.382799171117702	0.174341519025432	0.00199142676435463	0.0013643370663253	-9.03048875461704	-0.122450589385647	0.027629055623584	-0.0177426256099702	0.0234235019670961	-0.539879259763003	2.79801977710913	0	8	8	17	58	0	75	0.0799677480171396	.	.	CBX2	HAVANA	0.180418865637997
chr17.45087953	7.85305053480743e-05	0.302062870618365	0.410220517476677	0.541438546396604	0.0356463547512336	0.00888693645594642	0.00168163860563001	2.10099046107507	-0.185936587747903	-0.151119041261919	-0.0118902331788349	0.0330242789807957	-0.415651301560101	2.60051441321296	1	0	1	0	82	0	82	0.65060240963856	.	NMT1	NMT1	HAVANA	0.187366308925922
chr17.73028311	5.08596475377874e-05	0.907964375558712	0.711270058471008	0.211748692122162	0.0706421728492142	0.0109442275654632	0.0362136568284381	2.29986273558259	-0.0210454880218352	-0.0683172998743751	-0.0235410656658044	0.0287600028043198	-0.413773334192391	1.85728383890664	4	0	4	0	79	3	76	0.31767558037026	.	SLC39A11	SLC39A11	HAVANA	0.178628083792608
chr17.82066220	0.000104513072756592	0.659312933062226	0.817576478498235	0.190120793792585	0.00195926764414581	0.00555328404169427	0.000124716553531563	2.83065757902314	-0.075039128620543	-0.0418804070253024	-0.0242508219390767	0.0483596390369184	-0.426807409602007	3.13167852398393	8	1	9	0	74	4	70	0.00341719488408465	.	.	DUS1L	HAVANA	0.196815021162021
chr17.62652416	8.72098154280265e-05	0.10645982057296	0.679436130248437	0.067083425314917	0.0161981757952745	0.00949749149091978	0.00167173860066468	-8.23481842326375	-0.298507581163854	-0.0735725503711178	-0.0345926592086408	0.0380123096268042	-0.409766214313793	2.57517659300831	2	1	3	36	44	0	80	0.531295915368786	.	AC080038.1	AC080038.1	HAVANA	0.18900289620935
chr17.57685037	5.69510956360624e-05	0.758098170518296	0.989172880862161	0.672438015898245	0.0677235171041374	0.123134110925797	0.00763515289629189	-2.36029133304931	-0.0596260367505404	0.00263009942539072	-0.00878987778540728	0.030116382894091	-0.26263592057623	2.4614250238485	9	1	10	1	72	0	73	0.916456872728902	.	.	MSI2,RNU7-134P	HAVANA,ENSEMBL	0.180418865637997
chr17.65628580	0.000101092970655782	0.755465433965728	0.986116394658118	0.437491095242323	0.0577572272737453	0.00066894774924731	0.00305269447744837	-3.96115296763124	0.0571091617038792	-0.00309932315007315	-0.0146717037005642	0.0295509011683598	-0.554226422334882	2.4598609030547	0	2	2	1	80	0	81	0.999999999999975	.	AC004805.1	AC004805.1	HAVANA	0.194968975886573
chr17.78857464	6.36823072907662e-05	0.237070139150603	0.366218872403408	0.103950064761862	0.0162192681851374	0.018793735018291	0.0113160479626749	1.93212297208044	-0.233773324959847	-0.172387143417754	-0.0317619069590309	0.0392673161638753	-0.397966110105707	2.18283340403347	8	0	8	0	75	0	75	0.425602203629795	.	TIMP2	TIMP2,AC022966.2	HAVANA,HAVANA	0.180498091393139
chr17.31009244	6.11542120897991e-05	0.646275784986221	0.674370442565709	0.481414876080675	0.0164314255586543	0.00890375370906976	0.00238993535777003	-12.1163374573882	-0.0812216569209674	-0.0742539437061737	-0.0135600472522434	0.0369536168453898	-0.415927860158735	2.45473419155665	1	1	2	47	34	0	81	0.539817807816624	.	AC138207.8	AC138207.3,AC138207.8	HAVANA,HAVANA	0.180498091393139
chr17.79007121	1.29132764289871e-05	0.844347980168208	0.721719331085253	0.166773811765111	0.0183768102464151	0.00350637017143138	0.00199146429074689	9.57577864623461	-0.0341090505987411	-0.062448218132358	-0.0254092664201762	0.0360996842961785	-0.451102756066091	2.48482057241379	0	0	0	0	83	36	47	1	.	CANT1	CANT1	HAVANA	0.146268460140911
chr17.61487594	5.31639155295747e-06	0.409681642231295	0.519322599519198	0.589743600481524	0.589692073285258	0.0125025517904898	0.287905818825892	1.94597284579762	-0.15164817297615	-0.119653073403862	-0.0106541742773487	0.00888660937926708	-0.400488453165484	1.0644861928702	16	0	16	1	66	0	67	1	.	.	TBX4	HAVANA	0.136733449272331
chr17.81036700	7.98334626138596e-05	0.635269617676772	0.555559825649464	0.131743178505741	0.0183836048341842	0.000260939662577892	0.00602661627143418	-3.48209321034393	-0.0901666154876729	-0.106391820652683	-0.0290262195441387	0.0376701060175304	-0.624171908561182	2.25619920172369	4	3	7	11	65	0	76	0.119661051796501	.	BAIAP2	BAIAP2-DT,BAIAP2	HAVANA,HAVANA	0.18743336442522
chr17.47733988	2.883480439718e-05	0.988256093663992	0.956724859831521	0.158000112661021	0.124360762727322	0.0312220982659733	0.00144071540968633	-20.9348366628312	0.00285432693460324	0.0105641022062608	-0.029554017307046	0.0259177702764404	-0.361280275175863	2.74937685063076	1	8	9	58	16	0	74	0.135379507188981	.	TBX21	TBX21	HAVANA	0.16566772936511
chr17.61405548	8.70927251907812e-05	0.463168354971183	0.582580260146598	0.390694113828129	0.038191630680906	0.00100638163680598	0.00140431844968529	-2.45875637606226	-0.154552481605838	-0.114899106141767	-0.017382030810399	0.0362556676823548	-0.592975205820446	2.84882069153588	13	2	15	23	45	0	68	0.146385472725248	.	TBX2-AS1,TBX2	TBX2-AS1,TBX2	HAVANA,HAVANA	0.18900289620935
chr18.63979769	8.55702544530321e-05	0.0759558934519027	0.526260965969888	0.086347934285351	0.172136188712841	0.0910489750815686	0.0665873122313749	4.70885006894654	-0.349607404726507	-0.12554790278079	-0.0335316063878906	0.0232631081182286	-0.288027074507874	1.68809125111612	13	1	14	12	57	0	69	0.758918422581798	.	HMSD,SERPINB8	HMSD,SERPINB8	HAVANA,HAVANA	0.18900289620935
chr18.10032782	1.82721706267022e-05	0.429739209889966	0.467741193793383	0.729607775829326	0.0594898066080039	0.022785868165558	0.0298315727944825	-5.89027915811569	-0.156422071220288	-0.144539523605399	0.00701490705287513	0.0309416801721641	-0.380496336735887	1.83187983469382	2	11	13	6	64	0	70	0.0194864337812633	.	.	.	.	0.150891578642487
chr18.47262569	1.07156486497645e-06	0.359295652496285	0.150360184036375	0.903135021709872	0.055751810574741	0.0147454536707039	0.000441271448863835	-6.39722722871587	-0.156219014714502	-0.254077937227534	-0.00219170192951196	0.0284235162279953	-0.374014803152339	2.71159533024908	7	0	7	28	48	0	76	0.383592102277566	.	.	AC051635.1	HAVANA	0.105880883075732
chr18.77250789	1.72247510946138e-05	0.394112094367478	0.20473989399605	0.711541205621794	0.0788883828896188	0.0104152793087322	0.00309741011615158	-16.1920733728276	-0.166693593262597	-0.258945765993832	-0.00750742474878223	0.0293852381748858	-0.431362861212482	2.50913705462346	0	8	8	39	36	0	75	0.0799677480171396	.	GALR1	GALR1	HAVANA	0.150891578642487
chr18.23871644	0.000103097767889633	0.737368707858255	0.807979904591187	0.131971821123506	0.0473849836519992	0.0116968807194374	0.00038329370079666	-2.24279201854862	-0.0600459646754261	0.0443279262419524	-0.0286357037029033	0.0315875196982427	-0.401053037328954	3.03428427354516	1	0	1	4	78	0	82	0.65060240963856	.	LAMA3	LAMA3	HAVANA	0.196571868199312
chr19.12804250	6.4762128415123e-05	0.433276146810472	0.792619754770893	0.432654864769618	0.00264658328732315	0.00576380294757786	0.00637086403952437	2.85663163150678	-0.139279496916517	-0.0470074648876467	-0.014851987514706	0.0479224397569106	-0.434210023795864	2.22397710002485	0	0	0	0	83	6	77	1	.	HOOK2,THSD8	HOOK2,PRDX2,AC018761.2,THSD8,RNASEH2A	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA	0.181611063627667
chr19.18257674	8.33533203977202e-05	0.744418790353304	0.824758631135488	0.2005994380997	0.070903862943773	0.00697377562525887	0.0134802613151589	3.72077832599435	0.061105759815721	0.0409594633322845	-0.0249778246274947	0.0289278502247791	-0.444234801560762	2.22629849352434	5	0	5	0	78	8	70	1	.	IQCN	AC008397.2,AC008397.1,IQCN	HAVANA,HAVANA,HAVANA	0.188812397875814
chr19.53308697	4.57555028585846e-05	0.808017360836599	0.767629862999348	0.310154529540142	0.00272948069119233	0.00492616761399321	0.0041345216036075	-25.5027180105561	-0.0451402872260891	-0.0554793169293455	-0.0207569691581469	0.0507060206201304	-0.460052002054479	2.39803730900516	1	7	8	56	19	0	75	0.721713320782256	.	.	FAM90A28P	HAVANA	0.175926068727191
chr19.53768563	4.45262507029878e-05	0.739344258673776	0.751911101383229	0.487722492768931	0.080838461881215	0.0186908775073148	0.591057554802983	-4.49216524472227	0.0618457274333404	0.0598747238931725	-0.0133457630440372	0.028563613158754	-0.39110866120453	0.508160928745471	8	0	8	0	75	24	51	0.520712840830806	.	.	AC011453.1,RNU6-165P,HMGN1P32,SEPT7P8	HAVANA,ENSEMBL,HAVANA,HAVANA	0.175926068727191
chr19.15421964	8.31056667414187e-06	0.463393204360241	0.608206548871004	0.658314372171994	0.24254695653301	0.0193169485590472	0.00782833026794243	3.57546182071489	-0.136103672950652	-0.09556610000852	-0.00881980769834213	0.0187657126237274	-0.389635270790388	2.42758922527543	10	1	11	0	72	9	63	0.848935715071357	.	WIZ	AKAP8L,WIZ	HAVANA,HAVANA	0.140022059941477
chr19.15421995	1.58451543695995e-05	0.821332624126892	0.962033122465801	0.458848124137525	0.199039107983657	0.00710362637199134	0.0108265519368882	3.4334720182779	-0.041364944626348	-0.00882762051313986	-0.0143908681890252	0.020710149486462	-0.44206956534092	2.31286188221347	8	0	8	0	75	17	58	0.809778725597997	.	WIZ	AKAP8L,WIZ	HAVANA,HAVANA	0.150891578642487
chr19.2354913	1.33603530562438e-05	0.877363789194828	0.50991976600166	0.295056292656836	0.0247441307182946	0.00105782364415917	0.0161069102619937	4.95640199905079	-0.0282926066487491	0.117316882777123	-0.01926692399869	0.0354595177110296	-0.523469816197488	1.97401438025443	6	0	6	0	77	13	64	0.237641210101282	.	SPPL2B	SPPL2B	HAVANA	0.146268460140911
chr19.4539932	4.95538866205802e-05	0.352885420018749	0.550331701774815	0.200890018320165	0.0260030264803318	0.0385101383159778	0.0147973831211645	-2.38740106734456	-0.165175164223719	-0.107233777903094	-0.0239099054784153	0.0346505013267547	-0.326027889875534	1.98173896130287	0	0	0	1	82	0	83	1	.	AC011498.4,LRG1	PLIN5,AC011498.4,LRG1,SEMA6B	HAVANA,HAVANA,HAVANA,HAVANA	0.178628083792608
chr19.53632011	2.52080835003917e-05	0.830591547356231	0.976870538643746	0.241418685588338	0.0104316253405881	0.00108847931966592	0.000831431429586218	4.06137756751775	-0.0375314871915467	-0.00502802175802406	-0.021368025870418	0.0387176958966506	-0.50828254122936	2.80243575479756	0	1	1	0	82	2	80	0.999999999999994	.	.	RN7SL317P,DPRX	ENSEMBL,HAVANA	0.162633642764902
chr19.939617	0.000107729256377185	0.834808207398642	0.259600139488049	0.687652524484505	0.0504201198674961	0.0605303867350544	0.00319181654095732	-2.42528514348948	-0.03913997852924	-0.219693324333275	-0.00814087892874653	0.0318874457629495	-0.317096859169922	2.54474382609082	8	2	10	8	65	0	73	0.405121522674176	.	ARID3A	ARID3A	HAVANA	0.1983138819103
chr19.10114426	5.75683192134812e-05	0.427866864735163	0.112951546365217	0.499727886299011	0.0233954005217582	0.0742945936397256	0.00171344241503301	2.99499162053211	-0.148441293855948	-0.320236461319927	0.0130054390302767	0.0347020249998614	-0.292210138776713	3.11476338590118	15	0	15	0	68	10	58	0.00405246480663545	.	PPAN-P2RY11,P2RY11	PPAN-P2RY11,PPAN,SNORD105B,P2RY11,EIF3G	HAVANA,HAVANA,ENSEMBL,HAVANA,HAVANA	0.180418865637997
chr19.5568210	6.80778267634246e-05	0.823228961355586	0.866875827010695	0.495629943122121	0.0481133517540679	0.00253648720103303	0.00112797748816459	-3.93063227197624	0.0419073716298822	-0.0304126525360194	-0.0125320027942751	0.0305337264609331	-0.493457490752114	2.75159512510117	6	2	8	16	59	0	75	1	.	TINCR	TINCR	HAVANA	0.184685210293644
chr19.55664295	7.39146381386234e-05	0.40238574983471	0.662559534581488	0.628601196467498	0.0332921548618484	0.00389423551770189	0.0216548148403087	8.79332819306087	-0.150975246440803	-0.0791832196792428	-0.00932712595665957	0.0335256243254014	-0.461466886342127	1.8881390715089	1	0	1	0	82	34	48	0.999999999999994	.	U2AF2,AC008735.2	U2AF2,AC008735.2	HAVANA,HAVANA	0.186222059982273
chr19.16889055	7.63215460236183e-05	0.689185566041636	0.942435568043058	0.102538315965247	0.00254679111152636	0.0022246062653054	0.000227005180560151	2.15963297883901	-0.0720268817198943	-0.0125106779471059	-0.0300149731852122	0.0478372386417491	-0.479210377842187	3.46554462377719	8	2	10	0	73	0	73	0.762223406997529	.	F2RL3	F2RL3,CPAMD8	HAVANA,HAVANA	0.187019912766382
chr19.5036866	6.17125341208465e-05	0.843479924518098	0.720760580962325	0.637512264082381	0.0304019756306341	0.00598994063204816	0.00222928117176179	-2.74896451839851	0.038141034662657	-0.0716987610110518	-0.00946787260866638	0.036532339236355	-0.479832317045037	2.69429825844736	12	1	13	8	62	0	70	0.21501170673221	.	KDM4B	KDM4B	HAVANA	0.180498091393139
chr19.4455142	8.07098409757302e-05	0.263510151638634	0.464716122992048	0.0773572701950883	0.104267245161909	0.0130105819247799	0.0805651076252105	1.95512912926011	-0.213160440468655	-0.138164966494679	-0.0334996580969872	0.0265737780839234	-0.416228516693339	1.68567860222306	16	0	16	0	67	0	67	0.830354098803186	.	UBXN6,AC011498.6	UBXN6,AC011498.7,AC011498.6,AC011498.1	HAVANA,HAVANA,HAVANA,HAVANA	0.18743336442522
chr19.46209070	8.55753058168442e-05	0.616890285569272	0.803766807429418	0.175648133550591	0.0431240225937604	0.000680760085726946	0.00872799878029551	-3.88913043274332	-0.0910187546236114	-0.0450620128645574	-0.0260434478635613	0.0321890983574754	-0.564973678038478	2.41926160720513	2	1	3	6	74	0	80	0.309726711724947	.	AC006262.1	AC006262.1	HAVANA	0.18900289620935
chr19.43593258	3.35564205924458e-05	0.280960307111829	0.463655447655941	0.195220346972596	0.00402247651613845	0.0149248856560064	0.216584935884445	7.61715933806729	0.211130921326247	-0.140036297034146	-0.024232184745619	0.0471099557435741	-0.398163978741439	1.3695531591697	18	0	18	0	65	32	33	0.632313307960347	.	IRGQ	L34079.1,IRGQ,ZNF576,SRRM5	HAVANA,HAVANA,HAVANA,HAVANA	0.169779619649484
chr19.36421978	6.34335601796136e-05	0.842322496619334	0.618557787894752	0.548237435208939	0.352933719026405	0.0284969738134773	0.000332298075043269	-18.1813788791984	-0.0366352867232337	0.0939635204762061	-0.0121143398969555	0.0155264534117626	-0.355876216317089	3.18017557932246	2	4	6	56	21	0	77	0.514090322388642	.	AC092296.3	ZFP82,AC092296.3	HAVANA,HAVANA	0.180498091393139
chr19.519035	3.4446254175717e-05	0.743591313195334	0.492920536371592	0.21779140874211	0.0383328515728593	0.00292200198838488	0.00120491057864821	-8.7805766619695	0.0668723314638762	0.146389820375556	-0.0254672372736525	0.0356017685458133	-0.5319684596113	2.91419700516537	3	9	12	39	32	0	71	0.0413095882900622	.	TPGS1	TPGS1	HAVANA	0.170394003064708
chr19.310291	8.5360963370315e-05	0.756576444016735	0.919783964136365	0.37026622237461	0.00802431489293597	0.00557709389155635	0.0578772452431365	3.16531635454202	0.0588039867980312	0.018875580320738	-0.0173107381462083	0.0435466624786258	-0.461489391285963	1.77210787023185	12	0	12	0	71	21	50	1	.	MIER2	MIER2,AC016588.1	HAVANA,HAVANA	0.18900289620935
chr19.18605579	4.26619806541787e-05	0.834286561214718	0.438648555369599	0.220990916951557	0.0844930569828369	0.0117538013906181	0.000533499140553412	-42.1785507594073	-0.0368694170930309	-0.141209578933784	-0.0228706711675383	0.0267897198503371	-0.406956330385506	2.82439309191425	0	6	6	60	17	0	77	0.683988811063932	.	CRLF1	CRLF1,AC003112.1	HAVANA,HAVANA	0.174018122461361
chr19.13864729	8.5370449863787e-05	0.80390436726937	0.330671252486226	0.173039478961681	0.172418285285393	0.00285224329173881	0.0149678881226915	-4.30306318926876	-0.0443189399985287	-0.181746339721797	-0.0258896595855808	0.0220393233834377	-0.479318509770129	2.03366752687527	4	0	4	20	59	0	79	0.210299735527475	.	NANOS3	NANOS3	HAVANA	0.18900289620935
