methyl	methyl.p	arm2.p	arm3.p	BMI.p	age.p	expose.p	PC1.p	methyl.beta	arm2.beta	arm3.beta	BMI.beta	age.beta	expose.beta	PC1.beta	NAs	zeros	non.zeros	ones	non.ones	outliers	diff.miss	ME	Chr	pos	genes	genes_flanking	genes_type	total.NAs	methyl.fdr
chr17.79947621	0.000109502567019747	0.100043887538295	0.525370384765924	0.686379845035984	0.0718345863853365	0.010392548332833	0.000323648792032659	3.56347403022416	-0.363811685862915	-0.138186250646277	-0.00924509202584776	0.0337382281514202	-0.494053963958846	3.63163647892059	2	0	81	9	72	0	0.539817807816624	.	chr17	79947621	TBC1D16	TBC1D16	HAVANA	2	0.999977865727334
chr17.44005921	0.000507742858311447	0.823624439629816	0.88813367273676	0.540223173348972	0.276692598710715	0.00610756741098091	0.000108410014071619	-12.1414385076768	-0.0518463635150346	-0.0328077851029455	0.0150251596886669	0.0214242887465601	-0.549474779763737	4.02773673927015	0	40	33	0	73	10	0.0694165970794187	.	chr17	44005921	NAGS	PYY,NAGS	HAVANA,HAVANA	10	0.999977865727334
chr17.45639143	0.000574748728991148	0.140534220963078	0.563025421090753	0.673366407703105	0.15137702477052	0.00646674105013393	0.00128589554693239	7.06928759602769	-0.319258216386272	-0.133873464988335	-0.010299133645236	0.0261033841307462	-0.539091085012615	3.23809039706467	15	0	68	40	28	0	0.108846915406074	.	chr17	45639143	LINC02210,LINC02210-CRHR1	LINC02210,LINC02210-CRHR1	HAVANA,HAVANA	15	0.999977865727334
chr17.604242	0.000338300897366103	0.355458188389707	0.39829176686078	0.841142202026009	0.303587875377157	0.00296513521526032	0.000232757332994152	2.00335141381845	-0.203260689851221	-0.18712186376788	-0.00466268502385339	0.019793999248853	-0.58037881592033	3.74098325639978	1	0	82	2	80	0	0.65060240963856	.	chr17	604242	VPS53	VPS53	HAVANA	1	0.999977865727334
chr17.80280113	0.000513788109526589	0.544674454176533	0.41718743879137	0.824698752455268	0.0376184760639845	0.00859826803084179	0.00157023139131252	2.39275707118058	-0.138554694883668	-0.190743516366756	0.00531878847726582	0.0408882900855385	-0.536940446430099	3.66127511558755	5	0	78	0	78	0	1	.	chr17	80280113	AC124319.1	AC124319.1	HAVANA	5	0.999977865727334
chr17.50691394	0.000425327772011418	0.549919762655943	0.659316673977152	0.739024512253433	0.13104700369394	0.001095060015042	0.00633799755561717	-2.4843254204144	-0.129934700229433	-0.0973998327527047	-0.00764684516447901	0.0287235938288947	-0.638405295237277	2.80023630611638	1	0	82	0	82	0	0.65060240963856	.	chr17	50691394	ABCC3	ABCC3,ANKRD40,AC005921.2	HAVANA,HAVANA,HAVANA	1	0.999977865727334
chr17.41635425	0.000609965511258648	0.512822343198345	0.798167047056999	0.228597954429202	0.036634258829082	0.00257459249807831	8.25741299054314e-05	2.21430274019902	-0.150881467175586	-0.0612826663797351	-0.028661458397997	0.0417281058909104	-0.624461465508489	4.37561718397352	8	0	75	0	75	0	0.425602203629795	.	chr17	41635425	KRT42P	KRT42P	HAVANA	8	0.999977865727334
chr17.48574584	0.000502485394978272	0.256187141610932	0.817688318972785	0.897671072759501	0.160687647893208	0.00266576031519815	0.00407635464801213	1.9823902893478	-0.24624449851798	-0.0505748373497745	0.00299137604861643	0.0266402552177831	-0.576566985335682	3.1989720520513	2	0	81	1	80	0	0.539817807816624	.	chr17	48574584	HOXB3,HOXB-AS3	HOXB3,HOXB-AS3,HOXB4	HAVANA,HAVANA,HAVANA	2	0.999977865727334
chr17.82085677	0.000330535420318471	0.589927545874487	0.394928344053495	0.653827652117141	0.14745483098757	0.00346056764331995	0.0834520156164653	-6.94230395197723	-0.117881680807562	-0.188916244970082	0.0101274037872612	0.0274783979180557	-0.580384814553064	2.09901550244446	14	0	69	31	38	0	0.758918422581798	.	chr17	82085677	FASN	FASN	HAVANA	14	0.999977865727334
chr17.65539100	0.000350194849174804	0.0799352056648927	0.652383911224476	0.583431419469901	0.631002795999457	0.000265213552933937	0.00111419970073879	2.69502939277213	-0.381246346312478	-0.0983731361935421	-0.0123579430657967	0.00938760885820486	-0.710612504538257	3.61483870568398	5	0	78	1	77	0	0.192245053074287	.	chr17	65539100	AXIN2,AC004805.1	AXIN2,AC004805.1	HAVANA,HAVANA	5	0.999977865727334
chr17.83063586	0.00050284358460422	0.128419878722049	0.518807706569433	0.161994043641461	0.0373826307626317	0.00430403737051924	0.00395268929829751	-3.09414450618007	-0.33917961141707	-0.145218729173362	-0.0331291591850225	0.0400582466681569	-0.556785685332824	3.03509933121139	2	0	81	7	74	0	0.206288568909783	.	chr17	83063586	.	.	.	2	0.999977865727334
chr17.48595654	0.00049793126749441	0.421020459292929	0.99938253913679	0.640049666366278	0.171746391219476	0.00231832895203089	0.000283883678347111	1.91759701795214	-0.174773193475283	0.000169628849249808	-0.0106914006577984	0.0260349769917588	-0.590092024153964	3.69155342019322	0	0	83	0	83	0	1	.	chr17	48595654	HOXB3,HOXB-AS3	HOXB3,HOXB-AS3,HOXB5,HOXB6	HAVANA,HAVANA,HAVANA,HAVANA	0	0.999977865727334
chr17.61459335	0.000187630331744792	0.135514507651222	0.159548847892626	0.411716452347278	0.183104828623601	0.000920335158902309	0.000524128798101525	-2.07411819591991	-0.311608131320279	-0.301346189673792	-0.0182349351529827	0.0241348235512779	-0.611969519874081	3.70389542078161	2	1	80	0	81	0	0.539817807816624	.	chr17	61459335	TBX4	TBX4,AC005901.1	HAVANA,HAVANA	2	0.999977865727334
chr17.2029768	0.00028392527192587	0.399575914798027	0.697643610905642	0.370539723679927	0.0203045227031513	0.00486331796953097	0.00135377599468847	-2.98726691588242	-0.191990334231299	-0.0920346282263655	-0.0211429344645017	0.0454910899698541	-0.579488425808009	3.43208381869264	8	1	74	0	75	0	0.205256754270604	.	chr17	2029768	.	RTN4RL1,DPH1	HAVANA,HAVANA	8	0.999977865727334
chr17.44198091	0.000105735152511907	0.0864230090936935	0.755286753417171	0.805006378330197	0.202497612292153	0.000202504639866333	0.000169039224105754	2.97402644821358	-0.376991296102123	-0.0672701118184423	0.005779302348193	0.023841473497254	-0.733565813624881	3.77061871162919	1	0	82	1	81	0	0.65060240963856	.	chr17	44198091	ATXN7L3	ATXN7L3,AC004596.1	HAVANA,HAVANA	1	0.999977865727334
chr17.82253878	5.46643262098386e-05	0.270039911632874	0.77458861928508	0.84674400958405	0.0147727440328961	0.00128552440903025	0.000874820947765432	7.37936278253067	-0.232541134518883	0.0609147931548441	-0.00437721821087414	0.046510575821135	-0.603220814304777	3.27593976371422	4	0	79	22	57	0	0.384719365265941	.	chr17	82253878	SLC16A3,CSNK1D	SLC16A3,CSNK1D,AC132872.4	HAVANA,HAVANA,HAVANA	4	0.999977865727334
chr17.62652403	0.000118088389656632	0.148101510074824	0.633282036747651	0.909536015374357	0.192779532703057	0.0146204519663695	0.000207589391822476	-9.0630994864928	-0.330341324788814	-0.104544534492307	-0.00263480902508507	0.0247536539924712	-0.488259646565869	3.78314962371246	1	40	38	0	78	4	0.274048029103129	.	chr17	62652403	AC080038.1	AC080038.1	HAVANA	5	0.999977865727334
chr17.48038184	0.000380854062287102	0.672632129274074	0.677997633215848	0.536683751133588	0.234507695006044	0.00110465950047637	0.000249421111759045	2.38311644958939	-0.0936267112791943	0.0962077099772066	-0.0140365817280018	0.0228474038909426	-0.662348292220174	4.40775447490892	7	0	76	0	76	0	0.690784750610938	.	chr17	48038184	.	COPZ2,MIR152	HAVANA,ENSEMBL	7	0.999977865727334
chr17.17380397	0.000550256333484197	0.143115967782452	0.923259640493424	0.471751744617197	0.264540572575562	0.0029215903891722	0.18869151290195	-1.99074065163036	-0.333502766487731	0.0213618170660435	-0.0172976086611428	0.0220525141732918	-0.601054004231863	1.66473070873896	9	0	74	0	74	0	0.756516768765477	.	chr17	17380397	.	RPL13P12	HAVANA	9	0.999977865727334
chr17.75828804	0.000519975701713541	0.120727012559178	0.937004225071967	0.963916144124578	0.0327833226025533	0.00230020393621666	0.000102831450959953	4.60523988235682	-0.346107512965561	-0.0173126216195551	0.00105180061570459	0.0408488937792932	-0.590915966120577	3.99569083823496	0	0	83	5	78	0	1	.	chr17	75828804	UNC13D	UNK,UNC13D	HAVANA,HAVANA	0	0.999977865727334
chr17.82583861	0.000236984005410084	0.753048549787391	0.605050479983693	0.933863595895357	0.0244241508878474	0.00270047900125729	0.000292739846189263	9.24117666964947	-0.0682637983256984	-0.11243261746313	-0.00189663274173972	0.0428067185007314	-0.575057478623507	3.64853928915523	0	0	83	32	51	0	1	.	chr17	82583861	FOXK2	FOXK2,AC124283.2	HAVANA,HAVANA	0	0.999977865727334
chr17.82805447	0.000557263668537196	0.336240048798344	0.895101920466015	0.301917698771943	0.0872164447861643	0.0207541757579461	0.0188433734849891	5.53002038204969	-0.225758407772339	0.0303256759577186	-0.0242636818296455	0.0338943192750061	-0.481275085571768	2.71022080573534	9	0	74	25	49	0	0.904889362799062	.	chr17	82805447	TBCD	TBCD	HAVANA	9	0.999977865727334
chr18.26134065	0.000551253409257399	0.738352706423292	0.883192602794632	0.32463351215211	0.232904604023467	0.00120052728585752	4.56767428683708e-05	2.07776100399008	-0.0713626881493179	-0.0317071785061854	-0.0221153649678367	0.022604166388925	-0.618037518553747	4.10707371936982	2	0	81	0	81	0	0.999999999999975	.	chr18	26134065	PSMA8	PSMA8	HAVANA	2	0.999977865727334
chr18.47748207	0.000501527733333674	0.634020574238924	0.499136968478059	0.4036707654714	0.461845189014313	0.00360435010434394	0.440190864704548	-2.17344240746326	-0.104252511396144	-0.146355055211132	0.018835971909554	0.0136628126889083	-0.565239117147927	0.958313000149262	14	0	69	0	69	0	0.503035854943154	.	chr18	47748207	.	.	.	14	0.999977865727334
chr18.14866141	0.000210844102062387	0.612974958541235	0.226721090989197	0.360208483150207	0.0388230577429207	3.2692395876796e-05	0.00725492569015908	2.55083662269442	-0.10842138249254	-0.268042304441176	-0.0210096185695893	0.0389794147611662	-0.85546680984327	2.78928435160486	9	0	74	0	74	0	0.448231490051277	.	chr18	14866141	.	.	.	9	0.999977865727334
chr18.2907475	0.000549481898434062	0.773492631438063	0.451434256594845	0.613139855425195	0.417152830593104	0.0061732698911934	0.000180465774855509	-10.5655034940788	-0.0672997741519811	-0.180853839069049	0.0114545054597099	0.0158901086131091	-0.547398425999305	3.74052747574097	10	44	23	0	67	6	0.178785057796488	.	chr18	2907475	EMILIN2	EMILIN2	HAVANA	16	0.999977865727334
chr18.50268221	0.000187907034299049	0.485382462363123	0.68404782737831	0.810250839504533	0.0873823959265167	0.00141772846720465	2.53372453557406e-05	-8.76318444750555	-0.150045342695684	-0.0879507197787149	-0.00534078180426268	0.0310522150507061	-0.597068562139043	4.45120172381601	3	47	31	0	78	2	0.362395243214288	.	chr18	50268221	MBD1	CFAP53,MBD1	HAVANA,HAVANA	5	0.999977865727334
chr18.50268228	0.000205195056287184	0.780590336041155	0.715082216283734	0.556161627360078	0.144542162771516	0.000673131927573824	0.000721905105454113	-8.21022709956042	-0.0590826464416684	-0.078929158735493	-0.0131468335803818	0.0268216592221764	-0.645686250972	3.31601122849524	2	37	43	0	80	1	0.531295915368786	.	chr18	50268228	MBD1	CFAP53,MBD1	HAVANA,HAVANA	3	0.999977865727334
chr18.44743859	0.000288857750743588	0.727420639363882	0.914962493867022	0.869672104007275	0.0660028466091487	0.00445964813630733	0.000592635779138356	-4.21372097864288	-0.0757450752573434	0.0232950354355635	0.00380521654478521	0.0346577295408466	-0.545234047577677	3.45892483799352	0	0	83	13	70	0	1	.	chr18	44743859	SETBP1	SETBP1	HAVANA	0	0.999977865727334
chr18.76919977	5.48484924227223e-05	0.27120625649676	0.522874797535375	0.950863475649154	0.0659931833517921	0.00348075701881952	0.00030696908408093	-12.7669402384205	-0.233144292925921	-0.136653259100154	0.00138744635303862	0.0339414373304003	-0.54921684594497	3.56933680885297	0	0	83	25	58	0	1	.	chr18	76919977	ZNF236	ZNF236	HAVANA	0	0.999977865727334
chr18.78400331	0.000604936815239125	0.770022503551229	0.784362084774173	0.795728257881798	0.274942605683902	0.042295095467988	3.54813294263104e-05	3.9948083680999	-0.0720139683768288	0.0675687575949831	0.00616010362674654	0.0225295029191223	-0.433706351607956	4.46311987793232	12	0	66	19	47	5	0.267407129068985	.	chr18	78400331	.	.	.	17	0.999977865727334
chr18.1098391	0.000146402316980653	0.95151441300991	0.952871458724452	0.491999885118833	0.192215384273922	0.000353054798321674	0.000550915706512794	6.43948570863679	0.0146792357955174	0.0138060551242878	-0.0162148129157128	0.0261780097633543	-0.825954650873522	4.00154330467007	13	0	70	27	43	0	0.93085085549046	.	chr18	1098391	AP000829.1	AP000829.1	HAVANA	13	0.999977865727334
chr18.79451004	9.55650204096815e-05	0.339984516634341	0.436663663801445	0.931745141648969	0.270794406691311	0.00745016626076067	0.000156433661456251	7.04460965995963	-0.210031575516062	-0.17577846739945	0.00197618172959736	0.0211577657737053	-0.523317585125706	4.37438927524365	3	0	80	23	57	0	0.769908903908311	.	chr18	79451004	NFATC1	NFATC1	HAVANA	3	0.999977865727334
chr18.47262569	0.000545167422284277	0.299289887152252	0.501105719755941	0.764295785305472	0.157703147396925	0.0355775581168679	8.69844411682755e-05	-5.60031935342283	-0.228885359425419	-0.152733286123006	0.00698319950071927	0.0269727630530532	-0.414376052202038	3.96092532605024	7	28	48	0	76	0	0.383592102277566	.	chr18	47262569	.	AC051635.1	HAVANA	7	0.999977865727334
chr18.57436203	0.000200390549259685	0.749284835814019	0.578289831218702	0.897954423089793	0.456151509686552	0.0213688244369291	6.09617136660016e-05	-26.2467972503459	-0.0692342698568598	-0.126046816283608	0.0029016356871856	0.0140874676414302	-0.451119503041001	3.96681289565248	0	59	15	0	74	9	0.309750402286606	.	chr18	57436203	ONECUT2	AC090340.1,ONECUT2	HAVANA,HAVANA	9	0.999977865727334
chr19.10557620	0.000301582911125817	0.954372640197159	0.783172283086493	0.188106907319304	0.107593011391744	0.000505545156572869	0.000996750377935654	-6.72507980016273	-0.0131752416093069	0.0639026195814434	-0.0321486840972137	0.0323791472687205	-0.725209200760927	3.8184075887657	8	0	75	35	40	0	1	.	chr19	10557620	KRI1	ATG4D,KRI1	HAVANA,HAVANA	8	0.999977865727334
chr19.48896469	0.000455902543148885	0.339162651587113	0.271361420153497	0.412228431479305	0.252015514984134	0.00024916166812201	0.000203169183510727	-4.00361125246024	-0.207856976971982	-0.250934647619504	-0.0188867770767544	0.0218048779540101	-0.733820234119677	3.74546214965617	3	21	57	0	78	2	0.520158125555629	.	chr19	48896469	TULP2	TULP2,NUCB1	HAVANA,HAVANA	5	0.999977865727334
chr19.32859993	0.000317665775195634	0.638874761862022	0.808937300419197	0.50970624953787	0.0234597384476416	0.00040556372271236	0.000458352183174316	-2.46331801314435	-0.101754529159515	0.0530362787946119	-0.0149808439223202	0.0433151553638707	-0.699442017716743	3.53509479637248	0	0	83	0	83	0	1	.	chr19	32859993	SLC7A9	SLC7A9,RN7SKP22	HAVANA,ENSEMBL	0	0.999977865727334
chr19.46636625	0.000108088412475798	0.212408127562095	0.326562102159909	0.683843332244988	0.493042682796388	0.00304847430924025	0.00116102988619015	-2.80948288054086	-0.294856042983761	-0.223448486604676	-0.00978064019474878	0.0133308749990082	-0.59474047587672	3.73783243164136	13	0	70	0	70	0	0.179125073786713	.	chr19	46636625	.	AC093503.1,AC093503.4	HAVANA,HAVANA	13	0.999977865727334
chr19.2213997	7.10102044543697e-05	0.80265447763213	0.592752057602772	0.293620255795386	0.0167380051820718	0.00043048632496434	6.12646156516029e-05	-2.54352198687483	-0.0543741071440315	0.120246703104165	-0.0238538292760808	0.04568397037203	-0.700562694696808	4.18203963602931	3	0	80	7	73	0	0.531295915368786	.	chr19	2213997	DOT1L,AC004490.1	DOT1L,AC004490.1	HAVANA,HAVANA	3	0.999977865727334
chr19.12969228	0.000298660300323453	0.922381700587124	0.402596391527185	0.812145640982206	0.0970282973964675	7.84146727903524e-05	0.00664408617555864	-2.18182504213493	-0.0226955576023865	0.192064087881108	0.00544869820944702	0.0319257932347769	-0.829743974433341	3.04261651982509	13	0	70	0	70	0	0.803616429592791	.	chr19	12969228	DAND5	DAND5	HAVANA	13	0.999977865727334
chr19.44357055	0.000167915163615987	0.123644352251323	0.249736817832881	0.117545933215357	0.00854735963324801	5.4814513544785e-05	5.25491732885364e-05	-25.5026277023752	-0.334251624074337	-0.256187323545773	-0.0364713438002098	0.0525890653549363	-0.825045533620962	4.1270031452604	0	50	30	0	80	3	0.531295915368786	.	chr19	44357055	ZNF112,AC245748.1	ZNF112,AC245748.1	HAVANA,HAVANA	3	0.999977865727334
chr19.42369688	0.00049027454794499	0.260116597240076	0.271583041087993	0.846971360143932	0.0359667259267361	0.0405958451261244	0.000684659356218442	5.46511125114749	-0.245711795744426	-0.248554975241924	-0.00443767187845409	0.0400436221258805	-0.401986558211118	3.44044234889861	0	0	83	14	69	0	1	.	chr19	42369688	MEGF8	MEGF8	HAVANA	0	0.999977865727334
chr19.2213959	0.000275789178953976	0.435903213347752	0.952542576083816	0.451684600556257	0.184282887598322	0.00360038590006719	0.00015064632020739	-1.58637895303225	-0.166227706419286	0.0130735669596598	-0.0169337113949773	0.0246912445910268	-0.550545658421718	3.94225839787326	5	0	78	2	76	0	0.520158125555629	.	chr19	2213959	DOT1L,AC004490.1	DOT1L,AC004490.1	HAVANA,HAVANA	5	0.999977865727334
chr19.38727300	0.000113761759416847	0.441977882892703	0.807632804719458	0.863356871082381	0.224259912089629	0.0046418673775208	0.000199480210782985	4.35478438925817	-0.163930822726057	-0.0522787304121603	-0.00388291663031129	0.0227994371925988	-0.536537046370593	3.72230831965094	0	0	83	2	81	0	1	.	chr19	38727300	ACTN4	ACTN4,CAPN12	HAVANA,HAVANA	0	0.999977865727334
chr19.46694002	0.000158627062613271	0.292507529077297	0.956835024768208	0.408949578355413	0.82005566838702	0.0715283354359081	0.0125152396466959	7.30674226120904	0.241336858848152	0.0125431135676211	-0.0183245913912327	0.00444391932257179	-0.376148745526359	2.80818846415863	14	0	67	33	34	2	1	.	chr19	46694002	PRKD2	PRKD2,RN7SL364P	HAVANA,ENSEMBL	16	0.999977865727334
chr19.17821523	0.000226785976744056	0.637471175600107	0.492961225114631	0.646924568610113	0.0140395613925259	0.00135245649485948	0.000780071719728561	3.53878618323771	-0.103455827852127	-0.15183618892566	-0.0104681793751438	0.0477250219395608	-0.622618840984399	3.44839965160378	1	0	82	5	77	0	0.999999999999994	.	chr19	17821523	INSL3	INSL3,JAK3	HAVANA,HAVANA	1	0.999977865727334
chr19.2111703	0.000467738517595579	0.244122721481087	0.707078670798403	0.465272022311394	0.61300578310644	0.100838690685566	0.123676391690973	6.41828439513099	-0.250439135215499	-0.082493500213547	0.016223899233853	0.00937565362663593	-0.324581476674212	1.84537730948774	13	0	70	32	38	0	0.288048513523442	.	chr19	2111703	AP3D1	AP3D1	HAVANA	13	0.999977865727334
chr19.45914012	0.00032146299735714	0.839166612187305	0.48308183368327	0.416494111428048	0.0241049283215056	0.00110658864515089	8.91489722769813e-05	8.01293166076524	-0.0458612627250958	-0.161932866661944	-0.0189688687587511	0.0442590332988431	-0.665905157678262	4.08281089676223	5	29	48	0	77	1	0.683988811063932	.	chr19	45914012	NANOS2	NANOS2	HAVANA	6	0.999977865727334
chr19.4583937	0.000105583876438249	0.531849446875027	0.862909649870118	0.91633643348596	0.156086757635411	0.00157893056340746	0.0061673172456135	-3.14917833307503	0.138444104856366	0.0388134513449565	-0.00233295050048478	0.0270619379142668	-0.625548547516139	3.31262071158536	10	1	72	0	73	0	0.302230663979614	.	chr19	4583937	.	.	.	10	0.999977865727334
chr19.58471383	0.00041194443565513	0.670737220334988	0.638337427523502	0.594692450660292	0.0109339591672246	0.000695478312843844	2.15668701826466e-05	-7.4187299751792	-0.0926093314373156	0.104586422957307	-0.0121291080568007	0.0497889775203232	-0.666033117281521	4.50146013570586	0	0	83	14	69	0	1	.	chr19	58471383	ZNF324	ZNF324,ZNF446,AC012313.7	HAVANA,HAVANA,HAVANA	0	0.999977865727334
chr19.58513994	0.000269860461211767	0.790070647104021	0.647333334507275	0.987826156005094	0.255361958517452	0.00392325732131684	0.000219412278171419	-25.1838703783335	-0.0610576381737206	-0.105769626274402	0.000350541812157024	0.0217986064187243	-0.572079646259744	3.72055900287172	0	57	17	0	74	9	0.0284864756722003	.	chr19	58513994	ZBTB45	SLC27A5,ZBTB45	HAVANA,HAVANA	9	0.999977865727334
chr19.45302453	0.000290809048325079	0.630417832253642	0.44534138923972	0.879062461524622	0.076279515252258	0.0012177073355484	4.34076280127465e-05	5.8480856764957	-0.111294302519941	0.17663415681459	0.00351960923401959	0.0349152911728925	-0.662256543523439	4.33439243916849	8	0	75	32	43	0	0.262323136591204	.	chr19	45302453	MARK4	MARK4,CKM	HAVANA,HAVANA	8	0.999977865727334
chr19.17728906	0.00027067276775513	0.482394877705344	0.814677580804502	0.987058246850648	0.430403252174712	0.00628693705635919	0.0103531568403525	7.09069350852595	-0.159657800298198	0.0545029995085982	-0.000402045675271676	0.0152776272006915	-0.558166953138602	2.89651355102997	9	0	74	26	48	0	0.619557451196018	.	chr19	17728906	MAP1S,AC008761.1	MAP1S,AC008761.1	HAVANA,HAVANA	9	0.999977865727334
chr19.33391942	8.84079581864798e-05	0.167002822766585	0.756047301889897	0.715737553349927	0.148687468595154	0.00807564462905933	4.54899091084861e-05	5.10390252231118	-0.302879019493322	-0.0685338388422035	-0.00828346963311366	0.0273019081195623	-0.508872298399695	4.26290651213726	2	0	81	11	70	0	0.999999999999975	.	chr19	33391942	PEPD	PEPD	HAVANA	2	0.999977865727334
chr19.647821	0.000626862758456808	0.908912180635312	0.526510884632608	0.528001305956049	0.157331664832914	0.00174644741781918	0.000371103449457014	3.91284099739109	-0.0276358883552546	0.162751389856987	-0.0155966674438483	0.0298892764163916	-0.708334531517023	4.25126152301598	16	0	67	12	55	0	0.140081164639486	.	chr19	647821	AC004156.1	FGF22,AC004156.1	HAVANA,HAVANA	16	0.999977865727334
chr19.29872330	0.000316367199697006	0.463284030380317	0.61850933855825	0.99970384124219	0.094078908539064	0.0581833965322414	0.0244131278005854	-8.61475049847057	-0.175177244902197	-0.118410803411051	-8.91976226700783e-06	0.0328918093138701	-0.406004823715518	2.82120705870362	15	41	26	0	67	1	1	.	chr19	29872330	.	.	.	16	0.999977865727334
chr19.2213968	0.000124947992687687	0.627655422160658	0.9944288050229	0.641162570858158	0.14742261537328	0.00435440115739224	6.97046190828928e-05	-1.81279244365055	-0.105946556501053	0.00157033652968613	-0.0107124337751365	0.0275567559031107	-0.556366210429068	4.16904373122374	4	0	79	0	79	0	0.539817807816635	.	chr19	2213968	DOT1L,AC004490.1	DOT1L,AC004490.1	HAVANA,HAVANA	4	0.999977865727334
chr19.51002251	4.12335008964019e-05	0.948773593114937	0.832193462489698	0.619865207184537	0.0913988300834798	0.000263643008230294	0.00147741892660723	-3.2293578371983	-0.0140920814035666	0.0468951252689775	0.0114856313365592	0.0321448488779916	-0.732048279931142	3.52679722811898	4	20	59	0	79	0	0.31767558037026	.	chr19	51002251	AC011483.1,KLK8,AC011473.4	AC011483.1,KLK8,AC011473.4,KLK9	HAVANA,HAVANA,HAVANA,HAVANA	4	0.999977865727334
chr19.54983300	0.000539707532388962	0.727643105515557	0.652082795765558	0.373322136844559	0.0298620274395155	0.00876951887381085	0.00113884616620797	-3.10304944130911	0.0834888189391693	-0.111127609553161	-0.0216773347952153	0.0446066257849409	-0.558215616623854	3.87463342422911	11	0	72	1	71	0	0.0872781981126275	.	chr19	54983300	NLRP2	NLRP2	HAVANA	11	0.999977865727334
chr19.1754192	0.000361752892660317	0.221348417602535	0.292315384028374	0.709537972612408	0.623058509882476	0.00400786977101419	0.174015333976352	-9.20186921496988	-0.2835504588509	-0.254679588275064	0.00909132721749658	0.010010839643323	-0.579827193703117	1.72213547416784	17	41	23	0	64	2	0.761254766175287	.	chr19	1754192	ONECUT3	ONECUT3	HAVANA	19	0.999977865727334
chr19.4535069	0.000205000682702894	0.58211857300282	0.8951418603147	0.845309192493616	0.186758973410231	0.00071796680717484	3.42776746941269e-06	-35.9332424768752	-0.119923476272659	-0.0293624471973279	0.00441452777033524	0.0246401860787689	-0.674132465818683	4.95765568337288	1	60	15	0	75	7	0.337807769290411	.	chr19	4535069	PLIN5,AC011498.4	PLIN5,AC011498.4,LRG1	HAVANA,HAVANA,HAVANA	8	0.999977865727334
chr19.3984272	2.32027115548104e-05	0.114169748427917	0.174094639934435	0.702380359677727	0.363480881685786	0.00729393374758871	0.000344893011575044	5.38380689160462	-0.331951617842678	-0.298222106032819	-0.00830493419918854	0.0168118217131416	-0.505257564327931	3.46997273403839	3	21	59	0	80	0	0.0636693113919087	.	chr19	3984272	EEF2	EEF2,SNORD37	HAVANA,ENSEMBL	3	0.999977865727334
chr19.23420866	4.81409324371513e-05	0.153983277237701	0.978326857511257	0.65861664704492	0.0251505485535	0.0019040037266654	0.000684585469934793	-4.26471687507205	-0.301531055864889	-0.00578678237468412	-0.00986944683539902	0.0418722589878302	-0.57935211411339	3.75402069815484	2	0	81	5	76	0	0.539817807816624	.	chr19	23420866	.	LINC01224	HAVANA	2	0.999977865727334
chr19.2323915	0.000122472718846282	0.366468236188373	0.619258608819928	0.531978663923631	0.234906772656671	0.0136122324365175	0.0914761816782708	-4.7054094555084	-0.204172662849699	-0.113085512802622	-0.0148221234376628	0.0231353723996883	-0.496897243793278	2.0808126551571	10	0	73	15	58	0	0.916456872728902	.	chr19	2323915	AC005258.1,LSM7	AC005258.1,LSM7,SPPL2B	HAVANA,HAVANA,HAVANA	10	0.999977865727334
chr19.17192875	0.000142492804051276	0.34003553707854	0.743148739015481	0.989528324153528	0.166714386876864	0.00246801649707675	0.00017842192597564	9.11601761684029	-0.204672074032266	0.0719751895258226	0.000301243830112007	0.0260970864136738	-0.57874395661378	3.85854855971372	1	0	82	40	42	0	0.65060240963856	.	chr19	17192875	MYO9B	MYO9B	HAVANA	1	0.999977865727334
chr19.13014441	0.000586198559651062	0.356405996619474	0.666283643619858	0.597591341266603	0.215430089387388	0.0103341759176779	0.000800634719599684	-3.08845830933855	-0.210426475494703	-0.0989190898132825	-0.0122217125041628	0.024335553480797	-0.510397392487666	3.88296560477485	3	19	60	0	79	1	1	.	chr19	13014441	NFIX,AC138474.1	NFIX,AC138474.1	HAVANA,HAVANA	4	0.999977865727334
chr19.49073941	0.000427485621664721	0.462362245005244	0.951820812122061	0.64188794706275	0.162392138159503	0.0012673967440431	0.000215613906312185	-2.71163584914505	-0.159717971678491	0.0130293390514543	-0.0105195491472688	0.0261989653278006	-0.619193417039416	3.83214360315522	2	5	76	0	81	0	0.206288568909783	.	chr19	49073941	.	KCNA7	HAVANA	2	0.999977865727334
chr19.3672202	0.00036546317886284	0.593213284959363	0.754476183158971	0.659505737664367	0.166462419585866	0.00189187118610515	0.0374409739347822	2.08224819322866	-0.117756230369444	0.0689808007627789	0.0104330036343259	0.026489838613891	-0.620300861107819	2.66641149458802	8	0	75	0	75	0	0.809778725597997	.	chr19	3672202	PIP5K1C	PIP5K1C,AC004637.1	HAVANA,HAVANA	8	0.999977865727334
chr19.54274624	0.000555747298056829	0.789979634839461	0.568468852683068	0.437562608003376	0.0619945886080753	0.000339911148574734	0.000148606134090291	-2.10398480006701	0.0609097839010904	0.129149124077805	-0.017872956653019	0.0356960290898501	-0.72404997383496	3.98217482525822	1	2	80	0	82	0	0.65060240963856	.	chr19	54274624	LILRB2	LILRB2	HAVANA	1	0.999977865727334
