methyl	methyl.p	arm2.p	arm3.p	BMI.p	age.p	expose.p	PC1.p	methyl.beta	arm2.beta	arm3.beta	BMI.beta	age.beta	expose.beta	PC1.beta	NAs	zeros	non.zeros	ones	non.ones	outliers	diff.miss	ME	Chr	pos	genes	genes_flanking	genes_type	total.NAs	methyl.fdr
chr14.95517754	2.75589906544518e-05	0.669576230688953	0.69286051836742	0.972690553528745	0.142446754329581	0.00426089205412735	0.128320019202092	2.56402055454609	0.0899077483051967	-0.0837657374984111	0.000772442882280625	0.0266310251092109	-0.539853948422501	1.45587464630927	3	0	80	2	78	0	0.999999999999993	.	chr14	95517754	AL133467.1	AL133467.1,SNHG10	HAVANA,HAVANA	3	0.108669603976595
chr14.24331986	4.21732410998466e-05	0.6729567180103	0.2453362903498	0.155797993650194	0.0115772146122484	0.230913456151574	0.0500553939377273	-2.69455255984703	-0.0894229963666696	-0.257359323162239	-0.0314617755457312	0.0473560543019921	-0.230273723905544	1.87222362706562	3	2	78	0	80	0	0.531295915368786	.	chr14	24331986	ADCY4	ADCY4,AL096870.2,RIPK3	HAVANA,HAVANA,HAVANA	3	0.116758630384538
chr14.104179338	2.80036213565374e-05	0.656999357157003	0.340215476304692	0.403776942998817	0.121493447105742	0.0873048296141558	0.171708366402382	3.84753184133498	-0.0939343218856757	-0.205584721901621	-0.018205364719342	0.0286085990159797	-0.314817767525276	1.27666797412029	2	0	81	6	75	0	0.32559506317954	.	chr14	104179338	KIF26A	KIF26A	HAVANA	2	0.108795199804182
chr14.100012832	6.80458916634253e-05	0.444488985178597	0.152998814891654	0.784215827628539	0.11495209973259	0.165919355104277	0.10333548355389	2.48247334940348	-0.161640846641295	-0.310797669130735	-0.00601954093783177	0.0285804417064045	-0.254041301971487	1.59684760116665	1	0	80	1	79	2	0.769908903908311	.	chr14	100012832	EVL	EVL	HAVANA	3	0.122410503386651
chr14.103534786	6.1565617765875e-05	0.975362726503013	0.504655961648431	0.435212416548435	0.0244117692289231	0.0432984394907991	0.202472464253724	5.53159937758103	-0.00658977408665936	-0.144424666168004	-0.0172921362242616	0.0421851094103983	-0.377660382491359	1.21349027321037	2	0	80	20	60	1	0.999999999999993	.	chr14	103534786	TRMT61A	TRMT61A	HAVANA	3	0.121190119664852
chr14.88322579	4.47797627315028e-05	0.269812867767719	0.116133427440636	0.987724365139431	0.318641062526621	0.254155609880688	0.155497327118439	-5.20579158129297	-0.249498689458178	-0.372951531293638	0.000356150752079332	0.0190785678159879	-0.224078762192508	1.48834426694085	6	26	51	0	77	0	0.683988811063932	.	chr14	88322579	KCNK10	KCNK10	HAVANA	6	0.116758630384538
chr14.96424128	7.33487452092676e-05	0.85870032211509	0.711336816244942	0.121442497922914	0.0476540835231715	0.0170031972844109	0.301332876878626	-6.23768745466072	0.036771277680811	-0.0781625300173391	-0.0345195178659609	0.0362724467743346	-0.438852728331616	0.969122604949933	2	36	45	0	81	0	0.206288568909783	.	chr14	96424128	AK7,PEBP1P1	AK7,PEBP1P1	HAVANA,HAVANA	2	0.123594416637918
chr14.104773953	6.49996348756754e-06	0.589449048076567	0.67997861989903	0.529258819066057	0.174240808620996	0.00277055864319347	0.700920998820456	4.18137521274035	0.116563384233168	-0.0908056674822881	-0.0139050358437623	0.0254198624028338	-0.581770581545077	0.372129597063098	8	0	75	9	66	0	0.520712840830806	.	chr14	104773953	AKT1	AL583722.2,AKT1	HAVANA,HAVANA	8	0.0881020935593221
chr14.71489013	6.87115086458078e-05	0.611415217709132	0.269298719265495	0.279232059841809	0.251265067455389	0.0141382287502216	0.237323206889802	2.19333338200783	-0.111011364023996	-0.240216111939429	-0.0238655900502905	0.0205576924848968	-0.477384656398795	1.15996470225005	12	0	71	3	68	0	0.533895667869716	.	chr14	71489013	SIPA1L1	SIPA1L1	HAVANA	12	0.122691816521175
chr14.94110872	2.157235622112e-05	0.889177385218693	0.0461995945485462	0.654739181162635	0.35124361168146	0.0174128163739631	0.156107023373894	3.90585527401133	0.0303524481484359	-0.468776061159592	-0.00982751104152771	0.0177015222408691	-0.477085314893147	1.58297869099002	17	0	66	6	60	0	0.624476077272492	.	chr14	94110872	IFI27	IFI27	HAVANA	17	0.103942939279043
chr14.105024973	2.18352448635595e-05	0.524790046258202	0.0345206255138331	0.431784751316749	0.085048238420617	0.00836286941188526	0.0917761084170736	1.97243284199203	-0.126578431383523	-0.444838411100283	-0.016492553999683	0.0293735777468036	-0.463289491863719	1.47555933490966	4	1	78	0	79	0	0.838936232735825	.	chr14	105024973	.	CDCA4	HAVANA	4	0.103942939279043
chr14.89900983	7.04497431109403e-05	0.557558294279582	0.307636290295183	0.498862425120669	0.624340252475397	0.048431309656306	0.323716969794307	2.12978585623928	-0.123591138519783	-0.217989629097024	-0.0148041341552411	0.00929496346874551	-0.360629288954319	0.92633849714889	0	0	83	1	82	0	1	.	chr14	89900983	AL137230.2,EFCAB11	AL137230.2,EFCAB11	HAVANA,HAVANA	0	0.122727273302425
chr14.100691926	5.77304230726419e-05	0.439311764469387	0.105816068269345	0.455732041643738	0.0730326998486784	0.0971806852862165	0.241697189585887	2.17211351684456	-0.164128315634575	-0.360908416979353	-0.0162746717678672	0.0324285958850828	-0.304288111855544	1.09306468967179	0	0	83	0	83	0	1	.	chr14	100691926	.	.	.	0	0.120165339097609
chr14.100893868	1.47504963386832e-05	0.449054409683937	0.670637545986957	0.918962786738024	0.057954273721262	0.0113677513790495	0.141339754125812	6.04359092914612	0.171982458972968	-0.0967411943250889	0.0023903363982045	0.036243538678299	-0.493078642375999	1.40424695820965	0	0	75	18	57	8	0.0799677480171396	.	chr14	100893868	AL117190.1,RTL1	AL117190.1,RTL1,MEG8,RF02145,SNORD112	HAVANA,HAVANA,HAVANA,ENSEMBL,ENSEMBL	8	0.0981404330277979
chr15.70703043	1.68323757506825e-05	0.4375466633035	0.602283020569274	0.205690263209754	0.442691439891157	0.056727194397961	0.138342825407146	2.41870491364869	-0.161654543499969	-0.10723753170818	-0.0272817212151643	0.014001815389858	-0.342180641480277	1.36203347764531	0	0	83	1	82	0	1	.	chr15	70703043	UACA	UACA	HAVANA	0	0.0992540947175544
chr15.76166096	2.5505368668489e-05	0.903327558949782	0.207651070477835	0.352678446758731	0.0275420644000932	0.0128697126277844	0.355149340835674	6.54261107571844	0.0246349096318088	-0.26822075579173	-0.0199866129771204	0.0395182759742486	-0.453533798563838	0.846444231377984	4	0	79	14	65	0	0.210299735527475	.	chr15	76166096	TMEM266	TMEM266	HAVANA	4	0.107107436476718
chr15.38349480	6.20864182797322e-05	0.535603506847451	0.252977067702977	0.343097810286718	0.100540511321009	0.150555112658774	0.78361755930577	2.27210471506621	-0.153443753362545	-0.279166249704816	-0.0226440336965957	0.0318907802292405	-0.307639144854796	0.294022259238635	18	0	64	5	59	1	0.391241946968077	.	chr15	38349480	SPRED1	SPRED1	HAVANA	19	0.121190119664852
chr15.38349473	1.95787437237323e-05	0.516666888548051	0.258924709881939	0.684507276705747	0.066957817849476	0.228542239364108	0.650638368797004	2.265560160342	-0.155516670180058	-0.266456087123738	-0.00955355974255924	0.0345213097953851	-0.252785551543193	0.470580495334778	18	0	65	1	64	0	0.567204006861323	.	chr15	38349473	SPRED1	SPRED1	HAVANA	18	0.100386799243201
chr15.96053249	1.28796867060572e-05	0.688408875665862	0.355347569942536	0.283741744206627	0.0562855281855876	0.0263615533018391	0.192154371534733	-8.93871066198571	-0.0819187772755517	-0.191729136815216	-0.0229575066315465	0.0339064903714409	-0.396804300175994	1.19382650613116	0	23	60	0	83	0	1	.	chr15	96053249	AC012409.2,AC024337.1	AC012409.2,AC024337.1	HAVANA,HAVANA	0	0.0974067457546621
chr15.29093205	3.29207791158045e-05	0.655030894075823	0.223431022544439	0.916901155504636	0.244859865279753	0.0239985042677726	0.276869803539243	6.94390648120273	-0.0998634339568107	-0.279437571717428	-0.00242765685765186	0.0221464612056932	-0.436036693283746	1.16579111139255	5	0	76	32	44	2	0.99999999999998	.	chr15	29093205	APBA2	APBA2	HAVANA	7	0.110809966919343
chr15.68644213	9.02452518922679e-06	0.977894068256171	0.241407578524903	0.361795401012825	0.0970697220744923	0.0146089257477523	0.0804375766049905	2.93142939424148	0.00564125132347575	-0.244756476966189	-0.0196720928516429	0.0294655340756593	-0.439580112732863	1.59435411593145	3	0	80	0	80	0	0.999999999999993	.	chr15	68644213	CORO2B	CORO2B	HAVANA	3	0.0967906627768385
chr15.101189307	5.0007357208801e-05	0.290184949913017	0.162985349276781	0.644662418948756	0.376587266759331	0.0656018661900044	0.0990487271041176	2.4620979977908	-0.22728137092365	-0.303296181960901	-0.010433882592383	0.0161671241776132	-0.338678963776919	1.56634393960523	3	0	80	2	78	0	0.309726711724947	.	chr15	101189307	CHSY1	CHSY1	HAVANA	3	0.117235485771465
chr15.43210979	3.0357439340783e-05	0.744940505076288	0.0713996515257759	0.598595419860892	0.037843893973642	0.0485531182802715	0.805845677240136	2.19081209002272	0.0658031206518157	-0.382671705589947	-0.0111317828235285	0.0356450785307793	-0.357229888797647	0.237312016029483	15	0	68	3	65	0	0.591506368034199	.	chr15	43210979	EPB42	AC068724.4,EPB42	HAVANA,HAVANA	15	0.108795199804182
chr15.76341996	5.53845889031843e-05	0.391387520486904	0.110369960811703	0.636063028281301	0.0748974250296205	0.0251813357920292	0.952321783350732	-22.7085398146036	-0.206100002569624	-0.400232725057205	-0.01150653963776	0.035519023040857	-0.45429217377207	0.061507896948593	2	47	24	0	71	10	0.0561026367828132	.	chr15	76341996	ISL2,AC027243.1	ISL2,AC027243.1,AC027243.2	HAVANA,HAVANA,HAVANA	12	0.118559788386691
chr15.48972724	1.56331703809143e-05	0.991526398173455	0.190029657591969	0.908262224417031	0.0262353631597864	0.000612500184588435	0.261194174735392	2.56175383071171	-0.00227393491314239	-0.299239879874691	-0.00245774547694096	0.0406654610294906	-0.680324371330488	1.02111743206705	15	0	68	4	64	0	0.376137937995856	.	chr15	48972724	KRT8P24	KRT8P24	HAVANA	15	0.0987218841299088
chr15.73801091	5.45721178166965e-05	0.367586656992643	0.119037544403273	0.635312942779775	0.0962332595645629	0.0351830962478997	0.0777811734328906	2.91809240626927	-0.187790455028673	-0.332025164515566	-0.010376327482046	0.0294041856542686	-0.378211440614375	1.70593461102379	0	0	81	1	80	2	0.999999999999975	.	chr15	73801091	.	.	.	2	0.118559788386691
chr15.64146246	3.01972131597851e-05	0.664805663162404	0.329681356065647	0.716398129630498	0.023633145680991	0.0475648716062937	0.246064263640597	5.67128709634073	-0.0903197553773254	-0.209288622775512	-0.00811463713532426	0.0419354009146278	-0.362530598469303	1.09766449315769	2	0	80	12	68	1	0.531295915368786	.	chr15	64146246	.	SNX1	HAVANA	3	0.108795199804182
chr15.89333667	2.35527057884896e-05	0.683800028641048	0.0520080355424097	0.685518473932103	0.260428180122823	0.0911175646657955	0.404085397103316	3.59645388832896	-0.0866601608405688	-0.452317013658285	-0.00910814355582781	0.0209455551125168	-0.330106678609929	0.947118859173572	15	0	68	8	60	0	0.169789798559265	.	chr15	89333667	POLG	POLG,AC124068.2	HAVANA,HAVANA	15	0.105462732496346
chr15.29635878	3.39770774088891e-06	0.161849084288582	0.133424750671712	0.780902895703818	0.102098733505691	0.00826900081587951	0.134567011719289	3.26302053920545	-0.297457139281245	-0.319762316175451	-0.00594775005194769	0.0287839842203042	-0.470972960711548	1.38508843981221	2	0	81	0	81	0	0.206288568909783	.	chr15	29635878	.	.	.	2	0.0829296178117843
chr15.80933120	1.02234616688182e-05	0.484532325021774	0.074360269989315	0.56320493080693	0.0470784761977563	0.026721765039333	0.291556026418057	3.09681858321005	-0.145302378827707	-0.39567357465675	-0.0124790959232802	0.03564675232063	-0.400046643188323	0.990014772201159	2	0	81	2	79	0	0.999999999999975	.	chr15	80933120	CEMIP,AC027808.1	CEMIP,AC027808.1	HAVANA,HAVANA	2	0.0967906627768385
chr15.85642863	2.28133467463516e-05	0.290182460643617	0.404747226836625	0.409581568348626	0.00915395220519073	0.0104436052943313	0.0541415940194035	2.4947433475968	0.227127378112831	-0.191904184397097	-0.0185487080784541	0.0485499423408254	-0.506744638308211	2.03008356284169	15	0	68	0	68	0	0.0325477812504104	.	chr15	85642863	AKAP13,AC087286.2	AKAP13,AC087286.2	HAVANA,HAVANA	15	0.103942939279043
chr15.50024583	2.45643977552646e-05	0.935390340825715	0.202967948756869	0.320688518509944	0.154331784098997	0.0208531280015379	0.436921970491997	2.4178738519953	-0.017370245281692	-0.289732366662123	-0.0219234393680723	0.0266342478593576	-0.444162414006413	0.797835112706477	5	0	78	1	77	0	0.362395243214288	.	chr15	50024583	ATP8B4	ATP8B4	HAVANA	5	0.105542202142068
chr15.26057069	5.53138608246324e-05	0.989950987859664	0.864078783192816	0.316034337381946	0.0550323574449788	0.0150090053730816	0.491185314357114	7.47171182208654	0.00261440992803914	-0.0362913918309434	-0.0219659354382263	0.0348966330173447	-0.450888059146671	0.652511405792819	1	0	82	25	57	0	0.65060240963856	.	chr15	26057069	.	LINC02346,AC100836.1	HAVANA,HAVANA	1	0.118559788386691
chr15.97224449	6.99754558170254e-05	0.305104198502916	0.195253781962427	0.808382714364872	0.318510619052524	0.110791238708203	0.293933287155451	9.25789275331547	-0.229248184192422	-0.292798117821396	-0.00563460598101033	0.0188183956574746	-0.30766853645518	1.09329887766675	1	0	79	44	35	3	0.838936232735825	.	chr15	97224449	LINC02253	LINC02253	HAVANA	4	0.122723473859433
chr15.30883107	1.92263685067288e-05	0.942778357621546	0.558722823078325	0.358327199114397	0.0161303015119346	0.0140568233766076	0.0764692780851111	3.13802055434693	0.014776955208141	-0.121666516284865	-0.0197677504297903	0.043981286765445	-0.446175354868469	1.64891451329878	0	0	82	1	81	1	0.999999999999994	.	chr15	30883107	AC087481.1	AC087481.1	HAVANA	1	0.100297336776299
chr15.69557447	1.1859885947183e-06	0.481033621682577	0.476434511644805	0.0365255793365187	0.0326867052327119	0.0320287156969576	0.142447179231565	2.90844928340089	-0.140512770497375	-0.142776939097708	-0.0451535458151611	0.0368661730918092	-0.372457280792039	1.30119558807769	1	1	81	0	82	0	0.65060240963856	.	chr15	69557447	DRAIC	DRAIC	HAVANA	1	0.0761992082777729
chr15.62644936	5.506122497524e-05	0.462304395106143	0.307998382818788	0.248224805599456	0.110676806360383	0.0349330592439145	0.33560690005872	2.69913203152414	-0.155534975311741	-0.216995224681124	-0.0252252072779997	0.0288551338352462	-0.383797570962972	0.901389157832016	0	0	83	2	81	0	1	.	chr15	62644936	TLN2,AC100839.1	TLN2,AC100839.1	HAVANA,HAVANA	0	0.118559788386691
chr15.75687942	5.85641133363902e-05	0.670256737662772	0.0537224695383612	0.574833301296525	0.16916046530983	0.0101904183211956	0.242609932452332	2.36584168126678	-0.0860925332570746	-0.418270453676321	-0.0121601497948206	0.0248334356611249	-0.46231622914786	1.19454024632114	9	0	74	1	73	0	0.448231490051277	.	chr15	75687942	CSPG4	CSPG4	HAVANA	9	0.121190119664852
chr15.40486650	2.23545724509334e-06	0.559260102806365	0.15748272247488	0.0576455369402127	0.222597400351836	0.0702262333136131	0.625558195084895	3.39478142349525	0.122138987347567	-0.315207456525411	-0.0415929974981806	0.0218958938717503	-0.348567598791846	0.490295334175573	11	0	72	4	68	0	0.213046316628274	.	chr15	40486650	.	AC091045.1	HAVANA	11	0.0761992082777729
chr15.99426878	4.49283711155551e-05	0.564732473352439	0.43739469767638	0.777818539730192	0.0986858582937221	0.0330294166682517	0.186342751138605	-3.68863240446345	0.128752105428588	-0.171018609033492	-0.00630971320004246	0.0299710928823923	-0.410216685922828	1.31769671105941	13	4	65	0	69	1	0.437004450323445	.	chr15	99426878	AC015660.1	AC015660.1	HAVANA	14	0.116758630384538
chr15.79197518	1.90692218903606e-05	0.798040091822578	0.608202148545586	0.151871060832127	0.0205934565328104	0.0170249901612492	0.108492171180353	3.65548244201667	-0.052626595105242	-0.107304088105452	-0.0313521459157095	0.0420917345262364	-0.431444392558826	1.52140495753364	1	0	82	0	82	0	0.65060240963856	.	chr15	79197518	ANKRD34C-AS1	ANKRD34C-AS1	HAVANA	1	0.100099291781931
chr15.30042696	2.62666212414426e-05	0.535988533952916	0.235387598795692	0.552502288379422	0.0494838672851847	0.0115503095517372	0.0139086864205161	2.73153971761009	-0.129536255471644	-0.256967966547515	-0.0125277109866692	0.0365071005377249	-0.464889684668691	2.33897676673757	9	0	74	4	70	0	0.378230061071335	.	chr15	30042696	AC111152.2	AC111152.2,AC111152.3	HAVANA,HAVANA	9	0.107151928852776
chr15.31457406	3.72775419426429e-05	0.605266551226988	0.0741892298236129	0.291007265582261	0.168926088740328	0.00870937922530983	0.021952290328627	2.42075484973736	-0.106166430623779	-0.389716677670172	-0.0230905724296411	0.0246261170622964	-0.478841146065774	2.20281199248253	4	0	79	0	79	0	0.117979234009208	.	chr15	31457406	.	AC104759.1	HAVANA	4	0.114474288274588
chr15.99997100	4.73276082765789e-05	0.830472745994139	0.205121247871167	0.592182420717766	0.0568781988740742	0.00917207721649078	0.112074053347607	2.35818764056424	-0.0453258665737996	-0.273396999803323	-0.0117902711301564	0.0344444419974818	-0.484660853974264	1.50069278239946	6	0	77	0	77	0	0.514090322388642	.	chr15	99997100	ADAMTS17	ADAMTS17	HAVANA	6	0.116758630384538
chr15.43921200	5.41464176641942e-06	0.626849099190818	0.0898474133023069	0.643064800523439	0.0579808935493757	0.0102718030420353	0.221501416630222	3.07550977959388	0.104417972414381	-0.373650411652168	0.00977258201810373	0.0342761966210534	-0.482149512174925	1.2305173520028	16	0	67	6	61	0	0.419392016703903	.	chr15	43921200	FRMD5	FRMD5	HAVANA	16	0.0865292349473068
chr15.79004173	3.24457557339409e-05	0.637718023581157	0.661465341441606	0.45560669722105	0.166233627037369	0.00449449829444807	0.163087894500434	-3.39222437513569	-0.104682370497545	-0.0928096963651555	-0.0161765656286255	0.0246951599459747	-0.549079751767941	1.44375217099301	7	3	71	0	74	2	0.904889362799062	.	chr15	79004173	RASGRF1	RASGRF1	HAVANA	9	0.110809966919343
chr15.90880164	3.84965891954104e-05	0.553219109257006	0.40477732777185	0.758051774092732	0.092476018880975	0.0924575979123886	0.264336776926153	4.34776491527627	-0.132951209705142	-0.186678146307894	-0.00682579502412202	0.0321189338629966	-0.315357094791013	1.27025686739082	9	0	72	9	63	2	0.153085415841206	.	chr15	90880164	FURIN	FURIN,FES	HAVANA,HAVANA	11	0.115598208041038
chr16.4114079	4.91379367128854e-05	0.337114812274324	0.147990051227993	0.804883411185195	0.263681964390557	0.219455410112689	0.234035809390529	6.58934647096145	-0.212707059427473	-0.329688734174355	-0.00594733780791172	0.0205034394776929	-0.242232009564423	1.12979637718718	6	0	76	26	50	1	0.383592102277566	.	chr16	4114079	ADCY9	ADCY9	HAVANA	7	0.117235485771465
chr16.7332799	6.17412527933247e-06	0.419991970695856	0.0733159041189015	0.764661577785751	0.356319342677308	0.0803807432914128	0.070840787017217	2.54707041402473	-0.16668447611475	-0.393740639442737	-0.00645128341181817	0.0165754257632343	-0.314311008520638	1.69634128607408	2	0	81	0	81	0	0.206288568909783	.	chr16	7332799	RBFOX1	RBFOX1	HAVANA	2	0.0881020935593221
chr16.29149196	3.18579954200565e-06	0.88050929001333	0.292160124851549	0.394357401481298	0.260478093006001	0.00333854250819785	0.107120220001874	-2.75077846050509	0.0312692853267144	-0.224080641183176	-0.0173574835457629	0.0204735143358013	-0.545578296115269	1.56671627154504	15	2	66	0	68	0	0.591506368034199	.	chr16	29149196	AC009093.8,AC009093.10,AC009093.2	AC009093.8,AC009093.10,AC009093.2	HAVANA,HAVANA,HAVANA	15	0.0829296178117843
chr16.88502658	1.48344122716458e-05	0.67851047985077	0.106468223383681	0.32615932559137	0.0328683886902755	0.0930515028172932	0.0580491710824089	3.35952381153563	-0.0848707875925699	-0.3504252366241	-0.0210512953751742	0.0381050523780144	-0.302410151449222	1.75380091641364	0	0	83	2	81	0	1	.	chr16	88502658	ZFPM1	ZFPM1	HAVANA	0	0.0981404330277979
chr16.29663664	4.71805862344668e-06	0.263187107650674	0.643437968993284	0.706990581999201	0.53728084040939	0.0114915506325058	0.0607024826034697	2.81789936148753	-0.233496148045959	-0.0933786810454582	0.00831297727870143	0.011099945477196	-0.452017922916087	1.70637049341532	0	0	82	0	82	1	0.65060240963856	.	chr16	29663664	SPN,QPRT	SPN,QPRT	HAVANA,HAVANA	1	0.0829296178117843
chr16.29663662	7.07204493351008e-05	0.893743934948236	0.841751944152812	0.803833706415814	0.183962994694976	0.0378298834534796	0.0337975646090397	2.69882920468454	-0.027782305763591	-0.041710945816248	-0.00547488413029827	0.0241499469165539	-0.379621316863928	2.00322806251046	1	0	81	0	81	1	0.539817807816624	.	chr16	29663662	SPN,QPRT	SPN,QPRT	HAVANA,HAVANA	2	0.122847563739893
chr16.83958861	2.87882979379046e-05	0.542482507168826	0.033815156458384	0.341002155726085	0.160596245072288	0.0142037464417548	0.197410346778379	2.19514689410806	-0.134486005399049	-0.497609569674691	-0.020455094601415	0.0256910821047483	-0.475556645739465	1.17135146694525	16	0	67	1	66	0	0.393824265792791	.	chr16	83958861	OSGIN1	OSGIN1	HAVANA	16	0.108795199804182
chr16.1792483	4.65609780297058e-05	0.911801424079085	0.721114761139801	0.820917764296337	0.206252501539407	0.0280891407204029	0.0890857773512113	5.04255857770486	0.0262487402694773	-0.0829004401655241	0.0052733536511487	0.0255143099522837	-0.457169532333947	2.23768687212089	16	0	66	22	44	1	0.624476077272492	.	chr16	1792483	SPSB3,IGFALS	SPSB3,NUBP2,IGFALS,HAGH	HAVANA,HAVANA,HAVANA,HAVANA	17	0.116758630384538
chr16.51149479	6.67040542669119e-05	0.736652207002376	0.428901159343791	0.422821964340711	0.111073437414723	0.0349715554160055	0.107863124771914	-2.90232532025237	-0.0744252369407539	-0.179595547471662	-0.0180885863454639	0.0306125514482006	-0.40580587718952	1.52400691224007	5	4	73	0	77	1	0.86747917883326	.	chr16	51149479	SALL1,AC009166.1	SALL1,AC009166.1,AC087564.1	HAVANA,HAVANA,HAVANA	6	0.122055558069227
chr16.74421506	5.61353269368679e-05	0.485701768527945	0.396314420538273	0.235792578107051	0.0106234541636644	0.00762797821361764	0.052650644899753	3.84939395858217	0.147734033041165	-0.186793833650887	-0.0263040082839447	0.0488227356161699	-0.499401891186254	1.89365929207268	3	0	80	2	78	0	0.531295915368786	.	chr16	74421506	CLEC18B	CLEC18B,AC009053.3	HAVANA,HAVANA	3	0.11869877556844
chr16.2159839	1.81048236985721e-05	0.77328493072625	0.717916468181991	0.525274859654192	0.0611432174259274	0.0271925549074547	0.173639927082908	3.95228429439846	-0.0607844731247985	-0.0805749299810126	-0.0136836304310554	0.0351942299419451	-0.417989430289695	1.39164461158914	11	0	70	9	61	2	0.560367469757896	.	chr16	2159839	TRAF7	SNHG19,SNORD60,RF00345,TRAF7	HAVANA,ENSEMBL,ENSEMBL,HAVANA	13	0.0992540947175544
chr16.48123649	1.64528782568249e-05	0.979881837918962	0.503928115315759	0.507346217900148	0.0687864787628219	0.130956566608874	0.500293252017828	1.94926550292675	0.00547854637720809	-0.150578563826929	-0.014835908110843	0.0341534423332011	-0.292855393447762	0.704801518283641	9	1	73	0	74	0	0.069909943295893	.	chr16	48123649	ABCC12	ABCC12	HAVANA	9	0.0992540947175544
chr16.892128	6.0075516882305e-06	0.511169936121766	0.319155328105672	0.14487837990456	0.0643047729147281	0.00308225662746576	0.0112142911804757	6.73073524150922	-0.145657394712281	-0.222753760983534	-0.0327356494088652	0.0331050918991487	-0.578026737441456	2.48427832084107	8	0	72	27	45	3	0.180974206904957	.	chr16	892128	LMF1	LMF1	HAVANA	11	0.0881020935593221
chr16.29352082	2.26815355135733e-06	0.171035089866532	0.094149487269583	0.805307061806169	0.279458820193524	0.179406680395579	0.354217601304339	2.84908411869101	-0.300688712774646	-0.371856442320467	-0.00545372826961187	0.0196327716097571	-0.246382788811682	0.866297151977307	9	0	74	0	74	0	0.904889362799062	.	chr16	29352082	AC025279.1,SNX29P2	AC025279.1,SNX29P2	HAVANA,HAVANA	9	0.0761992082777729
chr16.79069246	6.05026106761951e-05	0.851465861347513	0.430899773296573	0.929979752137131	0.112568426254921	0.0543542087150297	0.079236151709454	2.51103916072164	-0.0392760637497134	-0.170506653877879	-0.00200418497018673	0.0288612807435733	-0.361521528449082	1.65711513412417	3	0	80	3	77	0	0.531295915368786	.	chr16	79069246	WWOX	WWOX	HAVANA	3	0.121190119664852
chr16.86432523	8.40438359552367e-07	0.410580291854538	0.153725931850257	0.856688472666877	0.016612544731856	0.0187767648119896	0.2152611379337	3.05016548129825	-0.164240461946171	-0.291054475359946	-0.00376743818438907	0.0414613667629272	-0.405891584305709	1.09553960856374	0	0	83	1	82	0	1	.	chr16	86432523	.	AC092327.1	HAVANA	0	0.0761992082777729
chr16.86087384	6.72656873321773e-05	0.695489802906097	0.334916691573748	0.522619243239623	0.144758207176726	0.116954268491041	0.0968999355845481	2.57329348298141	-0.0817287291946925	-0.204777779336775	-0.0141538131179738	0.0264131851724735	-0.291081115384158	1.55374486183127	1	0	81	0	81	1	0.999999999999975	.	chr16	86087384	AC135012.1	AC135012.1	HAVANA	2	0.122283996482857
chr16.86878532	7.37433870344761e-06	0.552997633053908	0.0345612142218393	0.711954738804959	0.0412745853253877	0.123761627263995	0.219810911729996	-2.30439472042421	-0.124199462122059	-0.475551235440901	-0.00782430459393423	0.0364405401212373	-0.286075101413966	1.13878037826893	10	2	71	0	73	0	0.302230663979614	.	chr16	86878532	.	.	.	10	0.0884795807394233
chr16.48245561	2.70798156530508e-05	0.469669677865954	0.327724187659696	0.249683214314789	0.0599151022981233	0.0656576357695944	0.0533586498927892	-2.79299295453524	-0.15265780919891	-0.208038694361475	-0.025116435391212	0.0344443574196373	-0.336324558217901	1.81140222395624	0	1	80	0	81	2	0.539817807816624	.	chr16	48245561	ABCC11,LONP2	ABCC11,LONP2	HAVANA,HAVANA	2	0.108523366546818
chr16.53057746	1.00289394569025e-05	0.953248661577477	0.255991905489398	0.157253193464789	0.0482796836407823	0.0532038145830531	0.266004246494816	4.62540365799209	-0.0118964473308793	-0.235809521332855	-0.030531985241757	0.0348769433150574	-0.34770964366802	1.0173449534844	2	0	81	14	67	0	0.539817807816624	.	chr16	53057746	CHD9	AC007906.2,CHD9	HAVANA,HAVANA	2	0.0967906627768385
chr16.86151515	5.60897540501805e-05	0.427174361792314	0.543324379920142	0.587690959491372	0.116042664976286	0.0130550518558626	0.0496417505092474	2.99338584720258	-0.165957660322586	-0.125634453666189	-0.011760404009633	0.0279890929236802	-0.449280197815926	1.91173992496813	0	0	82	4	78	1	0.999999999999994	.	chr16	86151515	.	.	.	1	0.11869877556844
chr16.88497877	1.92628903072502e-06	0.506912544824532	0.69124028650858	0.836808776686109	0.302280903699952	0.00196471972741981	0.172979826793452	2.53005406155193	0.132603319643423	0.0812048415177043	-0.00437176934116057	0.0181767466342886	-0.554837160795506	1.24976717876505	1	0	82	1	81	0	0.65060240963856	.	chr16	88497877	ZFPM1	ZFPM1	HAVANA	1	0.0761992082777729
chr16.83807720	1.26425166366861e-05	0.9419713103665	0.420569808401061	0.236467177063861	0.23888486705772	0.034797656565783	0.422867701876125	2.72557586364832	-0.0153233866354325	-0.173175050554393	-0.0267128198903949	0.0221141603574608	-0.38716043312825	0.824884262424594	6	3	74	0	77	0	0.86747917883326	.	chr16	83807720	AC009119.1	AC009119.1,HSBP1	HAVANA,HAVANA	6	0.096971837492501
