methyl	BMI.p	arm.p	int.p	BMI.p2	arm.p2	arm2.beta1	arm3.beta1	BMI.beta1	arm2xbmi.beta1	arm3xbmi.beta1	arm2.beta2	arm3.beta2	BMI.beta2	NAs	outliers	total.NAs	zeros	non.zeros	ones	non.ones	diff.miss	ME	genes	genes_flanking	genes_type	BMI.fdr	arm.fdr	int.fdr	BMI.fdr2	arm.fdr2
chr15.28014815	7.79099852705549e-08	0.000496941916066236	0.000240113043075804	5.32486388458665e-05	0.242329008047609	-0.436652106808296	-0.297305482548953	-0.0168866564006969	0.0180368328187804	0.0116297975906582	0.0307595820847747	0.00989080168956883	-0.00795953672106842	5	2	7	0	92	34	58	0.249894853517631	.	OCA2	OCA2	HAVANA	0.00557033699167019	0.209613552204209	0.382649681811156	0.470773220017338	0.8514022253235
chr15.93073629	3.11656799904539e-06	6.34934348994662e-05	1.66904040360727e-05	0.0247770023614083	0.369469042502269	0.0087598052594272	-0.410782826187004	-0.000722826388733802	-0.00143355041429588	0.0155065535282866	-0.0230575807331017	-0.00283721807039917	0.0042127460949081	5	5	10	28	61	0	89	1	.	RGMA	RGMA	HAVANA	0.0371375888722769	0.0963225237961636	0.17551723142345	0.93273327020824	0.89848905055518
chr15.28026948	0.000121197420365483	0.0139662238967023	0.0107895650777528	0.00108943252963302	0.206268946666605	-0.081190005520696	-0.274942865324028	-0.00969872496587986	0.00395606746797079	0.0106044652019793	0.0237683949931938	0.00355060533128329	-0.00497715034662868	12	0	12	0	87	35	52	0.594745963805637	.	OCA2	OCA2	HAVANA	0.200062291879441	0.544565991488095	0.810096084726377	0.730477137229115	0.833142065330327
chr15.43599238	0.000119104374745054	0.00227434829446175	0.00127876345367151	0.0111979551235474	0.237793260096651	-0.494406666416946	-0.0991793453727012	-0.000273652383468059	0.0178827727804667	0.00303974249154036	-0.0369121134893756	-0.0170884267854767	0.00577257740311892	14	1	15	0	84	21	63	0.227656297826158	.	CKMT1B	CKMT1B,STRC,RNU6-554P	HAVANA,HAVANA,ENSEMBL	0.199652562971594	0.340620527222825	0.561678232057408	0.889509558812482	0.849330478304384
chr15.91099225	0.00010063210555587	0.0868262518553466	0.0195635370204559	0.000455495697873051	0.884235721576078	-0.310054668844273	-0.204678685330461	-0.0124312123847177	0.0117060378723383	0.00736179456132708	-0.00681483440423358	-0.00907170706161132	-0.00629371765229243	11	1	12	0	87	31	56	0.0101893468605739	.	AC127520.1	AC127520.1,SV2B	HAVANA,HAVANA	0.184074254989495	0.777114607838982	0.872621202516054	0.670574894306602	0.987973977233705
chr15.39434796	6.81703650872548e-05	0.000144348799190504	2.23461329972371e-05	0.53620824079392	0.60276551319692	-0.678798839451482	-0.701277037829282	-0.0188477130997169	0.0270441281994172	0.0262646802570043	0.0202504767192846	-0.0106723860483281	-0.0019106223535801	17	3	20	0	79	7	72	0.634203873278621	.	.	.	.	0.156524246863687	0.133429976896705	0.19365892538643	0.999952590254861	0.949790008272224
chr15.21120211	4.32066756840055e-05	0.000186019514075757	2.57490155245415e-05	0.240442017737542	0.663130307207029	-0.0853332552555229	0.821151109293592	0.0143709771215401	0.00494372679686772	-0.031107084768926	0.0309545184100221	0.0031205657218719	0.00464324690066503	13	0	13	1	85	0	86	1	.	.	.	.	0.126550812306379	0.146968716937181	0.194231792871873	0.994657165519346	0.959576190842807
chr15.85289915	7.09802871010244e-05	0.00329556635553602	0.00105379519241908	0.00771223201587911	0.400393134890258	0.35159732152425	0.122991349787173	0.00984227431894318	-0.0139596764763807	-0.00546467593038323	-0.00533976293085895	-0.0210857265665347	0.00435536405721828	7	0	7	43	49	0	92	0.0754399579043482	.	ADAMTS7P4	ADAMTS7P4	HAVANA	0.158805886337958	0.380256736879359	0.540219910861456	0.865418671728272	0.907202895627702
chr15.101322485	2.32814150543736e-05	5.25268255289999e-08	5.98188615232995e-06	0.784937667066059	0.00197543516777612	0.337306793287994	0.420962663112174	0.0086902315030838	-0.0112279188258832	-0.0147626708165516	0.0473207103986464	0.0353730167541207	0.000399966742067107	0	0	0	0	99	7	92	1	.	PCSK6	PCSK6	HAVANA	0.0967547602234102	0.00269927641516031	0.111781943081073	0.999952590254861	0.307653672952515
chr15.96984657	8.77923874836978e-05	0.00248556417133358	0.000479260798077849	0.0228990546966408	0.613463262135257	-0.471641486724481	-0.104926912008197	-0.0107808037732228	0.0174455108035442	0.00322192346116589	-0.0193626362412459	-0.0152433421221345	-0.0046231139640315	12	2	14	0	85	40	45	0.621736766190843	.	.	.	.	0.17414800859708	0.349925097900947	0.455819706168624	0.929391827985462	0.951520696206946
chr15.89407566	1.61324347173962e-05	0.000450492242931134	0.000336986304165795	0.0059623099047403	0.16600433977596	0.137622688283832	0.17963950228032	0.00638743341991961	-0.00535945183014569	-0.00736523868329893	-0.00263022069838956	-0.0159266130712379	0.00231279016840736	1	10	11	61	27	0	88	0.0732894624512384	.	.	.	.	0.0821322229709968	0.201629358084084	0.415630068851721	0.844023780272587	0.807896364659225
chr15.69463378	9.60785403388852e-05	0.00230482185883282	0.00793438098714733	0.00118730639846422	0.0422919241908374	0.0742774179362166	-0.0534061159356702	-0.00169164947695189	-0.00274793242764184	0.00163591341897088	0.00523100529692357	-0.0103409093154168	-0.00196003292357777	4	5	9	69	21	0	90	0.563087227277358	.	DRAIC	AC027237.3,DRAIC	HAVANA,HAVANA	0.180506712238277	0.342009100303443	0.771820894965949	0.732321067600864	0.635453758107477
chr15.45152291	3.19800176201125e-05	1.86842557621692e-05	1.02382455371931e-05	0.523623463285971	0.189002522671852	0.196209616033503	0.426607335911653	0.00805526098468259	-0.0066109763847296	-0.0154402860446611	0.0239412232538977	0.0220885230741679	0.000966706902921444	4	0	4	0	95	38	57	0.679398657307362	.	DUOX1	DUOX1,AC051619.6	HAVANA,HAVANA	0.110787357208108	0.0519881670994098	0.145138869167785	0.999952590254861	0.822652735188185
chr15.63049308	1.78701074891293e-05	1.40981467386759e-05	0.000192671446398362	0.0115282402732753	0.0114474589932304	0.0102107478996244	-0.0526985134771241	3.30356415712143e-05	-0.000188217486645912	0.00240532406806763	0.00599832081462056	0.00996744475784264	0.000812642297435725	0	9	9	72	18	0	90	0.0416992519097604	.	TPM1,TPM1-AS	TPM1,TPM1-AS	HAVANA,HAVANA	0.0851773752715112	0.045368801831548	0.35592359228725	0.89316136997992	0.47804628445649
chr15.76337888	1.10229367271314e-05	1.59848878679244e-05	7.69873061016236e-06	0.194234883234045	0.215371345664975	0.0289228761169751	-0.0977419137971403	-0.000502745072452185	-0.000935068477608533	0.00404765796757854	0.00653619237740983	0.00800039154966629	0.000661829531923932	1	10	11	62	26	0	88	0.185167815747554	.	ISL2	ISL2,AC027243.1	HAVANA,HAVANA	0.0733865623927404	0.0489928974228255	0.125462630598674	0.992086340230035	0.838596775871455
chr15.67572015	3.20674446543032e-05	0.17480230128353	0.104622532335538	1.82319110936761e-05	0.412174519257878	0.0894209974351285	-0.0583264548066102	-0.0042028063953468	-0.0036874541652781	0.00170863305149325	-0.00317940917999168	-0.013384431107928	-0.00461192266056168	10	2	12	0	87	43	44	0.294767930297259	.	MAP2K5	MAP2K5	HAVANA	0.110787357208108	0.861004546005239	0.999989862604799	0.338176686383582	0.910369226735404
chr15.101046848	1.3902111797966e-06	4.25917738522256e-08	4.07989300198574e-07	0.518788971329916	0.0194890095934464	-0.334978304976353	-0.262057681463656	-0.00876272154209716	0.013648943901045	0.0114088946920064	0.0155329523025191	0.0372862338183851	-0.000835061434793261	9	1	10	0	89	37	52	1	.	LRRK1,AC090907.1	LRRK1,AC090907.1,AC090907.2	HAVANA,HAVANA,HAVANA	0.0285763642628308	0.00255225036544571	0.0391587751920183	0.999952590254861	0.539717157582879
chr15.29612365	0.000117507455912326	0.00110231739622292	0.000799527453881396	0.0172627157694212	0.176007786398898	-0.153158071881071	-0.171514180364372	-0.00553943788265147	0.0054380773471895	0.00605922234526621	-0.0125423367024392	-0.0123987659041776	-0.00186965886520355	2	4	6	63	30	0	93	0.582749421760761	.	.	AC102941.1,TUBBP8	HAVANA,HAVANA	0.198588262535378	0.269509965900221	0.51603932555209	0.916237076372029	0.814484272685464
chr15.96707697	1.38960527406155e-05	1.57006341382637e-05	3.69683960389683e-06	0.688457005379049	0.372664686995902	-0.335115760489504	-0.280303361520938	-0.00672388805547368	0.012481644707732	0.0101301701915645	-0.0136920760208319	-0.014891855305054	0.000489323042956811	1	0	1	0	98	25	73	0.999999999999961	.	.	.	.	0.0794549446465976	0.0483495147900513	0.0911724948798823	0.999952590254861	0.899247411884571
chr16.2765575	1.20393015522539e-05	0.00154310075361734	0.0375879873799042	2.35142013085263e-05	0.00573870541486563	-0.186201360159662	-0.0432163787868716	-0.0093905787237614	0.00846538323100918	0.0032435424513705	0.0325088797765	0.0432434314189556	-0.00588117799874015	13	0	13	0	86	45	41	0.754627420914842	.	SRRM2	SRRM2	HAVANA	0.0760538254267355	0.304000826206999	0.941184052518038	0.371803159619075	0.405787340662606
chr16.88067925	5.60421709093698e-09	1.39798830545935e-06	5.65050190785179e-07	0.00245020752677281	0.240662523335259	0.140668095555074	0.36360578804801	0.00232704150014795	-0.00475684614575772	-0.0140570975640547	0.0147933264405881	-0.00651573065920746	-0.00406237036455229	15	1	16	0	83	46	37	0.69929012867025	.	BANP	BANP	HAVANA	0.00153595992058346	0.0147430237942829	0.0442470085896878	0.793930820565345	0.850534186632753
chr16.89759841	7.01812158493201e-05	0.00110592733021071	0.00011197219538201	0.0804179687103078	0.979709785120477	0.0144130533651287	0.240461393026109	0.00127505904030207	-0.00047929190391874	-0.00932156845611767	-0.000894724806601074	-0.00224575344798764	-0.00191416856901513	2	4	6	0	93	45	48	0.504695106327516	.	FANCA	FANCA	HAVANA	0.15848414713691	0.269585442840259	0.308886300527849	0.975706981579763	0.998066849774762
chr16.1991905	0.000104392311425083	9.74059994083145e-05	0.000196413862929979	0.0689464737507308	0.0656508829587513	0.0742810605757932	0.0935652586265527	0.00306218120631845	-0.00332860988825943	-0.00378323015878298	-0.0103613945688758	-0.00505177380664474	0.000849016988243604	5	6	11	73	15	0	88	0.78899746088858	.	SYNGR3	GFER,AC005606.2,SYNGR3	HAVANA,HAVANA,HAVANA	0.187784759770535	0.115401757799001	0.358514623504967	0.971703093491335	0.693085307949961
chr16.88862298	2.49254236854171e-08	5.342653464496e-10	1.29799649223302e-06	0.00424957872505353	0.000305747342137547	-0.0561820642157572	0.22499776933424	0.000171410803973637	0.000795543181575939	-0.010068967812675	-0.0404307599629715	-0.039052313388816	-0.00327201430498302	12	8	20	0	79	52	27	0.0371167492578557	.	TRAPPC2L	TRAPPC2L,PABPN1L	HAVANA,HAVANA	0.00315293763440627	0.000146427261076359	0.0667021333035069	0.829328958424333	0.17706457115941
chr16.1758272	9.62493119635758e-06	2.60960068187859e-05	5.26777486283732e-06	0.257600794574606	0.446198950588513	-0.319628121419588	0.217088210712151	-0.00246140518240663	0.0121523522635206	-0.00936764965806895	-0.00909240432153449	-0.0256178113724016	-0.00234268132780648	15	1	16	0	83	32	51	0.550515079433523	.	MAPK8IP3	MAPK8IP3	HAVANA	0.0692105699426771	0.0613044782586237	0.10706180709744	0.995940706226997	0.918456228093133
chr16.88470918	2.36329656663342e-07	1.31721551442384e-08	7.7995320880383e-08	0.418233706187381	0.0290635967976658	0.703848206981116	0.0824681849968142	0.00615755875217361	-0.0268621797677245	-0.000538666027246413	0.0160082046701259	0.0655969399183371	-0.00206645573885229	8	0	8	0	91	9	82	0.420237340617482	.	ZFPM1	ZFPM1,MIR5189	HAVANA,ENSEMBL	0.0125363963321248	0.00114003824212134	0.0176133517178664	0.999427098918151	0.587195195181187
chr16.1002843	0.000117721413210859	0.0101048421071229	0.00569347123084081	0.00218639953917853	0.269262759709411	0.0661377653766076	0.85558438475852	0.0265978151030056	0.000607976968926593	-0.0322991623232787	0.0751341282993695	0.0088846243721792	0.0158394263234561	14	0	14	4	81	1	84	0.422238913839905	.	.	AC009041.1	HAVANA	0.198588262535378	0.505741107077227	0.731973759648698	0.789694279557304	0.863783447360582
chr16.81692589	9.57668490744178e-07	0.00327312404187775	0.0153125741801979	5.52617253412343e-06	0.0321128165309706	-0.245423716484105	-0.103737855648811	-0.0123904622116838	0.0108602846690335	0.00542456460537399	0.0347465739608406	0.0398650381263328	-0.0073250878873134	12	2	14	0	85	43	42	0.584511722332199	.	CMIP	CMIP	HAVANA	0.0235048010334317	0.379679716348289	0.847916612659813	0.283981889962694	0.599581189938583
chr16.1388829	2.67305564082065e-05	4.60643647731264e-07	2.03954005640716e-05	0.18271812772074	0.00512725975701981	-0.24303518408943	0.109956233822986	-0.00240693180018521	0.00852231861159004	-0.00626849196536851	-0.0278888829429889	-0.0537519371742859	-0.0019701176090761	17	0	17	0	82	39	43	0.596805714089885	.	UNKL	UNKL	HAVANA	0.103409977888906	0.00903374920862439	0.187829450121559	0.991079347725119	0.395590470631607
chr16.4415790	0.000112451176615203	0.000130578500253104	0.000591178526249882	0.0232949310223213	0.0313640501120189	0.0159422457623379	-0.0808427680396003	2.46036740726872e-05	-0.000317585105862169	0.00366432636429223	0.00866080808778254	0.014109246456879	0.00118470975301357	4	7	11	73	15	0	88	0.185167815747554	.	CORO7-PAM16,CORO7	CORO7-PAM16,CORO7	HAVANA,HAVANA	0.19403822215621	0.129043025785284	0.481100299663057	0.930109478378051	0.596172273327246
chr16.31224280	7.73319885008954e-05	0.066914546494403	0.222122947336508	1.78203573764947e-05	0.0578994727029755	-0.348818024346132	-0.292103734413418	-0.019199034168068	0.0109798428462804	0.0100642166708318	-0.0664269508510876	-0.0267098301020732	-0.0126571191664823	6	1	7	10	82	0	92	0.0218506077614329	.	TRIM72	TRIM72	HAVANA	0.165179691579476	0.74375260643394	0.999989862604799	0.338176686383582	0.676497133012702
chr16.18417460	4.43544945749811e-06	0.00234272989637619	0.000928625642135633	0.000538912597372556	0.3180666937198	0.134449326243168	0.217186338362589	0.000893422453420576	-0.00508456491149079	-0.00877561232098066	0.00225652011066849	-0.0122803293839621	-0.00362316327651024	1	1	2	0	97	33	64	0.747680890538036	.	NOMO2	NOMO2	HAVANA	0.0462468248124722	0.343448546998983	0.526573327784147	0.683336433531706	0.881547092312081
chr16.84204905	0.000102372121683021	0.0234667151495739	0.010689759142223	0.000881784630099836	0.359654697823481	-0.156828242525502	-0.315957335726508	-0.0119458733068781	0.0068317933834028	0.0120689200972031	0.0206266483719389	-0.000307238204264554	-0.00588663188653953	4	0	4	0	95	28	67	0.834984603025867	.	.	.	.	0.185587161887824	0.611560075967659	0.809334961371722	0.711848671884616	0.895484000877828
chr16.4705083	1.1805000580742e-05	0.00290901509510097	0.00226887757494325	0.000631046792186199	0.181701359642943	0.0661411623980948	0.225285403136643	-0.00028451755595579	-0.00280845896967431	-0.00950623913049878	-0.00911485801586802	-0.0249505365358264	-0.00425002606560157	18	1	19	0	80	45	35	0.560552276258715	.	ANKS3	ANKS3	HAVANA	0.0760538254267355	0.366543954140737	0.624868643765977	0.694597707227938	0.818122513587289
chr16.69318738	1.16481091321855e-05	0.00168319930655302	0.000214640583833523	0.00735167466179796	0.842079088160865	0.0172015888026041	-0.301615967072003	-0.00804634988994092	-0.000979795974642434	0.0117413762004122	-0.00392297259603939	0.00527755719829843	-0.00421335592944395	17	1	18	0	81	50	31	0.999999999999985	.	AC026464.4,VPS4A	AC026464.4,VPS4A,COG8	HAVANA,HAVANA,HAVANA	0.0760538254267355	0.312430179712988	0.368335967400524	0.861233914233551	0.982898440007626
chr16.56727163	4.1556278625111e-05	0.000232401286296993	0.000140873990978425	0.0380590899689814	0.196129225606474	-0.401822047945407	-0.651576202325184	-0.0202261641229952	0.0172711275334369	0.0266496728118141	0.0466711894515357	0.0483583517752885	-0.00611176961406568	14	0	14	0	85	4	81	0.934435890494126	.	AC106779.1	AC106779.1,NUP93	HAVANA,HAVANA	0.124022714933443	0.159418963136157	0.329527510108996	0.950558544696352	0.827388408029774
chr16.89402303	6.42139673104757e-06	1.89826337735757e-05	7.76381656603276e-06	0.106141774587013	0.242650648767804	-0.73522493216229	0.129195590313897	-0.0113465530038692	0.0283215029590926	-0.00713441557553224	-0.0121609227970172	-0.0568205407513131	-0.00566005271967297	5	1	6	0	93	1	92	0.582749421760761	.	ANKRD11	ANKRD11	HAVANA	0.0564739391241156	0.0526402519463447	0.125462630598674	0.981143592333022	0.851538931768152
chr16.89605722	5.41446496315815e-05	0.00024442216421265	9.13401865759834e-05	0.0759627044780254	0.29147955853383	-0.39980396895056	0.0574547070893349	-0.00817992130489146	0.0165580453909727	-0.0011358289073308	0.0239330021728641	0.0302451021119978	-0.00367736663301999	7	0	7	0	92	22	70	0.43709550152884	.	.	.	.	0.138471615283998	0.16200559160125	0.28719467883691	0.974726018644792	0.872121337347962
chr16.30532723	8.56727078145746e-05	7.95604183183814e-05	2.24588457205269e-05	0.892927380101767	0.360133192349945	0.12132184112892	0.337404388772932	0.00527292274448259	-0.0041373069808038	-0.0131048332851971	0.0125957145934036	-0.0062391194448616	-0.000184467520946969	18	0	18	0	81	46	35	0.277897468502245	.	AC002310.4,ZNF747	AC002310.4,AC002310.5,ZNF747,AC002310.1,AC002310.3	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA	0.171918693486793	0.106788066816536	0.19365892538643	0.999952590254861	0.895624004953643
chr16.46885138	2.345078302486e-05	0.157084936968623	0.0682562719187775	2.18367891789171e-05	0.547050963535839	0.0922380077468261	0.107805272433551	0.00628656637086352	-0.00356662843340849	-0.0044255090746245	-0.000960755280161549	-0.00870978659479553	0.00373796372397027	3	4	7	59	33	0	92	0.890760677493498	.	GPT2	GPT2	HAVANA	0.0968925665374864	0.848546049927592	0.980282164060618	0.366419762651573	0.939734715727777
chr16.56340487	1.46215381449655e-05	0.00399821010560015	0.00157553393418272	0.00101275821531472	0.336625056783536	-0.179236335927114	-0.109429729397554	-0.00675652780432563	0.00749331181715625	0.00448614442870614	0.0129540828764826	0.00808693953032812	-0.0030242035725251	5	0	5	0	94	50	44	0.222913103484382	.	GNAO1	GNAO1	HAVANA	0.0799419183873492	0.400961380658699	0.579129432063947	0.722844629810491	0.888005183338665
chr16.83965487	1.01921462946217e-06	0.0349450310306758	0.0128308578265784	7.56341516922848e-06	0.472983960475166	-0.19844540713905	0.0621692219199766	-0.0075119528909885	0.00716380949299927	-0.00287149411127041	-0.0168833058438548	-0.0121419425206168	-0.00657041761537849	16	1	17	0	82	30	52	0.630122448696589	.	OSGIN1	OSGIN1,NECAB2	HAVANA,HAVANA	0.0240950531628485	0.662993690142163	0.827937250894084	0.297575427913223	0.924825177815572
chr16.16076414	8.76158042590422e-05	0.0130904336234205	0.0192036292640689	0.000381271118894166	0.10818623256922	-0.191669515748118	-0.0263765583822166	-0.00787024602956127	0.00858463303918309	0.00155163023681442	0.0270399570162065	0.0146388792692644	-0.00482501731523857	1	1	2	0	97	36	61	0.532467532467543	.	ABCC1	ABCC1	HAVANA	0.174007632663176	0.536150328015669	0.870303180229172	0.653261493345108	0.755956544896607
chr16.87066556	6.85306525018419e-06	1.5552404508081e-05	1.66877212874869e-06	0.80596632132643	0.701984128816789	-0.447528183623797	-0.386612665756594	-0.00932069787548666	0.0168694891010423	0.0145423745973409	-0.0130199001187115	-0.00611482705909516	0.000412495071140936	4	3	7	0	92	29	63	0.78794719748734	.	LINC02181	LINC02181,AC106745.1	HAVANA,HAVANA	0.057496972696715	0.0480860340573884	0.0752262792452155	0.999952590254861	0.965115514522125
chr16.35169795	3.07032523470355e-05	0.000207547192519566	2.94132816653412e-05	0.137396396922541	0.649858516739305	0.255382476016327	0.43368346370878	0.0109116021229297	-0.00962379372963953	-0.0170109012272023	0.00534286068363271	-0.00995870991695599	0.00252300123149157	2	3	5	0	94	17	77	0.856697155259278	.	UBE2MP1	UBE2MP1,SLC25A1P4	HAVANA,HAVANA	0.108346440701272	0.152705795273614	0.206701585507615	0.986209769766236	0.957527871759727
chr16.86542116	2.07331792726763e-05	2.09639223486236e-05	1.80052808689953e-05	0.16035735533125	0.141492162911467	0.160367307705527	0.594002603414452	0.00641824452177169	-0.00570893307786205	-0.0236497973453761	-0.00424024439409638	-0.0465368414679838	-0.00347813534415637	20	0	20	0	79	27	52	0.339030491678626	.	MTHFSD	MTHFSD	HAVANA	0.0921468221375808	0.0553123976152666	0.179717652074776	0.988035670439705	0.78877036874658
chr16.89099287	8.95856174627333e-07	0.000412690157255052	0.00114862409649342	0.000110018650723077	0.051550025797685	0.154552338715171	0.331591183309876	-9.46950729624153e-06	-0.00570548952150083	-0.013862727619007	-0.000697509957383097	-0.0372110263775641	-0.00657653740443368	16	1	17	0	82	34	48	0.082327021167525	.	ACSF3	ACSF3	HAVANA	0.0223208402547114	0.194484910739779	0.55102949372822	0.524400869172469	0.661606046334778
chr16.12003105	4.9489156858302e-05	1.84471356021281e-05	0.000711510179826145	0.00883439761387229	0.00464029178519958	-0.0339622233555582	0.173929703971884	-2.89272926651423e-05	0.000453719402330047	-0.0081100695963865	-0.0248182741054603	-0.0382582617991759	-0.00308824249648648	14	5	19	0	80	58	22	0.0345705332539282	.	SNX29	SNX29	HAVANA	0.134071833080672	0.0516981529112141	0.501681193798281	0.871171228438323	0.385133444769147
chr16.89055974	6.96527202743939e-05	6.17417195782587e-05	1.96452178215643e-05	0.700159789935835	0.320342552071171	-0.666119318668249	-0.454572551667466	-0.0117811862826041	0.0268542544308803	0.0166304044750284	0.0233997493037465	-0.0173131578137748	0.00102792847713296	14	1	15	0	84	17	67	0.211780911474678	.	.	AC135782.1	HAVANA	0.157985147253769	0.0949767269889941	0.184601397016963	0.999952590254861	0.882244246591489
chr16.70186158	1.37272405097359e-05	0.00219540140915663	0.000507950011256066	0.00355595339834299	0.521220111442233	-0.157648438313185	-0.367650732497138	-0.0119273715370874	0.00632402620019718	0.0146934130783021	0.0103037343693401	0.0212745163604951	-0.00498951605724738	18	0	18	0	81	36	45	0.0567670163301588	.	CLEC18C	CLEC18C	HAVANA	0.0794549446465976	0.337096980546881	0.463423514411347	0.815636914874912	0.934841641859
chr16.31568445	1.26006830403264e-05	6.87814301021009e-05	7.20810484290725e-06	0.241792359200118	0.776447180981489	-0.830768976654501	-0.896571251981005	-0.0260840029062863	0.0328901534471846	0.0352938695646384	0.0135962176415093	0.0280696530240904	-0.00442805274004335	9	0	9	0	90	8	82	0.511361190752524	.	YBX3P1	FRG2KP,AC106730.2,YBX3P1	HAVANA,HAVANA,HAVANA	0.0775471346539714	0.0994779713694706	0.123305294931266	0.994685095980223	0.974960707420572
chr16.1171826	4.40007746159459e-05	0.000842568004119108	0.000862015170425359	0.00622575452465132	0.130821171601146	-0.449839414953523	-0.365305461974945	-0.0166701562402789	0.0182402809911173	0.0156659987797607	0.0229278616157616	0.0498808505344456	-0.00651917133077293	15	0	15	0	84	32	52	0.1247738088668	.	CACNA1H	CACNA1H	HAVANA	0.127838031455872	0.247561994526915	0.519925710128297	0.847334220646882	0.779896504058829
chr16.11276831	6.698684438334e-08	0.0071950646988368	0.000916627368258208	1.01121831714164e-05	0.98179751467758	0.339110194893816	0.326387529377135	0.000558491656661292	-0.0131355180468367	-0.0123839503062939	-0.00197520629777743	0.00110029684256286	-0.00759754752206646	3	1	4	0	95	9	86	0.20332931673139	.	RMI2	RMI2,PRM3,RF00554,PRM2,PRM1	HAVANA,HAVANA,ENSEMBL,HAVANA,HAVANA	0.00522831811081602	0.46390564498859	0.524327969011811	0.323023733151898	0.99833985131806
chr16.49484634	2.96773597297649e-05	3.12979775902303e-06	0.000182484389115976	0.0217831366496572	0.0036004895081574	0.169273544477453	0.204300344230425	0.00740348903077426	-0.00778467440524093	-0.0083697598701608	-0.033869250724514	-0.0188033243912617	0.00241804540321423	12	8	20	62	17	0	79	0.492180625031935	.	.	ZNF423	HAVANA	0.106400755689675	0.0218119322185132	0.353259693655634	0.927219766973414	0.362484457772188
chr16.89958025	7.83772886029996e-05	0.360396230629476	0.694932783469447	4.1244001915555e-06	0.158841435272904	-0.0845124169415511	-0.171516322412799	-0.0142366640129916	0.00140683554706454	0.00530975187610829	-0.0470794524347544	-0.0335689486528528	-0.0121073729371735	4	0	4	0	95	10	85	0.679398657307362	.	DEF8	DEF8	HAVANA	0.165238717729867	0.935304821211201	0.999989862604799	0.220183655358149	0.802548066443554
chr16.28183512	2.09841933920403e-05	0.000120057453638059	1.37699817848163e-05	0.213875587006457	0.751849472277622	0.737082733587387	0.35500226627802	0.0100790335398939	-0.0288571265137249	-0.01385259206533	-0.0128352600149317	-0.0211153225662002	-0.00335078504932696	15	1	16	0	83	12	71	0.943067579980911	.	XPO6	XPO6,RF00402,RNY1P10	HAVANA,ENSEMBL,ENSEMBL	0.0922732874769568	0.12517295607512	0.167731944121117	0.994118616041637	0.971870755910908
chr16.1975656	3.13311219686842e-05	0.400409666650589	0.137573645916469	1.23494117175608e-05	0.964325521396594	-0.0962196114435735	0.0453566046593662	-0.00573634910437124	0.00377785498521547	-0.00187018162740107	-8.78748793154186e-05	-0.00289984027083779	-0.00522209794181739	6	0	6	0	93	28	65	0.670708356766028	.	TBL3	AC005363.2,TBL3,NOXO1	HAVANA,HAVANA,HAVANA	0.109795803826525	0.944464368389391	0.999989862604799	0.327365883172618	0.996430743383398
chr16.81008623	6.47205495563444e-05	1.27794885843433e-05	7.88183039013757e-05	0.108908181245796	0.0240356515531775	0.432655074468921	0.543057802863562	0.0140544685384262	-0.014654052241277	-0.0187706174758724	0.0500604582068194	0.0474933391541176	0.00340818626327729	10	0	10	0	89	22	67	0.374586907255893	.	CMC2,CENPN	AC009070.1,CMC2,CENPN	HAVANA,HAVANA,HAVANA	0.151823976417387	0.0438343217757697	0.276300853014194	0.981642398810111	0.564268713699771
chr16.2171539	8.6737316181717e-06	1.7002247649955e-05	1.8141894649653e-05	0.0612129148660121	0.109756279441581	0.0973662355926131	0.38698753454058	0.00366723822470748	-0.00473632526532758	-0.0161165184448771	-0.0269451579525134	-0.0337356922785383	-0.00309401038582111	8	0	8	0	91	47	44	0.420237340617482	.	TRAF7	TRAF7	HAVANA	0.0669105772839203	0.0497762020461024	0.179717652074776	0.966943153006462	0.75781594644958
chr16.12117338	2.37319952609319e-06	0.0591967994855421	0.0425101356948785	3.5007936622987e-06	0.268000309010501	0.088043023346812	0.0962759143188091	-0.00108999233899979	-0.0037626842500924	-0.00413515506141145	-0.00894131107492898	-0.0117810584207405	-0.00359646191215984	0	0	0	0	99	49	50	1	.	SNX29	SNX29	HAVANA	0.034034210459284	0.728242338948836	0.94981005137483	0.217093028596178	0.863169519852989
chr16.86377794	1.63359644237506e-05	3.35085256897779e-05	4.13286677420903e-06	0.792061626864581	0.657512824121842	-0.228128171935307	-0.637108145922757	-0.0107652781018831	0.00824247939795683	0.0248208147469014	-0.0119589013908495	0.0100209216555425	0.000668967691165867	6	5	11	7	81	0	88	0.612700135549861	.	.	.	.	0.082659863579044	0.0698560554970724	0.0957214437762377	0.999952590254861	0.958715748157604
chr16.84656919	1.90590980246225e-06	1.91046375936927e-05	7.62394719876418e-06	0.0322151710248948	0.246797954117944	0.396926639907366	0.292155922592243	0.00453777331381837	-0.015409607384217	-0.0103158302714681	0.00243537610393055	0.0226890267548907	-0.00320516113980021	4	1	5	0	94	28	66	0.156759356104372	.	KLHL36	KLHL36	HAVANA	0.033700440582714	0.0528004983396788	0.125462630598674	0.943579333361592	0.853628047358482
