methyl	BMI.p	arm.p	int.p	BMI.p2	arm.p2	arm2.beta1	arm3.beta1	BMI.beta1	arm2xbmi.beta1	arm3xbmi.beta1	arm2.beta2	arm3.beta2	BMI.beta2	NAs	outliers	total.NAs	zeros	non.zeros	ones	non.ones	diff.miss	ME	genes	genes_flanking	genes_type	BMI.fdr	arm.fdr	int.fdr	BMI.fdr2	arm.fdr2
chr17.815174	1.61903794019733e-06	0.00109773026070448	0.00303395942894844	6.41983931718813e-05	0.0526016264516963	-0.320340201377099	-0.3090239456161	-6.07766784885225e-05	0.0116484737318979	0.0100956197835655	-0.0208545651581247	-0.0412289078285268	0.00661279095175822	15	1	16	0	83	42	41	0.113638974283617	.	NXN	NXN	HAVANA	0.0316526120801069	0.269044744494875	0.663043404034493	0.48397192485479	0.664033454134994
chr17.80826648	0.000587968320928836	0.0679189962959039	0.45795611962359	6.60108069309758e-05	0.0270244143718608	0.00259349496392386	0.176481163629873	-0.00569886984113401	-0.000176362314154041	-0.00503252560238321	-0.00333326457422024	0.0441956730289962	-0.00730403692983723	15	1	16	0	83	23	60	0.16737979366693	.	RPTOR,AC016245.2	RPTOR,AC016245.2	HAVANA,HAVANA	0.340808780363049	0.745541901467865	0.999989862604799	0.48512004955357	0.578519450885256
chr17.78106347	0.000625371176505972	0.350513479149067	0.186111104893252	0.000218435238517013	0.590699035974864	-0.243305223827527	-0.340194953607581	-0.0166245270570076	0.00838955164182427	0.0123706728115321	-0.0255528822974901	-0.0181104478676698	-0.0104546832009983	6	2	8	0	91	8	83	0.420237340617482	.	TNRC6C	TNRC6C,TNRC6C-AS1,TMC6	HAVANA,HAVANA,HAVANA	0.347452921444875	0.932666305722794	0.999989862604799	0.590459584763448	0.947663546490018
chr17.40075856	0.00208464765761397	0.151278782509963	0.639264613067299	0.000183143209162431	0.0521911294406615	0.0471064003286962	0.0481933481469098	0.00720055060332573	-0.00239843088916541	-0.00318421272202872	-0.0150828717874477	-0.0354134914626441	0.00541427426267762	3	2	5	39	55	0	94	0.856697155259278	.	THRA	THRA	HAVANA	0.489630192913395	0.844200255792042	0.999989862604799	0.58599041392751	0.663359389606539
chr17.19022067	0.000590562538636864	0.205300138136166	0.132617697273756	0.000307833137254169	0.399792381397238	0.100197832409779	0.00192405725774131	-0.00209432081336108	-0.00440199444432911	-0.000417127935673431	-0.0124602233252907	-0.00969334880352517	-0.00359990754423676	3	2	5	0	94	42	52	0.100097081862063	.	SLC5A10,GRAP	SLC5A10,GRAP	HAVANA,HAVANA	0.340847213225664	0.878630629802168	0.999989862604799	0.626500027122414	0.907065652675139
chr17.82100992	0.00140854772641986	0.684433286915652	0.492340213487851	0.000161814002089952	0.64751993981169	-0.0515938606215282	-0.112624716074484	-0.00814022097866278	0.00164290323060057	0.00454211546723556	-0.00869931090015886	0.00576051125024955	-0.00608199068558872	11	0	11	0	88	32	56	0.0815169756897582	.	.	FASN,CCDC57	HAVANA,HAVANA	0.441870945047882	0.98271856752629	0.999989862604799	0.574713358312713	0.957108277335055
chr18.13133970	0.00319246286993544	0.0639159985711222	0.892073391487212	0.000193405014494145	0.0118668261852773	-0.0110763083133311	-0.00952491338004574	0.00513147407535663	0.00147306634011079	-0.000185004911096252	0.0265003334396168	-0.0141658291716418	0.0054621217729182	13	0	13	0	86	37	49	0.492327966414557	.	.	.	.	0.545507415781217	0.738588875625583	0.999989862604799	0.587327403756898	0.481360426881183
chr18.14502494	0.00123336807616742	0.396433972676741	0.308152698812728	0.000250230912001761	0.425337369729523	0.181461905758111	0.156650570731471	-0.0033241827501646	-0.00688652106691616	-0.00501434316384207	0.00336209227446556	0.0239256343759828	-0.00702337562407987	5	1	6	0	93	16	77	0.504695106327516	.	.	CXADRP3,POTEC	HAVANA,HAVANA	0.426180114645139	0.943547666818112	0.999989862604799	0.591763364651594	0.913498368514926
chr18.13756074	0.00155503578992486	0.451904082659981	0.382739999517797	0.000248757244242561	0.41584960018798	-0.0921933681364501	0.0325937636464855	-0.00571945362713339	0.00306717419496271	-0.00196173704571193	-0.0144190376669912	-0.0182770217918464	-0.00546073177235033	0	0	0	0	99	21	78	1	.	RNMT	RNMT	HAVANA	0.453854654778111	0.954280078358508	0.999989862604799	0.591763364651594	0.911436205005223
chr18.57803796	7.87062323946524e-07	0.000522157469701414	0.00592244066940328	1.31509817602814e-05	0.01251553153579	0.0031883069868739	0.0245732178492473	0.00110136977382815	-9.99640492188639e-05	-0.00108959672465732	0.000350592201065708	-0.00407380153143088	0.00071485227875508	0	7	7	76	16	0	92	0.284068652269674	.	.	ATP8B1	HAVANA	0.021359020601189	0.212432700240847	0.73580061025301	0.327365883172618	0.487919989331542
chr18.78993905	0.000440627767081824	0.510117900563983	0.229040058174229	0.000116559792065241	0.84358057983313	-0.169067717122176	-0.0516418491538451	-0.00850925800221625	0.00659620737770185	0.00161629341399361	0.0009311247141096	-0.00816391022594642	-0.00619728660167523	17	2	19	0	80	49	31	0.59088334912529	.	SALL3	SALL3	HAVANA	0.31347227568743	0.963298667789177	0.999989862604799	0.525647261335913	0.983126917858523
chr18.79475589	0.000375669226920226	0.0553746238108237	0.0760093657551977	0.000364343583781544	0.139461503996359	0.0706974225142099	0.105688219076498	-0.000660071925639047	-0.00322643231934065	-0.00466055010839256	-0.0131828528392532	-0.0159940021679909	-0.00315794475841376	0	4	4	0	95	30	65	1	.	NFATC1	NFATC1,AC018445.1	HAVANA,HAVANA	0.297860594904584	0.719431302002846	0.986056511233739	0.650530523896456	0.787118429677877
chr18.12911579	0.000126747498200527	0.0273718393323851	0.0308334776034242	0.000353706378655501	0.1563243682433	-0.140930056457869	-0.142130303676769	-0.00628956091845927	0.00477734120857987	0.00498839482201981	-0.0160749440885271	-0.00984579936851126	-0.00317713927773677	11	7	18	52	29	0	81	0.393373825407085	.	PTPN2,STK25P1	PTPN2,STK25P1,EIF4A2P1	HAVANA,HAVANA,HAVANA	0.201715101691709	0.630343948644248	0.920238433613744	0.643833901051535	0.800713139414832
chr18.12433033	0.00138751827171847	0.213736922344742	0.504643912480623	0.000154860661196208	0.106639355998409	0.0927013491000969	0.222471075237808	-0.00817932978270253	-0.0013076127423155	-0.00763936118198155	0.0567381458328961	0.0211309943933956	-0.0111343339720971	4	1	5	1	93	6	88	0.434687854325868	.	AP001029.1	PRELID3A,AP001029.1	HAVANA,HAVANA	0.439865318106734	0.883047962751507	0.999989862604799	0.573510684480662	0.754011790388878
chr18.79475563	0.00036074443031227	0.0426992362744304	0.100349263314975	0.000258377448959135	0.0784069277466633	0.0249361819825811	0.17548586928458	-0.00308750204997054	-0.00155237429989559	-0.00823458943159597	-0.0175450429550758	-0.040474824966618	-0.00636414019286297	13	2	15	0	84	46	38	0.688491676830894	.	NFATC1	NFATC1,AC018445.1	HAVANA,HAVANA	0.294849154224509	0.687386293651042	0.999989862604799	0.597587065434905	0.715909219304596
chr18.57440510	0.00514423698199944	0.952512025825939	0.869672732830784	0.000345091916517382	0.81005887502863	-0.0174231589222461	-0.000336337160524821	0.0022100447393384	0.000828117002826537	7.39902535935961e-05	0.0039181573695552	0.00170417359698714	0.0024442292648788	8	10	18	61	20	0	81	0.487828241418642	.	ONECUT2	ONECUT2	HAVANA	0.60795301891867	0.998349413914385	0.999989862604799	0.641869724966829	0.979062195057204
chr18.56572636	0.000167043428741227	0.402565567553142	0.142138363436416	7.33634043238813e-05	0.941550380499659	-0.187500897564667	-0.203785077202095	-0.0118400755670311	0.00732062204767165	0.00750950411596954	0.00256434236006952	-0.00377614791127767	-0.00718056907978627	15	1	16	0	83	35	48	0.65862411437089	.	.	.	.	0.224972749103376	0.944824835332776	0.999989862604799	0.493196843772141	0.994161968332477
chr18.48728	8.95140392951682e-05	0.0175616089151817	0.0534732474204672	0.000118911267056491	0.0536834575415855	-0.167353925459426	-0.0101183058341552	-0.00731659634777014	0.00706576449114888	-0.000384812697797059	0.014158854851994	-0.018995562884282	-0.0054012303006676	1	3	4	0	95	15	80	0.260556331248541	.	TUBB8P12	AP001005.1,TUBB8P12,AP001005.3	HAVANA,HAVANA,HAVANA	0.175656133866672	0.573322993535508	0.964101668458015	0.52992306671953	0.666661596025574
chr18.46967291	0.00188352522847136	0.317484064970387	0.480876406933874	0.000233133212373088	0.194560734400702	0.142566570255155	0.14779701495812	0.0106569872896422	-0.00435137447826579	-0.00569810584847705	0.0293300430789904	-0.00185079491801456	0.00748194865047969	1	2	3	0	96	0	96	0.194977334888971	.	KATNAL2	KATNAL2,ELOA3,ELOA3C	HAVANA,HAVANA,HAVANA	0.47706435271995	0.923544297693682	0.999989862604799	0.591763364651594	0.826527882929614
chr18.33316286	0.000196013122793029	0.334991799689729	0.118741721174847	0.000108717592178644	0.863419808103631	0.17817754055247	0.425006590511772	0.018071566655306	-0.00618750273847577	-0.0157737980725764	0.0146209298696214	0.013784585951284	0.0118424994668221	12	3	15	0	84	15	69	0.301711329281094	.	CCDC178	CCDC178	HAVANA	0.236797912746721	0.928591188681589	0.999989862604799	0.521298241931682	0.98556000848946
chr18.37486408	0.00380010552626039	0.708813254176023	0.612402349173895	0.00038648056629503	0.554317038355471	-0.137650628252934	-0.17892560394186	0.00720774708996723	0.00642184064299031	0.00681202633143476	0.028002618911901	-0.000825915259234025	0.0113356211866291	4	0	4	0	95	5	90	0.679398657307362	.	CELF4	CELF4	HAVANA	0.566047127206945	0.984766692847062	0.999989862604799	0.653261493345108	0.941129154333717
chr18.79579248	0.000350806978984723	0.156534382137137	0.519513459819263	3.18585559107727e-05	0.0683248890963414	0.173985237716378	-0.00658171659309099	0.0102938726794925	-0.00526969593453289	0.000152786127598605	0.0384752021777918	-0.00359411871690907	0.00882650526424604	0	2	2	0	97	4	93	0.532467532467543	.	AC068473.3	AC068473.3	HAVANA	0.291352814582215	0.84816922294445	0.999989862604799	0.388543048182941	0.698633121856832
chr18.79549712	0.000236801733764861	0.159160492212106	0.117810606805658	0.000134631397173711	0.325572190619376	-0.105393747641563	0.00774268184998757	-0.0049634184315048	0.0045865901540309	-0.00024260649229216	0.0138961891566415	0.00228724058368147	-0.0038856735047997	10	5	15	0	84	51	33	0.776632077908925	.	.	.	.	0.254845932892769	0.850160428909887	0.999989862604799	0.555027541735083	0.884139291731955
chr18.28174337	8.99143589319967e-06	0.0280924916882927	0.0260630942140753	2.50686878144921e-05	0.185407772434999	-0.184544850930203	0.278756120316866	0.0146322149693588	0.00556833564208755	-0.0123548204139839	-0.0454643626265005	-0.0427308683340691	0.0121592799227071	1	0	1	0	98	0	98	0.292929292929288	.	CDH2	CDH2	HAVANA	0.0672740743922093	0.634251909985571	0.902665370310774	0.375650982255877	0.820529362471951
chr19.43820420	0.000455213338838442	0.96786952118933	0.894063062466978	2.04684873712751e-05	0.843710564001946	0.00554432130549365	0.0268064735451789	0.00507839679688301	-0.000348009170748307	-0.00124343456022467	-0.00380434414856901	-0.00569137474696481	0.00460469162399881	14	2	16	50	33	0	83	0.65862411437089	.	LYPD5	LYPD5	HAVANA	0.316397459669655	0.998894731338176	0.999989862604799	0.35807506482349	0.983152289357372
chr19.8494335	0.000271400964926889	0.32301493625596	0.262345669707836	5.73180781676142e-05	0.372658702544574	0.258982507552893	0.377120060692303	-0.00669580509702457	-0.00996199472374784	-0.0126644212599579	0.00121326229250816	0.0441103258581077	-0.0137459005156974	16	0	16	2	81	0	83	0.785974329473522	.	PRAM1	PRAM1	HAVANA	0.26598001084154	0.924992153399174	0.999989862604799	0.473632922968303	0.899247411884571
chr19.4517788	2.91838187842604e-05	0.0192881434105258	0.00983849819066766	0.00027083406648141	0.315671272246127	0.0520133527346673	0.267646857526789	-0.00193619232585599	-0.00184560554118724	-0.0110265262581662	0.00370186165371554	-0.0199564112210408	-0.0062798186309265	4	3	7	0	92	18	74	0.49401010653225	.	PLIN4	PLIN4,PLIN5	HAVANA,HAVANA	0.106354221561677	0.58631827149382	0.800105001928616	0.604398078756198	0.880740004809234
chr19.15247448	0.00398302527234424	0.62558358585756	0.849697454868441	0.000269583616178513	0.312110036855279	-0.0241286056301363	-0.0563614851960367	-0.0119708183266064	0.00164812006488109	0.00379280993833499	0.0189846192856954	0.0427842179300947	-0.0101872270244415	7	0	7	0	92	2	90	0.382475840275569	.	BRD4	BRD4	HAVANA	0.572237691822621	0.977135513181866	0.999989862604799	0.603145843133715	0.879571790126714
chr19.13000110	0.000432612354148293	0.0964982334960694	0.125566129656146	0.000242233184222687	0.164615052593592	-0.228199466258775	-0.131293315808648	-0.00950479561581217	0.0080068199619206	0.00380278867575885	-0.0214064721091799	-0.0292085923967305	-0.00589700639162183	17	2	19	0	80	27	53	0.328898767207262	.	NFIX	NFIX	HAVANA	0.311083583103695	0.790041794881878	0.999989862604799	0.591763364651594	0.806961386007137
chr19.7918872	0.00170404604819165	0.791572140744231	0.511866447507979	0.000190493957348077	0.835620242952717	-0.309338757633146	-0.256412068192208	-0.0255117210005339	0.0125325720994281	0.0108363424856152	0.0151763841677011	0.0305320698932197	-0.0185364886384736	16	0	16	0	83	0	83	0.427243070206589	.	TGFBR3L,AC010336.2	MAP2K7,TGFBR3L,AC010336.2,SNAPC2	HAVANA,HAVANA,HAVANA,HAVANA	0.465687242961353	0.990324362155711	0.999989862604799	0.587327403756898	0.982118170695739
chr19.1377115	0.000526666069753015	0.734007293309639	0.386237843945611	7.27560166830651e-05	0.947880240792982	-0.0811811096721936	0.00784440958913449	0.00370990820502023	0.00311402262391792	-0.00047212873836244	-0.0015558802818769	-0.00375930787927587	0.00438823320282166	11	1	12	0	87	39	48	0.929809027683851	.	PWWP3A,AC005329.2	PWWP3A,AC004623.1,AC005329.2	HAVANA,HAVANA,HAVANA	0.328802985984115	0.986685656887665	0.999989862604799	0.493196843772141	0.994863013139159
chr19.1586057	0.00291293719489562	0.53709801013279	0.64364942714024	0.000264852932453354	0.320356228097198	0.126867534681188	0.0637241376674813	-0.00444122359813419	-0.00415292306116902	-0.00262970735278083	0.0199259279051307	-0.00543781421334927	-0.00658330980644331	11	0	11	0	88	21	67	0.519654038252949	.	MBD3,AC005943.1	MBD3,AC005943.1	HAVANA,HAVANA	0.53395720100477	0.9668986685826	0.999989862604799	0.602690485437331	0.882255106674086
chr19.22499154	0.000674335753711799	0.78885383795826	0.466768105455678	7.57717116128026e-05	0.910539456847317	-0.0550906499993063	0.108952555375576	-0.00782747957726893	0.00192936790256662	-0.00454153355248114	-0.00696694846777579	-0.00919451674783689	-0.00877492578739911	2	0	2	0	97	22	75	0.329210472067621	.	ZNF98	ZNF98,AC004004.1	HAVANA,HAVANA	0.355275407573424	0.990258451776981	0.999989862604799	0.496226511337807	0.990984465573092
chr19.12284923	0.00015321571165491	0.825416490645558	0.475638883713294	1.41981647113513e-05	0.989631762045915	-0.0497738515783524	0.0400898021131488	-0.00511414141613406	0.00195404163833305	-0.00148530635395618	-8.35896893759692e-06	0.00145185250218598	-0.00500511986611119	3	1	4	0	95	33	62	0.45349826903585	.	ZNF44,AC012618.2	ZNF44,AC012618.2	HAVANA,HAVANA	0.217512315994014	0.992378967761524	0.999989862604799	0.327850575831058	0.999139099000064
chr19.7395826	0.00118540267743735	0.705897603110333	0.440163735731447	0.000153664833667286	0.769680067981858	0.0733756788406154	0.0206149795179286	0.00503600600938347	-0.00311304484774161	-0.000779826541107401	-0.00639918531780117	-0.000327204412307964	0.00384073088501496	5	1	6	57	36	0	93	0.768276251057586	.	AC008878.3,ARHGEF18	AC008878.3,AC119396.2,ARHGEF18	HAVANA,HAVANA,HAVANA	0.420069601279785	0.984440244085668	0.999989862604799	0.573510684480662	0.973971084373845
chr19.41429328	0.00258642184249599	0.913799488184071	0.616297725096485	0.000246653823120918	0.99728775804524	0.01219315931314	-0.0267071057291647	-0.00252612858868073	-0.000475190446535309	0.0010213540344881	0.000378531466326555	-3.04923522576115e-06	-0.00232623623937438	0	1	1	0	98	21	77	0.292929292929288	.	.	AC011462.1,BCKDHA,AC011462.2,B3GNT8,DMAC2	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA	0.517967994521392	0.996693426431205	0.999989862604799	0.591763364651594	0.999719763796137
chr19.42226161	0.00315089503488954	0.160845378124302	0.709388265845637	0.000254683341691513	0.0502177443033389	0.0384603899784605	0.0078516375308812	-0.00394272728510027	-0.00270174485373845	-0.000658187038478809	-0.0315454145431239	-0.0102590842660295	-0.00500723891180608	14	1	15	0	84	49	35	0.170177373772402	.	ZNF526	ZNF526,GSK3A	HAVANA,HAVANA	0.544043182557367	0.8515644148416	0.999989862604799	0.592375801453748	0.657987528758768
chr19.6434534	0.00238686155157232	0.0562410072646035	0.514022941789776	0.00028169804673979	0.01895422577374	0.0446433568204211	0.084858187830812	0.00498733306103893	-0.000634852317338551	-0.0028314767903079	0.0277858557565174	0.0107915801865288	0.00386581921816865	1	0	1	0	98	39	59	0.292929292929288	.	.	SLC25A41,SLC25A23	HAVANA,HAVANA	0.507849062795394	0.72161675599942	0.999989862604799	0.611933373968894	0.536303506242468
chr19.6040058	7.36563347164201e-05	0.275219239197094	0.362401013643724	9.01848214034715e-06	0.213454968674138	-0.1443666310711	-0.00825219335575957	-0.0104365092961414	0.00604979174598017	0.0015453952836927	0.0111358604352882	0.0330203040996165	-0.00803867183537558	11	0	11	0	88	35	53	0.200262648503707	.	RFX2	RFX2	HAVANA	0.161681190892965	0.909871937009365	0.999989862604799	0.312812587523194	0.837491133650927
chr19.15440141	0.00206568798830167	0.762189879760459	0.508264149478292	0.000241667547213628	0.776265166409525	-0.0862527584103207	0.00829547486358829	0.004767028394648	0.0036811829251492	-0.000423066138837487	0.00781584064797431	-0.00226623461087513	0.00573849664063287	2	2	4	0	95	20	75	0.20332931673139	.	WIZ	WIZ	HAVANA	0.487763154983065	0.988480153602429	0.999989862604799	0.591763364651594	0.974928690491578
chr19.38808906	0.000115149949134589	0.425274662674297	0.30041265946923	1.8674015517011e-05	0.484816573989355	0.0995443832361449	0.173552554069586	-0.00410400350850343	-0.00307803572219621	-0.00612402221148789	0.0189811433012051	0.0128866931444677	-0.00707191882366609	4	0	4	0	95	19	76	1	.	LGALS4	LGALS4	HAVANA	0.196456157871565	0.949511106874903	0.999989862604799	0.338176686383582	0.927414449654574
chr19.3653430	0.000363349939409812	0.225078962328721	0.227328086421033	9.46204976439437e-05	0.262662105568239	-0.0778506194522761	-0.125130375803833	-0.00802822929235004	0.00306798410833864	0.00556053365404632	0.00216378528999945	0.0207716543334675	-0.00529999272708681	14	1	15	0	84	39	45	0.826447945425639	.	PIP5K1C	PIP5K1C	HAVANA	0.295891970834171	0.889131796951431	0.999989862604799	0.508487152948115	0.860810384184542
chr19.55287070	0.000897687116314018	0.65112187634522	0.77508983978802	5.48168915937927e-05	0.369798908706673	-0.139553313837373	-0.0617976071092985	0.0134106736555782	0.00673491147098238	0.00160422053504654	0.0340343294641627	-0.0180624881206404	0.0160382578810724	5	0	5	1	93	2	92	0.100097081862063	.	BRSK1	BRSK1	HAVANA	0.385175521379027	0.979637213282239	0.999989862604799	0.47154411981185	0.89853573295852
chr19.10721983	0.000852841205222954	0.481017856254548	0.221609109581001	0.000250545226521967	0.79472954896416	0.191889218971306	0.0825856257762484	-0.00293762054937995	-0.00751067579417827	-0.00355211850217274	-0.00226653624724375	-0.0115263086634155	-0.00655057191460548	14	0	14	0	85	37	48	0.27072502168493	.	DNM2	DNM2,MIR638	HAVANA,ENSEMBL	0.378340008558252	0.958972467428756	0.999989862604799	0.591763364651594	0.977285199906836
chr19.36297962	0.00349942000235516	0.526052819424448	0.876856806237356	0.000217422576666728	0.222714567487705	0.0229559445455474	0.0521619351748729	0.00716566548194132	0.000230314989620084	-0.00179538240724058	0.0286394864107977	0.00532983812254389	0.00657955310400257	17	1	18	0	81	25	56	0.721937314067532	.	.	.	.	0.556240695159021	0.965526706652074	0.999989862604799	0.590459584763448	0.842204568825198
chr19.16890518	3.74008624082749e-05	0.290615547459338	0.136023954770118	1.57264719764844e-05	0.621478484254381	-0.252106269886573	-0.0101330190715234	-0.0125711159239597	0.0095837551723288	-0.000505937340515738	-0.00928561844839254	-0.023353458557571	-0.0101733038963036	18	0	18	0	81	27	54	0.761704087233764	.	F2RL3	F2RL3,CPAMD8	HAVANA,HAVANA	0.11831515410644	0.915439918258959	0.999989862604799	0.327850575831058	0.952841545739058
chr19.37291826	6.73562885284855e-05	0.0751716244046997	0.0535117552561758	8.79265586731274e-05	0.283570453401781	0.29400000559693	-0.0339142827208672	0.0113481983826919	-0.0104566588556476	0.0012106658490251	0.0271591275453168	-0.00310316257280631	0.00863650040535936	4	0	4	0	95	2	93	1	.	AC016590.1	AC016590.1	HAVANA	0.155565875862027	0.758733177751603	0.964101668458015	0.506947550464482	0.868972955924745
chr19.49043648	0.000266259717036276	0.691964833879826	0.62963675490826	1.8179077691059e-05	0.514057158541689	0.108804984053735	0.103888249936196	0.0107199921929334	-0.00368443722178307	-0.00422451384567854	0.0130581726963321	-0.00722620035030095	0.00812876347513771	0	7	7	0	92	5	87	0.217673843265701	.	.	NTF6B,AC008687.5,CGB5,CGB8	HAVANA,HAVANA,HAVANA,HAVANA	0.265040112145953	0.983437865424888	0.999989862604799	0.338176686383582	0.933436080340107
chr19.728020	0.00313517530816998	0.506298140967805	0.753629110779501	0.000233833047639795	0.245848945597271	0.115779222461912	0.00940942072634438	-0.0115158652230939	-0.00419870859919159	0.00169859111368134	0.0087798478146053	0.0530956256398446	-0.0121433453718029	16	0	16	0	83	7	76	0.232901621098002	.	PALM	PALM	HAVANA	0.543323842722683	0.962712943580005	0.999989862604799	0.591763364651594	0.853172447285382
chr19.4785446	0.000187316147402242	0.823315948596175	0.941188076887355	7.26431178409933e-06	0.489316179967051	0.0676331225312115	0.126127203259284	-0.0148080992738595	-0.00159705220467763	-0.00308143038043754	0.0257233296684092	0.0451061191570002	-0.0163302017593401	5	0	5	0	94	0	94	0.856697155259278	.	AC005523.1	MIR7-3HG,AC005523.1	HAVANA,HAVANA	0.232890286207218	0.992271263752534	0.999989862604799	0.297575427913223	0.928435088917242
chr19.57507611	5.90804817748085e-05	0.330858430735889	0.109823868626075	3.33151729464166e-05	0.915592794241563	0.0205861809962528	-0.181186990436288	-0.00913086427811996	-0.000831066280021343	0.00666699215143475	0.0019505102886098	-0.00497391718473013	-0.00701168140009503	15	1	16	0	83	41	42	0.785974329473522	.	AC003005.1,ZNF773	AC003005.1,ZNF773	HAVANA,HAVANA	0.146096081032171	0.927176417737428	0.999989862604799	0.388543048182941	0.991521275130316
chr19.40556126	0.000225471180750747	0.323655052435546	0.458586218387444	2.26674029914292e-05	0.209911945771285	0.13712746901436	0.209128554218074	0.0194237937911958	-0.00565528380183713	-0.0102204458010233	-0.0112507836300352	-0.0587387349098269	0.0143449456260939	14	0	14	0	85	0	85	0.934435890494126	.	SPTBN4	SPTBN4	HAVANA	0.248940251781781	0.925083091636114	0.999989862604799	0.367971245247057	0.835430597889994
chr19.2444096	3.17425109780245e-06	0.00414217650017701	0.00409978362566591	8.64393014189046e-05	0.147504984909719	-0.179085576206182	-0.268922491668944	-0.0122926687582023	0.00713014910490938	0.0113939356326926	0.00469981585507768	0.0289535191868093	-0.00614658252826853	15	0	15	0	84	42	42	0.645792361816568	.	LMNB2	LMNB2	HAVANA	0.0375528291763495	0.404961726802567	0.698475720659064	0.506947550464482	0.79386061968853
chr19.15912125	4.00985663914712e-06	0.0163105530094568	0.0144863784768037	2.48962425144593e-05	0.184551103643451	0.181657073256511	0.158225005446816	0.00966405550348228	-0.00768913196679399	-0.00670425186582253	-0.0181248246484238	-0.0196416438831893	0.00509294659155568	10	5	15	54	30	0	84	0.776632077908925	.	.	AC005336.3,AC005336.1,CYP4F11	HAVANA,HAVANA,HAVANA	0.0430683143227449	0.563783684356514	0.840645170298848	0.375650982255877	0.819895124895168
chr19.5096738	0.0044891099122164	0.500166958460784	0.91494761905006	0.000285361620145556	0.197399944017888	0.0142961859521742	0.0189476647403556	-0.00293428815900077	-0.000971189198623228	-0.000524709468372757	-0.0106071009009615	0.00519900301869908	-0.00339991565439867	0	1	1	0	98	11	87	0.292929292929288	.	KDM4B	KDM4B	HAVANA	0.588527449705393	0.961837507511462	0.999989862604799	0.615352424103865	0.828099597548479
chr19.11941441	3.00852094443111e-05	0.00935664780866299	0.0133413047995176	0.000202778789350942	0.109704439729615	-0.253935089053914	-0.0352780937203977	-0.010336705869703	0.0112364348312913	0.00145775145517447	0.0324328677734813	0.00376978480797075	-0.00649816252710108	10	1	11	0	88	39	49	0.920810185079247	.	ZNF700,AC008770.2,AC008770.3	ZNF700,AC008770.2,AC008770.3	HAVANA,HAVANA,HAVANA	0.107195298194722	0.495594727043563	0.831734363942931	0.590037874650319	0.757786055039848
chr19.41336725	0.00126705897313588	0.141005778082673	0.324358569826099	0.000241944549865303	0.0983031538019158	0.192624101158404	0.248853838380853	-0.00564045476672627	-0.00622554676563146	-0.0107455902576663	0.0318169805886822	-0.0309524477487518	-0.0111596456560627	0	3	3	0	96	4	92	0.637128703402636	.	TGFB1	TGFB1	HAVANA	0.429799157435071	0.835466021557787	0.999989862604799	0.591763364651594	0.744625345432353
chr19.35940377	1.16050601379575e-05	0.034476759398238	0.00921876375399549	0.000125168628265357	0.63308251168621	-0.191066906261596	0.199753519430097	-0.00763742490689852	0.00800096503014326	-0.00813037573385483	0.00797894414500225	-0.0125454025213371	-0.00852231598421092	17	0	17	0	82	29	53	1	.	LRFN3	LRFN3	HAVANA	0.0760538254267355	0.661207838166259	0.791424936138807	0.536019330427828	0.954621020503005
chr19.55401659	3.47082655559843e-05	0.389396178784024	0.13353507829365	1.42196267076968e-05	0.953319600625311	0.103554566012175	-0.123792937906277	-0.00869595013634247	-0.00414953713826622	0.00492273619154541	-0.00171061884665527	0.00378265857418525	-0.00817064790779796	3	1	4	0	95	10	85	0.547386339728035	.	RPL28,UBE2S	RPL28,UBE2S	HAVANA,HAVANA	0.115048696444775	0.941781907438209	0.999989862604799	0.327850575831058	0.99536734113011
chr19.12867553	0.00109765710866357	0.0988238120557116	0.220127345986274	0.000334255438024477	0.0944999492620346	0.152195700720203	0.0722105214472345	-0.00278552889188102	-0.00582859741210176	-0.00168708848473416	0.00382040272421731	0.0282356306555702	-0.00492531149634172	13	0	13	53	33	0	86	0.529195951873531	.	HOOK2,MAST1	HOOK2,MAST1	HAVANA,HAVANA	0.410046245381863	0.792877392379743	0.999989862604799	0.639938819076347	0.73991693758185
chr19.55616541	0.000916543264100571	0.231341365468324	0.195028150390051	0.000317388016286601	0.31831088530002	-0.178183017051387	-0.0941841057601659	-0.00978381283275217	0.00793431467284528	0.00369196710750086	0.02418896275495	0.00385338609206432	-0.00631188236605345	12	1	13	0	86	16	70	0.610641801841851	.	ZNF865	ZNF865,AC008735.4,ZNF784	HAVANA,HAVANA,HAVANA	0.386162948863616	0.891870049070248	0.999989862604799	0.626500027122414	0.881609408914984
chr19.41376836	0.000208026480217529	0.249430197943353	0.0822862354935533	0.000184735541207098	0.826893890388285	0.151026880401209	0.104613183657818	0.00700124498682494	-0.00577603267630943	-0.0041126209053903	0.00068302515465242	-0.00551652128676613	0.00409807347372489	18	1	19	54	26	0	80	0.769805478622552	.	AC011462.1,TMEM91	AC011462.1,TMEM91,AC011462.4	HAVANA,HAVANA,HAVANA	0.242556440880748	0.89970550188449	0.991527742002178	0.58599041392751	0.981128111324681
chr19.589411	0.000310420126072781	0.275827789634441	0.0785826465458176	0.000285650665034557	0.987300064782449	-0.0910830734426803	0.108472677782307	0.00564711176602859	0.00365719470301765	-0.00417764240070613	0.00155453765485277	-0.000556862123658309	0.00526726185343964	5	0	5	40	54	0	94	0.856697155259278	.	.	HCN2,AC005559.1	HAVANA,HAVANA	0.279095188178372	0.910084734030986	0.988142555471791	0.615352424103865	0.998883806547487
